BNIUniqueIdentifier,BNIDate,BNIAmount
bni-412a7dc9aea64c750c4ebc54c23914b2,2024-12-02,66200
bni-1de05cd798e738cf4eb0871bc1d6c7bf,2024-12-02,30200
bni-35464607a6280c083e09a901f7aeaf37,2024-12-02,-85700
bni-1209e6c71ddece5f6325439418d8a156,2024-12-02,32000
bni-e9576ba07cbf6da122edd36d57f7f92f,2024-12-02,49900
bni-8978c5dc0525f911c836cb784824a842,2024-12-02,-38700
bni-99748fc511fa16468b10bd60cac36947,2024-12-02,12000
bni-49273095407c8b709679a369a3e46e08,2024-12-02,83600
bni-93105df8618fde4c72a1258a5c8ff73b,2024-12-02,96300
bni-f7e04b181a5e03325f8c60ae7c4e137f,2024-12-02,-68500
bni-24b363efc449d345846332838e9a30ad,2024-12-02,-14800
bni-85c34f7b2ae166674fb7787a1ef48b14,2024-12-02,10800
bni-4ae6d4b2ab3063f92475eb96e899867c,2024-12-02,90400
bni-6a0a493460d6f26b1397dc19fc326ca6,2024-12-02,25700
bni-f4ffcafbc57335cc2370e8c4c8f2a539,2024-12-02,46200
bni-af66ebcba1ba89d026eb32cff6ba70a7,2024-12-02,96400
bni-dba33e0e8d3f2dc212246d56eb9f9184,2024-12-02,10500
bni-ff6925503ecd7dbc5c254bbfb4a3cc75,2024-12-02,70200
bni-21520aa65cd96ef903c3745af0b3e38d,2024-12-02,98600
bni-d1f81138cf2805134157c4cf25b32c3d,2024-12-02,18400
bni-0028e2590a3967ab1381cbd4d125083f,2024-12-02,-73100
bni-4b87ad8f726d7f16e722b43f21a044f8,2024-12-02,19500
bni-80dd9c30429b42baac966535d585c0a3,2024-12-02,80500
bni-5c3953f5e4e822ea0bf1224ffea3f906,2024-12-02,29600
bni-9136f8dff90d79ff7db6b99908b402b4,2024-12-02,21000
bni-a8c41d9d52fe24ba301cd0c0187f92b6,2024-12-02,14200
bni-002cd33533756ec9a4e3031a1bf7672c,2024-12-02,-25900
bni-ba204d53ec394a7340bb65e5b30f1392,2024-12-02,32000
bni-bb9feb06655ba8b55bac4813c38d585a,2024-12-02,61300
bni-1196ec3491cab3b8168032dbda5c0241,2024-12-02,37300
bni-0d52aeb7ca608a36e7004eadf22f74c4,2024-12-02,91600
bni-ec1a48b7ade0ac668c709d073c4887a0,2024-12-02,59700
bni-4fc56a7979aa598b22e16f5f3091d6c1,2024-12-02,30200
bni-4bfe328bd00acaa331c543ec5834955f,2024-12-02,43700
bni-c6d88534d097803d3e339da921e3dfe8,2024-12-02,-9100
bni-6852211073d7b39f50944b434266257d,2024-12-02,62000
bni-b044dd16818d73de06c8fd318a6f4445,2024-12-02,80700
bni-af5517eccdeaf260010bd1aa9f2cee31,2024-12-02,-26900
bni-7a81f6c35befd24b137cc9dc61d01931,2024-12-02,34200
bni-65eeef6be2058b03e231cfddeca9c3ab,2024-12-02,47800
bni-30009b4ec1f5b50c23e475fd5eb9de23,2024-12-02,40900
bni-8bea1299f86d6416b51cf06c8d137faf,2024-12-02,60900
bni-d51aabe8250a62e485b6972dca8a044f,2024-12-02,69900
bni-37027a10c57f6761b1514d8c5cbc99c6,2024-12-02,94300
bni-0c9faaac0aba31f1c9f6eb18e34d06c4,2024-12-02,-84400
bni-2ed8979102f2046663db5e151d562f93,2024-12-02,-58500
bni-c4320ad2729f285b95d65bb10b3d98c6,2024-12-02,61900
bni-8e18f44aa8b3003c8b9656483dd57418,2024-12-02,-16700
bni-b27f5ef38de6bc79cb5f8b2096439fa0,2024-12-02,92400
bni-73d33e26a753937a46c0e0c8f5e6b532,2024-12-02,75900
bni-7544608705e02f58c2cce741a6bb5ad1,2024-12-02,45600
bni-b5f46ff99f6a70ad05a518a93f7fefc5,2024-12-02,1300
bni-4aaaa7b20a5cbabaddf7460674b5b776,2024-12-02,10100
bni-35632e10ba105ef476db1a9f822fe499,2024-12-02,70600
bni-d8e3fd7d88cdffc440516b0ec73d2adb,2024-12-02,73700
bni-3c980ddd84c9005992284952e47385dd,2024-12-02,22100
bni-c277ef2f99a19636b4f6fc647c8833a1,2024-12-02,95600
bni-8b7c72adb8787ce9e80a4f7d0d07d081,2024-12-02,90200
bni-513b43a8846f5f256d2bd05ceb8c087c,2024-12-02,52600
bni-74b2da507986cdc2de840050a4638245,2024-12-02,-54000
bni-fc38d1c3b8209a727dc725a256147310,2024-12-02,-11500
bni-c9bb08ccde8580e936eacf73420be865,2024-12-02,-77600
bni-1724aa8887e35cbcb0ab49aca10b039e,2024-12-02,-72200
bni-09642ab7903369c33c11f9b8e9826a57,2024-12-02,86500
bni-86938ab9e95bcc9779aacbfc412cb121,2024-12-02,65100
bni-a76241550e1023cafec95cd916312d8e,2024-12-02,36400
bni-1208dad4e3b0f13730010a16c2f18ae7,2024-12-02,51000
bni-2b41b74dd24f015a3c83535041ffd519,2024-12-02,-64900
bni-f79bae00129fa5f0a883bcdf13e4ef45,2024-12-02,63300
bni-69360eb727dfd79377128c7ac3845dee,2024-12-02,9400
bni-c5c79353ee2115ca8791ea4b62aa2bf7,2024-12-02,-71200
bni-697227d4711f2f4b3998c5aa14796ae6,2024-12-02,69100
bni-d4d21099d488339e7c784f6c26c2bfca,2024-12-02,89800
bni-f660a35c44a99cf75b1360122ad9da79,2024-12-02,19500
bni-174af7763efe7e21dfcdaa62dfd120b4,2024-12-02,55200
bni-254e6a8ddd02d5ae902f9efb8a83b364,2024-12-02,90900
bni-f1b06d11ebcad3607ad24a22d4c152ed,2024-12-02,13900
bni-c9a23e1f889edc951100d79b8eeced34,2024-12-02,13300
bni-c452c0708e59f8ba5717f4b15dc0ff95,2024-12-02,3700
bni-5523b359fa23ac8818834ae19556b16e,2024-12-02,45700
bni-a1b396889a8eea35e9a07d4b5324c85f,2024-12-02,87400
bni-adb9d03a2b454677c8aec4a5e4b0c72a,2024-12-02,42700
bni-6ba735392e2b6835cf8a11582c36525c,2024-12-02,62500
bni-8cbc45034f10011cab5733ff77cec0a2,2024-12-02,-60800
bni-b3bbe6d1acedcd19911b47aa1fb6af87,2024-12-02,54200
bni-779dc5bd58b3e6c8a017523220155ca7,2024-12-02,3600
bni-1fca9d8cb5caeb8ef0337cd8fbb78072,2024-12-02,-95600
bni-8d36f5959a91b6e52b8b137e6608805f,2024-12-02,-44800
bni-00ca7153893dcfa68af6838519993a7a,2024-12-02,2900
bni-b8e7c0d29dc05379452d3dd75e5edffa,2024-12-02,33600
bni-c325483a88615dcee7fc15e4ff00c75e,2024-12-02,-10400
bni-a60f2068e51a91b4e10c56f1d22e6c41,2024-12-02,54100
bni-d07f56c4070be0407d49f79349b7b950,2024-12-02,-14000
bni-2d7e60d0f40c5eb842769b24e6a92724,2024-12-02,53600
bni-cdc24ca7b8d6328b317bdd584e292f2d,2024-12-02,-36100
bni-d8252bfaa103a16c1a13540be06d7f4b,2024-12-02,13700
bni-d1a213116f68f166420f930ab53c8387,2024-12-02,91000
bni-158528c4ee0bfc7713b1c9bb9ab981e3,2024-12-02,83800
bni-d11037257769e718b4b0bea5685f4804,2024-12-02,55400
bni-860838ab29490dc4501576742f06e6bd,2024-12-02,-15300
bni-a2d025b6436672fd802a32ad4b7bbcc9,2024-12-02,27200
bni-ebf1d8a8654503b3f1320435a05527d3,2024-12-02,-42700
bni-fd69b0b17114be4e5f0d8dcd6062c4b3,2024-12-02,62500
bni-639dba7c2158bbcc2c5dbccbeba5b356,2024-12-02,-81900
bni-9ea5b82522d64e38c35628907c1a1d39,2024-12-02,69200
bni-e42592731b6f0792fae24f679b357154,2024-12-02,-27100
bni-cebfdc06a0e5bb89e2b363b911f8ee0b,2024-12-02,52300
bni-69d84992365e0817db140b17db7f4f59,2024-12-02,10300
bni-b1bfd2a248e9b918d846eb04047c2e1e,2024-12-02,89100
bni-6f1ef0fd1b5a4dd8aad26a7754911068,2024-12-02,31100
bni-63e19115217ebbe8034ff31875b8cb9c,2024-12-02,36000
bni-45e791984b82e89296cbc09243f7a288,2024-12-02,35100
bni-2d36346945ba83bc26285d41f0b9b5d8,2024-12-02,-31300
bni-ea8cc45bd14c4aab77cbc80a8364b666,2024-12-02,-68600
bni-7362c507036e18b7b5c0ce6db46b755c,2024-12-02,6000
bni-a6626cdc532a2b814d1e2d9673c61912,2024-12-02,65500
bni-a189167d47f030a52d0ce798c7be263d,2024-12-02,80300
bni-93a946cf6351086306efb89635d50a7d,2024-12-02,6300
bni-54716886398cfdb1634c361d8edfa8ff,2024-12-02,-32600
bni-3b01d76604612c5ec8e8cfec26cf3545,2024-12-02,-40000
bni-87746677fdb7fa8ca601ea4e0bf521d5,2024-12-02,57100
bni-788bf1d7e46731fb486ff3c2269a1388,2024-12-02,47100
bni-fe1d733d212768e9c99f930c1ad72804,2024-12-02,91500
bni-34bc58b600cfbecabdc65cba1c1445bb,2024-12-02,49700
bni-3efd7be9b86f94b3146c30b3c538daae,2024-12-02,34500
bni-8c8fce964bb7ca06d6ddcb3aeb87df43,2024-12-02,29500
bni-a90a06550138ced904f4f668489187f7,2024-12-02,17100
bni-fb33dc3c64ea1550581c64c831952dc2,2024-12-02,51500
bni-5cbd433250ffc41c215cc925de3a4d78,2024-12-02,15700
bni-09c974bc1ef3a27da3b110d54fa0333d,2024-12-02,-96200
bni-2473110f4ddfc60e61e364a72666c44a,2024-12-02,75200
bni-68ec4f98d19d69f0a4544ba44c4462ce,2024-12-02,36000
bni-6f1e0e23be9896c9457e8868a48f0b1d,2024-12-02,14600
bni-d37868a56e0aae7eb360f0f3c42c9b68,2024-12-02,-57000
bni-5825a30743151c043abdf334ede69fda,2024-12-02,69200
bni-f3653e9464197e2eef66743a03e7ea6c,2024-12-02,-8500
bni-2b35b374fbb85b69c5a840b39ae847c4,2024-12-02,55100
bni-415dd14d00b877778cd2cc5d6e8b15c7,2024-12-02,81100
bni-67e5cb714d2befdf1b4edabaf03b54f7,2024-12-02,83100
bni-48a9a7d486151f20cce39fe32c5336ed,2024-12-02,10500
bni-67253a86b67081fd2afc46ca035f217d,2024-12-02,95300
bni-29cad1b9df5036b5772576b5637a1cc0,2024-12-02,90800
bni-c3c0f061831294e571d9b1b23ad7ab7e,2024-12-02,21400
bni-7eb2150eec07695423d2358c6c29dcde,2024-12-02,33300
bni-38f22d41acabfaa1827994732d5dc67f,2024-12-02,-69600
bni-381fe03c1fd28618b79955b9a2504615,2024-12-02,60400
bni-22050656ef63aedfb9910b4de8464301,2024-12-02,-40900
bni-a4c07db776679051cc5bda64cb400dca,2024-12-02,-84000
bni-39934340dde9b7c5a4666c82066d25dc,2024-12-02,7800
bni-c8f65ac8125b47160af7db7ba518fcb3,2024-12-02,-60900
bni-a6be165254f9ea3ef7295841747d5bfd,2024-12-02,-72300
bni-e305f844d047dac782d4aefe1772e9f9,2024-12-02,42100
bni-2e40e09a22afd4e5da9f3947c9a48e03,2024-12-02,98100
bni-925bbcb51f4ff22447d2646f63d279bc,2024-12-02,69400
bni-5d4a64746572732ca66a0b07420552bd,2024-12-02,-19200
bni-5055cf78f9257397058a7aad406e8c2e,2024-12-02,61700
bni-e3c663ef81bcb77cca0db9002c2a3265,2024-12-02,22300
bni-ec86f04509780510fb30ab6afc9d456e,2024-12-02,95100
bni-712c8820d039411ba6db59d674cb0a9e,2024-12-02,43700
bni-13eb5dbf735ee0ff87d5425863295fa7,2024-12-02,16600
bni-ec7dd42f07dcd96f41796af3aa740bae,2024-12-02,-32300
bni-55299b3120d81ac0a8265cceed616f8a,2024-12-02,88900
bni-f23f771d68a319e12acacb745e70b9dd,2024-12-02,62400
bni-63fbcf115d7ec3154612d888dbfb520c,2024-12-02,-61200
bni-543bdc0e1b50417a9b6288b5b37226e7,2024-12-02,81100
bni-fe714906413cb51daecca0294cef64fe,2024-12-02,60400
bni-c48ae5f00d766d7e507aecadb5d7c0a6,2024-12-02,53700
bni-a71b9aa839ff324da725b8c4b52bea54,2024-12-02,82500
bni-412a367a91d30187815d404ffc8cb7aa,2024-12-02,53700
bni-62ab56191afbc5562f3049869bace342,2024-12-02,-8500
bni-98a89e424275ff2b4e85debe39ff1e67,2024-12-02,91300
bni-5d85630fc527737c0ace016a11e1dff1,2024-12-02,21600
bni-c67d59061d01c9001a9be0392f971301,2024-12-02,43000
bni-1839dd48175ef25547caef4871c37a57,2024-12-02,18100
bni-6d44bd96d38fad0a623e06523d5db2d5,2024-12-02,-72200
bni-846fd6d61685b1f5625b62cb4ba31275,2024-12-02,66800
bni-bc2d5c4f7ed2985ad3dd9f474a589769,2024-12-02,56900
bni-6a3640eda659767349b479f3e5504426,2024-12-02,-99900
bni-617c6fa6e3d96ad11c2126ba3209369c,2024-12-02,98700
bni-c9c58f14914b5d90a63fe47db78d426e,2024-12-02,-39500
bni-6f1daf8ea149a8a620aa8e68af9cff0a,2024-12-02,59100
bni-348f1f4aca75db8fae347aeb1d6b82e0,2024-12-02,56000
bni-490f0b366ed7dc8b0b3128b560d91b0b,2024-12-02,24000
bni-faa47abc725ef54995df0195a3c271c3,2024-12-02,50900
bni-f4dfc1f3ab1a7ac84c74f9ca56a2cf6e,2024-12-02,91200
bni-60579bf45d878ede822698bc512979b5,2024-12-02,6200
bni-892869a1b034d04136841cc380627153,2024-12-02,24900
bni-35e6d8ccc13d0699c3520fed177feaa6,2024-12-02,52800
bni-ff1a6940de896ed79ad2e0f5ac9c963c,2024-12-02,98100
bni-72aac543daad04ce9cabdd106a0a0107,2024-12-02,-6100
bni-63bd0ccbed9e43934c315f22990a3572,2024-12-02,-75300
bni-1f9bae8bc40b92bf0ccda72f3dec6310,2024-12-02,-57900
bni-dc60cd0dfec2a8b8f4ed30c80c5a920d,2024-12-02,99100
bni-aa435121a1b19664008f4aa64f5b3a7c,2024-12-02,41100
bni-b185cced964f84c5d4c86982579e80de,2024-12-02,-17000
bni-f734dfaa1021c81fe9c044a6aecdf1c5,2024-12-02,76500
bni-760102c9e17d17ba4db87779813295eb,2024-12-02,30100
bni-cdd3b80c141346a7fab3ec63f9568ccf,2024-12-02,72700
bni-f4646612a24b2b4ef9527933b248ef9c,2024-12-02,74700
bni-7fed1c855fa50b77c0f482a89c2b4980,2024-12-02,2800
bni-57cb1917fdd17fb470d34e0cd6d37b9c,2024-12-02,-47600
bni-9fd70a121807f3c5c16a336977c1f88c,2024-12-02,81200
bni-4c4ebbec835e89f85ff707de836e6404,2024-12-02,79300
bni-5698142988874a6f6e8c2c4024f02d07,2024-12-02,-46100
bni-6676b39b76eab9473cd48b1655a90260,2024-12-02,35300
bni-f05e39fa03f58782b2a9cddbff449316,2024-12-02,55100
bni-8cd78d00b281e8146a0c23a5aab41b16,2024-12-02,-45900
bni-5dda8818ba5dc26217a39abf24cb1b76,2024-12-02,43000
bni-e26acfb920c33128c61b12f7b1933f22,2024-12-02,31200
bni-6454bc9a1e4ee85c924cae8e9d9e3db5,2024-12-02,87900
bni-b712722385c8d126a868085519940ed4,2024-12-02,22300
bni-e5f1e06c447d756fe997b1ee0a0c9d09,2024-12-02,81500
bni-37a815298df228ff7e56b7d00093eb42,2024-12-02,-20000
bni-7da4fe80dd6d5439aa1bccb421ecb08a,2024-12-02,-48800
bni-412b86f865283086bcfa926c98e86137,2024-12-02,3100
bni-705c8ec601dce9b86d481b1404c34ba6,2024-12-02,-89600
bni-edd776331be28c0297739fa9f4cb04de,2024-12-02,95700
bni-6712c4fb5ed8b58914b710f9104cdc05,2024-12-02,44800
bni-f2c90a67ea98eb4bfda15c71f71d7e2c,2024-12-02,32200
bni-1ed3f74c22823bab6e818070a26a170d,2024-12-02,21300
bni-62dec98ad16a95c8ecbc00f90504c0a1,2024-12-02,7800
bni-dd054712ab2f362d4550629e4ae9d3ca,2024-12-02,78400
bni-a0dec3b9dd5efe5d98f6797d8cb9f80b,2024-12-02,89600
bni-4371b749dc39e7c625549f5e4b158ae3,2024-12-02,51800
bni-4ca2e5e88f41e5c4c914695439b033a4,2024-12-02,-18000
bni-7a27fcd1dbd5b9cde7e456c848853e7a,2024-12-02,8900
bni-6c9f9ebdada00bade8c15e71212e07e8,2024-12-02,56700
bni-2cad95e2c13f64a2202f4da3bfc8ab91,2024-12-02,-4600
bni-ff5bcb3bc1cda6d237ada029e5dcb465,2024-12-02,-41800
bni-e662b4c8e2f586816ce2b2c533f1eab8,2024-12-02,44200
bni-f0fb5690fecdda0e19b2315fe161185d,2024-12-02,-72000
bni-b3b1ddce181d8713d8103911d5527683,2024-12-02,82000
bni-36ca38559a30febc82ac6d08073734b5,2024-12-02,-12900
bni-42de3e8c057614fdcb9a04c9b3f80434,2024-12-02,36400
bni-dd6d8e2bb921e27c3a7f6db7be83644a,2024-12-02,23800
bni-a1bce8c58b9852bc71647c45da7a911f,2024-12-02,27500
bni-7e66779a5921a6f686b8b12879dff14c,2024-12-02,18900
bni-b8a8f4f4d79981bffc5d2d6ca3b58e4f,2024-12-02,6300
bni-2b50af521ed29bc87b380fcdfb0d8523,2024-12-02,56800
bni-836e546001ea6eea36f2d834bb6a6fbf,2024-12-02,33200
bni-81abb042d9ea303fa93d9f5e29e15981,2024-12-02,65200
bni-b2b2398d193ff28bb106d346f962c34b,2024-12-02,-9500
bni-d1f9cb2351823ec90ac4ac7044e66d31,2024-12-02,43500
bni-1f0fc1ee1567be1f467dc3a72f47d79e,2024-12-02,91000
bni-1ced1d84c38e64479441290a3972d226,2024-12-02,80900
bni-a4811ec3c8771e878e3de2190d138636,2024-12-02,-45800
bni-fe2622eb677838d123a2116ad7e57b3c,2024-12-02,-32600
bni-a1fd9cee538d7dce5b472dedf5f82c34,2024-12-02,82200
bni-0c9ea0256ed7cd6507d2d4d8530f2ab6,2024-12-02,5500
bni-6891c09e2a5b61ea4c67591bcdc63c8d,2024-12-02,26600
bni-2cb0c4d225d43eb131e56f737f45127e,2024-12-02,8000
bni-e9736e1f77dca73e402a5bdab812193b,2024-12-02,62900
bni-ed75833a1efcf28f1ea38e96a8812716,2024-12-02,-54900
bni-c784312eb67d29dee34804397a7e6ade,2024-12-02,-64900
bni-aecaa4f049ab8223bf51351cfe121d7a,2024-12-02,88900
bni-af48c7ace497d3f73770c1640249bb73,2024-12-02,15100
bni-3af7cd5fc35a93a986cfc1a6e14c1ab9,2024-12-02,59800
bni-7a909adc50b18dc1433798a75e96dff7,2024-12-02,99500
bni-3decd9f4496eb407d4a9b710f838cec6,2024-12-02,-80100
bni-203e0def7691075b90bed4c3e7fa346c,2024-12-02,56300
bni-4bc46d9c0ed3cec38e54846c78fa2dd4,2024-12-02,93900
bni-20d9b8ffbeba96b59fbc3668b620c0e7,2024-12-02,64600
bni-5ec41769e0826d71988dd9633b20ca85,2024-12-02,17700
bni-3f54af651aa5816aa8212b9ffd1294c0,2024-12-02,69900
bni-5bbef8f8306bbe7e4a9f14a0551f6118,2024-12-02,-77900
bni-d232cae8c8fc67f2eacdcfe750748559,2024-12-02,-22600
bni-2adfc02195c088af5ca4ad676db3d824,2024-12-02,-83400
bni-7db91f5a5ede8af07a6cc155cf9603ca,2024-12-02,-61300
bni-14651a8531b71da89136eb9fd860b69d,2024-12-02,56900
bni-fec55ee9879ba09c00bb559ca7b3b2f6,2024-12-02,69800
bni-e1580b9e71e35d3e9918e29d8cd2e7e8,2024-12-02,7000
bni-5a79cd4dc63c06dfb6ab913dfee973fb,2024-12-02,23400
bni-7cd8f66d69d6002ed7f4fe59f765a1cd,2024-12-02,39200
bni-f9d2e0a8a17af0bc37163839f2f36a9c,2024-12-02,-14800
bni-6653f405e0d857d7f934315f35ff833d,2024-12-02,34400
bni-842eef9441bf80aab04afbe71a03ab34,2024-12-02,11100
bni-36c1373eccd139799304ff9c4355979f,2024-12-02,25400
bni-7d0f3b3e38112eab2148b3f923875be8,2024-12-02,2300
bni-335756fdeca695e9088f395ea9327723,2024-12-02,64800
bni-6a9020acf2ebd0071321156b89972d4e,2024-12-02,80400
bni-26e25d6c0a5cad9fdea0faf923732b93,2024-12-02,-94900
bni-cb64b6271bedc9b393daaf9a70d4bf0c,2024-12-02,5500
bni-80eb63094ae0a2186776c2a236fada20,2024-12-02,-79100
bni-81a91416d178bdc25c98b945eecfe636,2024-12-02,38500
bni-cfc560b685555df0f616a54d59fcd1d1,2024-12-02,38300
bni-70f7ab2b3b5ec9c43eb639e7d48f7415,2024-12-02,57700
bni-b4c108fe59f5264e88471645a3d2fcd1,2024-12-02,35100
bni-acc3660384b7f6bfc57598e82b1e644f,2024-12-02,80000
bni-35030ee2fdea08ce1eb919f3447fce7f,2024-12-02,56400
bni-e6713c11600ba4110bb66e902e72b9d2,2024-12-02,63200
bni-2bda8d4822e7817c4cc783ed9b286a9d,2024-12-02,76800
bni-98202da0b13c3b334f321f70bf614c43,2024-12-02,73600
bni-694265d0696deb1b174e26fba3b697c8,2024-12-02,-59900
bni-5235780a18a3356e8f8b20af812c5c17,2024-12-02,15700
bni-9e77a07d6f207c1683cd4c9fe09e0133,2024-12-02,30400
bni-c4cf77f3b8dc4def0d050c195a518438,2024-12-02,1700
bni-db1919c7314582056ee0e3b5208149da,2024-12-02,25200
bni-fd4ce3e065102244d29e721bcd167f2e,2024-12-02,75500
bni-9fba0cc504ea6497049de09187758295,2024-12-02,49000
bni-f16ac5cad770abedbed5702b5d59d927,2024-12-02,1400
bni-716ee97a1b70d3ad22bde6207c5bb19b,2024-12-02,3300
bni-85b63fb38713e82ae2e59bd9ce7dcf6f,2024-12-02,12300
bni-199208ec37f215e310d47ba195266430,2024-12-02,-40000
bni-4754da5c7f1e7e9041840dffa732e908,2024-12-02,23600
bni-324f70a8c64f153b0c60fead7cf9af85,2024-12-02,-75900
bni-409cdf3c8551c077c59f1b9bdfd7c90c,2024-12-02,87700
bni-3fa5b775e45e1361af328bbe524758f2,2024-12-02,61600
bni-93326ee03c884bc6b0ce9670b7aaa0a7,2024-12-02,-83900
bni-9e4b3971f0eae672bde79ce103bbe8a2,2024-12-02,31400
bni-8d4fc3bdb18a639816e2916766cceb83,2024-12-02,60100
bni-0f486575d01fcb1814522a110b860708,2024-12-02,86600
bni-53cde4876212276fa32a6bd6b91129f7,2024-12-02,-42100
bni-fd3afd7525521652de32e34205364044,2024-12-02,45800
bni-03c5d747ed9b3d65449bcd7e7713a3b8,2024-12-02,41600
bni-bcd5c21e7237afeb4feeb111603f9e5e,2024-12-02,-68700
bni-7498d2867fce6523283fe2cfcf265943,2024-12-02,-52600
bni-1d28b14bd32043f2ace0df8ee0e65469,2024-12-02,83000
bni-f135b1053b296e8cadfbd1c992a2b148,2024-12-02,26500
bni-74c22fe866f86c27546c55e82e900a66,2024-12-02,25000
bni-41c539dad800834b07a6fc3101effe6b,2024-12-02,-44500
bni-08bc27c3999658bd9e54d71c923a6ee8,2024-12-02,-22700
bni-1dfef5c63596f9976f8b91c622b5a339,2024-12-02,-14200
bni-0ff3498a4225fc449aa7721e7f95dd98,2024-12-02,98200
bni-838d8b7529cf5211d97142a78822635d,2024-12-02,26100
bni-549d582a8ea2f22b016aede8107b3240,2024-12-02,6900
bni-8023ad06791ac8b662c4d893e3338595,2024-12-02,29900
bni-1af3a3ecb8821827e1de1026f9bcd832,2024-12-02,-24100
bni-51a3d1353372504f8e0db43e9301d7c0,2024-12-02,80600
bni-d1c5553f80ef66b73383bc7dea2fa967,2024-12-02,17400
bni-0dd28da4f4126a59e80ee42a78bbc2b2,2024-12-02,49800
bni-e1791ffd601fdafba42e7db0e6419264,2024-12-02,8400
bni-77bd4a3c36e17f1fdfeb79ae5b321a48,2024-12-02,-78600
bni-31471e90acfe45cf8ecc10ce971a2a57,2024-12-02,8400
bni-c60d79706bc30896f62e23bb427cf96a,2024-12-02,16300
bni-5605f6388e98631dc870411f137230b6,2024-12-02,40200
bni-569c01b1fa2fba6ad31dc7842fc74196,2024-12-02,80000
bni-a7771cc8a4d470b56b4a55d4eb44ad26,2024-12-02,-62300
bni-faba1cf7032d5d558538eca7c392b0ae,2024-12-02,60600
bni-668b41cdffc2dd698528ea4454746700,2024-12-02,-98400
bni-2d82d996dda4080e5f334e91cbf59317,2024-12-02,51400
bni-2bfeb4cd9235ce3e0aa0ae558d479c4e,2024-12-02,77400
bni-4b5cf320b4a6c11f8e57cff08be56ebf,2024-12-02,-56400
bni-b86aee1bc4f5b433ce9eacaa8dc86d27,2024-12-02,33500
bni-8c49ac0dd8d3ff12ae3cf09086de3f7c,2024-12-02,-73700
bni-9c067370db1af5f97306239bf38c3b44,2024-12-02,31100
bni-de1492c94d696b2a3fb524d2654b154b,2024-12-02,28000
bni-477f872d26d645e41bf91dc919fee866,2024-12-02,39700
bni-41e7a2e61c5228e9c7520273c7f8e69e,2024-12-02,6100
bni-c007bc21729be291384db0b044bc56c0,2024-12-02,-99100
bni-ea3e867b4604a04f238185cb65aa3042,2024-12-02,93200
bni-cc85fed357729e901e87d4cd20a6167b,2024-12-02,81400
bni-5c9a0d73fc427decb0d3d3e9c610c912,2024-12-02,24000
bni-1035160e590e4c7d73e74621aab03d38,2024-12-02,62400
bni-4ac62362ff275c4b6bdd9cbe137cf4dd,2024-12-02,31500
bni-cc641224bd69ab9ac1fcf835d1f7f9de,2024-12-02,-72900
bni-1e00ac9ef92a508dfbf854ad2d426e33,2024-12-02,-57300
bni-459e619775956f0cc971424fa46872fe,2024-12-02,-24800
bni-46d35d032521c32b620a3585c5bed9c6,2024-12-02,97400
bni-5a3d7b0ca92d2f02a9a0893f71824d36,2024-12-02,18200
bni-8739312c08eeb0ca37bcc33aa4dce60a,2024-12-02,-80200
bni-8576f91f7eff9fbcf2d89a1c9a84cf52,2024-12-02,97500
bni-fbe6dbfa0524512ac82f11c943606785,2024-12-02,13600
bni-3cd324c6993d677df9deeb87dac5b670,2024-12-02,-23000
bni-f590b241bd1dca08dfb89db3ca7203f6,2024-12-02,96200
bni-81894d585f614b3eaa485960457daa53,2024-12-02,-47200
bni-16d545ddaf56d9d0e5979f66133e5630,2024-12-02,18200
bni-1439dee01e98e4881b722e022bd71616,2024-12-02,75900
bni-eaec047c380fdd9f995e4d1fb944e9b6,2024-12-02,62400
bni-b60f00579ab76ddb0b078b2dcddfb0ec,2024-12-02,-82400
bni-62450187f82db6503207138ec299a161,2024-12-02,49200
bni-5788e444036eee71a607ec89728d2d91,2024-12-02,47400
bni-6006fbda19967fe347d86f843de9d3d3,2024-12-02,26600
bni-337a9a45d212affe0cc8142853d8e939,2024-12-02,14000
bni-7717a9fa3046bfcb5a463bf070572565,2024-12-02,63200
bni-d1c515be2f651ad2324274095de252f4,2024-12-02,52800
bni-939dce1219f7f56b54c607ac35c1ed64,2024-12-02,11900
bni-7bc70dda804486f25c6f0df370bb7716,2024-12-02,14400
bni-717f5aad2a9817b3b2ad3becc0a692c7,2024-12-02,-11800
bni-ab6b4e2e911c5b530481195b043e8f89,2024-12-02,-60300
bni-b74f16644cec0d2577a10fc87c547306,2024-12-02,25300
bni-fa657a38963d53c9a5bb84ea6d7ec32e,2024-12-02,35200
bni-11ad9c07a7c57ac4dac857c82c023bce,2024-12-02,85000
bni-eb8856f81305c4cf822c4530ed3f7dca,2024-12-02,23900
bni-b60ec0602b8d3d28eab2a9de958e4c25,2024-12-02,78700
bni-9ce42c7849b8b278b83c7f306b798ed1,2024-12-02,-11700
bni-fcb6ab9ed3835768828b85993853fd2f,2024-12-02,42600
bni-d17df3bea84e463399dbd3ce0eec1a6a,2024-12-02,32900
bni-6a440fc352916ced6969ffaf4ac781be,2024-12-02,-95200
bni-60f0efa4a63aa7f1fe76d13eddcf098d,2024-12-02,32000
bni-03b6ef1831130348eb2090301d3f8ed7,2024-12-02,59500
bni-f825772421af4429603c101a2b61df87,2024-12-02,-36300
bni-bc96db465d8fdff978a610d1097d1907,2024-12-02,43300
bni-2a5a245befb222a9c930155675553793,2024-12-02,-36600
bni-2b4655a0297dd0f94a23ffce7808d701,2024-12-02,-53800
