BNIUniqueIdentifier,BNIDate,BNIAmount
bni-47900f88b642273b1b803aa6024e50bf,2024-12-20,72200
bni-40639fdd3ec9df870d3b0d9b5b3cae98,2024-12-20,93900
bni-386aa29284c46db1c6a1fcd5f6509ca0,2024-12-20,52000
bni-2d3cc25c1d0a80b8107f42971b5df1a3,2024-12-20,91200
bni-6c8eecd741184ee68559fcad8bf3e359,2024-12-20,12100
bni-5df1aaf14951610661404d4e6dc923eb,2024-12-19,-17500
bni-41827bc966750d10e5a93e012e43403b,2024-12-20,91900
bni-9313f634f47d0ffdb59f61e85b60da39,2024-12-19,62400
bni-24ddac0383a548ec3648dc71bcc1525d,2024-12-20,16700
bni-cf2bd183c04bc0c31c2bf0360e454c1d,2024-12-19,-3600
bni-60fa3b9affff8eacfc66159678911ad2,2024-12-20,-84000
bni-06568918ee84e1e9661b6399c9fea6c6,2024-12-20,65600
bni-2e8f0e616dfa386b5173067b6156013a,2024-12-20,66500
bni-81801a36d884158a16d9cabb3d9b445e,2024-12-20,-59200
bni-b34e14c398411596e47e67345e6cb6a6,2024-12-20,47700
bni-7aa0f49606de8a2cbd29d5bb6d811aba,2024-12-19,11400
bni-629abf748b2a061594b87601b9626b68,2024-12-20,-4200
bni-5c0b02d9c9cc4ad4d0b2d851a5120d9f,2024-12-20,93600
bni-78d6c02118c2d1527075f2b75b3cea5a,2024-12-19,46600
bni-036ce005cd28f51ab44ba3bf6fc69ac8,2024-12-20,49800
bni-86e421ec661376f81839fc472330a482,2024-12-20,94800
bni-f4646552b95173ae449ff3f94f80d450,2024-12-20,33200
bni-26cc396e3d5d9616eaff64d90324be8c,2024-12-19,78600
bni-c6bd3483e90329c166fa0eb20ea2f56e,2024-12-20,75700
bni-84d80b092ddc774286fc5c472a8ce073,2024-12-20,-18200
bni-917dbbde199a61d263c712d79391cc05,2024-12-20,-95700
bni-a1c4906c32f4aa8171764d691863b80a,2024-12-19,70500
bni-e86ccff440329e8a7a89ad50895b14b7,2024-12-19,77700
bni-9cd69aca755c5d34ecb42803dc13ffcd,2024-12-20,19500
