BNIUniqueIdentifier,BNIDate,BNIAmount
bni-b84255cc5acfd647e0d940ec19c540ba,2024-10-29,94900
bni-21e7079a761f7f5c0ba7cc52e0ea9178,2024-09-12,34900
bni-593e5224d7fda31869ebbc0571eedd8a,2024-09-30,40700
bni-41d7214d8f36ce29d32c0ebf6165956d,2024-10-23,33200
bni-f4071fccf1e56575986027babc52d376,2024-11-16,72800
bni-36f546a762c4b596206a9ac2dae3f81c,2024-08-29,95600
bni-3b1d5a3210d53b75ae32fa3e5c243f0d,2024-09-11,60700
bni-192395dd9db390046a3c1fbd37c180cb,2024-11-21,48600
bni-e144fd62723304dae72b30bc5b640b21,2024-11-04,32600
bni-4dc690438158c2e5955aac973f50f26b,2024-08-29,73000
bni-bb76ef4268b909b13e4ca1461e12aae7,2024-08-19,10300
bni-4ceb1925130846432990184321f613d9,2024-08-28,-19500
bni-1efd9553889f32b7743befd5bf76f2ac,2024-11-01,57200
bni-42a931c4ca1a45ae3d4cbdf7cc2812ed,2024-10-18,-80600
bni-5cc9894c80509767f66ad8298ca32d29,2024-11-12,-34600
bni-ec4de7fa4ef322550608ce3f5cea1223,2024-08-18,44800
bni-b6e97844fd744998a56d2d10688d216b,2024-12-01,61700
bni-352a22f049a4e86026bdd82703fd97df,2024-10-30,87900
bni-05213fd5592f08d794a8cfed1d1c6e65,2024-09-06,25800
bni-dfde14dca50d70d205ed79a7075ef828,2024-08-16,-1200
bni-9ee437d091a8ac2d5a7163ec4e426082,2024-12-05,14400
bni-af434340faccee265f9d2996581ce809,2024-11-21,4200
bni-789821cd868b6b620f821c0a3f696118,2024-09-25,35100
bni-0fc2dae18129ebbda2acac90a86309d2,2024-10-28,-61000
bni-cede531b14e6c311b6e5d4e0343ace3d,2024-11-24,-96000
bni-37805487a4cbe2ed6a92c490330fb6fe,2024-09-07,66500
bni-7b68bb88a9ac53be85d68cb3adf7a00f,2024-08-20,30600
bni-2ea17ec752cc36a458c1db31df47c5c2,2024-10-22,89800
bni-b99ff1ada6f4ee2fd1bc24274c62a0a5,2024-12-07,56800
bni-dd8828e9602266b6dfce2da16c82538c,2024-11-23,4600
bni-8d8ecf4044050ad502502fae4d0f6200,2024-08-24,23700
bni-3b37d37df010a8b4f03ad2c5531fa8aa,2024-09-17,22000
bni-3fa2bcbdb4e66eace03aa4304a6b5f1e,2024-10-15,90300
bni-a322092058bd7e3a2539d6a8de17eb22,2024-11-13,-29300
bni-fffa35bef3c586be3fa7dce55688db0a,2024-10-14,-21800
bni-b1a0efe93a61a47143e3ebc4b8a31b28,2024-11-03,94000
bni-0096f15e57916ddf3e6ce0ba49a215ca,2024-10-01,32700
bni-371821452fc6b4ef26cfe0434c3bcf1f,2024-09-15,-91900
bni-5cd945ec4025ad7e888e0970e7239779,2024-10-30,-91100
bni-770202cb05ab885059d463b514f41537,2024-09-16,4100
bni-768b6ba86f1dc5b3248798a7802a728d,2024-08-20,75000
bni-51f54227154cdb628b72a950ca18e465,2024-09-13,29900
bni-d3c29b7fcc092135abad8b6f0a84b41a,2024-09-22,-69900
bni-5eacfaeaf5084cd56ee58d1c40dffc07,2024-11-30,71900
bni-986f26a0e761bcfefca31704aaded1f9,2024-12-08,-48400
bni-35ac3ee1f322174da5f6c2f2b7e1d208,2024-08-24,26600
bni-017794eb10ea9b6778cf5e3963cd50d6,2024-11-06,60200
bni-81741e1fad927ebd8bc4eec04fd70d5f,2024-11-24,-55300
bni-6ebae1e7bd3b67e9af636b6a51470870,2024-09-05,92800
bni-8d6f0ebbdd44a8e5bba052e9ad20e23a,2024-10-03,-31800
bni-854aab3ce7eee1b01f1990364c55daa4,2024-11-26,-84900
bni-5e61fead65200ad478ba4b0c426d2fd2,2024-09-06,81500
bni-4455156791526109d5fd96c9c7eb77a3,2024-08-16,68700
bni-942b5146eac354582b63c8d3ce204d93,2024-11-30,71600
bni-4428b618153a1c64929b3542eeaa30a4,2024-12-05,48900
bni-bb68d9a06cda5582be3f993c7b8cd0ff,2024-08-14,-5500
bni-5e95aca9d25b104712eb969cf52f5e12,2024-11-12,82500
bni-c965e38389293f7630d7938f6a94d51a,2024-10-13,-22500
bni-20198eace52cfc7dca18ab479feb3aad,2024-09-20,40500
bni-9a140ae1c762d9638abc4af34f44edc7,2024-10-05,-38800
bni-ff6d350fd9fea8f2ce4a8e3b66d0d59a,2024-11-13,79500
bni-bf5c269dabcfc1e9e708cb99ffc05eb2,2024-11-18,-90900
bni-4f0dc5ef752133aaefca9114a6963ccc,2024-08-15,60400
bni-c1992830c21cc1ca6aa445fc78555f08,2024-10-29,-70900
bni-29042d97144126851d222e04cba292a8,2024-09-20,-20900
bni-0a7f7a6fd4f1e03a9712ba2c9ade3563,2024-08-27,8500
bni-c414d6768b6dbe10ebefd3c46badbd21,2024-12-03,80000
bni-d63f1aaa7dcf21b5dfa013feff635939,2024-08-30,30900
bni-ac177a36830d315fffdfedbebcae2522,2024-09-04,30000
bni-0b58e97c56611d50bf39f6340fe597f0,2024-10-27,-17800
bni-528834eb06d406e1f1c94d0de38a3f48,2024-10-17,-51000
bni-83be7e46b482365a2bc4cd31f74e0742,2024-11-13,60300
bni-93fdc85c9725220afa1ca190d12218b3,2024-10-11,40400
bni-eaec4ef215422c33599ec5f2598ec249,2024-11-09,23200
bni-ea3a1087cdeba422b7ad9a2aa29bc34f,2024-11-17,21100
bni-af1db1c7bc71f89fe71c34b3463a7081,2024-10-24,13600
bni-3c557287af95a29dd2a89e1a37e41bec,2024-08-25,53800
bni-3bb2d3e04e3899cac8bded353d564932,2024-11-11,-43200
bni-cfc201b7a779488d6108c84215c92787,2024-10-26,26000
bni-d4e78e7e2013d7438f35c39bea3f57ab,2024-10-13,87000
bni-02febf08501bf1a7ba2408ccbaf56cea,2024-10-02,-49700
bni-dcc73e0631e76fa19e2ab2d8d4c03f5a,2024-08-15,68500
bni-a126519e4bf0724d889f4f6e6e5cc041,2024-10-12,-60600
bni-bce7b2cea1b89c8b0c1c528a76b88a6d,2024-11-20,26900
bni-d4ed281fff8ba154bd3463e8051537cd,2024-08-22,11700
bni-ceec1bccfd02f603914d3286e7dd3463,2024-08-23,95100
bni-71ed8a0bd31d57cf33cda98fc87d0a0f,2024-10-17,32300
bni-3c101222f8f203d9f6756dca07a0a6b0,2024-10-05,95100
bni-ba37bcfc7d2a9f6d52ec12bcc658aed8,2024-10-11,45700
bni-76e05e79026289d60caf6aa16fe87959,2024-09-21,-42700
bni-a1a2c48e8cb01e086edc89f3269b0528,2024-10-26,-66700
bni-dde578f22f4f5ede4ade06dcf14014cb,2024-12-07,50100
bni-e18463c4da07a4b53c2e84702e61126d,2024-08-17,96700
bni-53e3573b950f3968b163dc1589294a53,2024-10-19,35000
bni-4ebd1d7f30eec9f134374fb72e224eff,2024-12-08,43400
bni-e5fe86616bd3d01ef1e9e1d2c8e03fa6,2024-09-30,-55700
bni-2fa2afa38aab68934c7a85c7a1bd750c,2024-09-17,30400
bni-928daf305d9d4fcbbb3eb7bf47db8cdf,2024-08-28,-12700
bni-611ad8b589ff159e6ab476f55f3b4e26,2024-08-28,-99000
bni-76531399e91542e3d5b83a8523886008,2024-11-24,31800
bni-fe62fdbfac7bb7694141a148d7fa3467,2024-08-26,71000
bni-d4d2358fd8a6e3a65f741f62391eb06f,2024-10-08,-44500
bni-f93252c587062b005f9c8bec2385ef13,2024-12-01,-50200
bni-ba15ddb6f698ecbcc179c36d22bbee06,2024-09-07,-96300
bni-3c8f60de189222a7ada3fa66d4ff045d,2024-08-18,-76800
bni-c776fe173b6ff4105f22e0267751c5fe,2024-11-21,-32200
bni-0c7778abe217ce2d570a4918f52bcae8,2024-11-07,60000
bni-9321920d08bd961d86e2f62a5ecc9931,2024-09-03,-90600
bni-0a7cd76049710b3c7931c62a7528d350,2024-11-15,78800
bni-a43248a7656f7891afe29baf8bce5696,2024-10-23,6600
bni-77901e8e264de57a2a95e9fd85e7b97d,2024-10-09,-68000
bni-8e46da8431a3d14c3a89a991cd82e06b,2024-08-16,85200
bni-27973de85088fe446d353aecea3a99dd,2024-08-29,57000
bni-c9e9dc6d398f88a1c8270ac492bfa0a9,2024-09-24,55300
bni-9e651f613b0e3172a1fd278ab57bbad6,2024-10-26,44000
bni-f11b7f509657611962fe7db0e320ba48,2024-11-17,43000
bni-39e313122dd64faf94a7423436c8f1a4,2024-09-16,-87000
bni-984ede3f4d5a5e36b18b871b8a1c65ea,2024-10-30,83900
bni-1136f2cb5783dc11bcdd97d4ee174752,2024-11-11,58200
bni-bf09210a94e55ad56e962703909c0396,2024-11-17,8900
bni-85359e3a9277d7637296c5a970b3ca50,2024-09-26,55500
bni-9e5ffabfcd40d885b2c6e1cb231931fc,2024-09-14,-12300
bni-e587ffbb0ff4de590bf6880d5870b811,2024-09-11,-9700
bni-0f7880c5dc23b47b43f74a0aff46ec7f,2024-10-26,82800
bni-530c31c777aa00c4ba03a3a7c980deb4,2024-12-06,7900
bni-bb46757e9b5e5d786c8874eea5541d3b,2024-10-14,48300
bni-7b27933f95d12668603ecdcba5df8a46,2024-11-29,86000
bni-39dd14a559f0799ce9fd8fb1b787696d,2024-08-20,62600
bni-8bc295c9c342cf9f4437b1cb3eb40b25,2024-12-04,10400
bni-eb855512de0d8424b18badfadaab4de9,2024-10-28,9000
bni-04977960d8b9b706e6ea3e600f855cb3,2024-09-14,-25700
bni-cbac8940b667ae17cc60ae89e729825a,2024-12-06,95200
bni-5c376b28fa3d3edc7554f809b44db935,2024-10-04,-1100
bni-0df634b4bee4051ff1346d91ea301ee1,2024-08-22,71100
bni-1e443eb38228c2457a8daed7ead9f834,2024-11-24,89200
bni-7757ea9702f6532d9d5da2d6e2f60a5b,2024-12-02,69400
bni-38cfc817be0d733b323b94a91ed95515,2024-09-18,9700
bni-b37aa27376211eaf5ff0b5ac5b323d67,2024-11-01,46700
bni-a4ecc819854ad3611349d5476fb89369,2024-10-30,78400
bni-f3b9649947ff9e0710f1314d9c294d60,2024-09-30,95200
bni-c1cc68b445a50e3601cd29a52407e0d0,2024-12-06,99200
bni-33b75f167585fe5a53b466f608ea99c5,2024-10-29,-1800
bni-a2fcbec159308a60f0708cb0744950d1,2024-08-30,87500
bni-1b2cdf4e243a9e3237335b1938acf4a7,2024-11-26,32300
bni-9f82cd119caa11244e58729c3fda4670,2024-10-14,84600
bni-1ffbc3f5a054e8627f37ecdfbe27f668,2024-12-04,76300
bni-5ac85e704e3d7438d4006df21cb21876,2024-09-08,55000
bni-6960f84ff6ae6bfcb8a8917f6e7c044f,2024-10-21,78900
bni-9461cb37ffa9bb4b96182f6be8443dd2,2024-11-17,10800
bni-2c3e6237170adcfb53a6062a5cd04fd9,2024-09-08,56600
bni-bb956a904be2b9a2d9354b5386a095e6,2024-10-09,-45800
bni-1073338c714c76b99570ab9fde795180,2024-11-26,65700
bni-c91da012afbb0b55f379d93398f78b9b,2024-09-18,-82400
bni-9ac7f2179656ded656e3e2346ed475f9,2024-12-08,55800
bni-1902e91de008093e91076a93ae2d7316,2024-08-24,17200
bni-0bb660700b09fe6b76e7beece02ad15d,2024-09-02,89500
bni-0c6c9647085cfc685666b371b0061b1f,2024-08-14,-45800
bni-00eb55c93ecd334d46d6b4ad1e282631,2024-12-02,41000
bni-50a8346f878518d2ad6778d59ca93ffc,2024-12-05,-9100
bni-7453cab1af96ab30b5e8e6b20ab9509c,2024-11-16,93600
bni-1add1241194509befa8324ba53984d22,2024-08-19,-22100
bni-52a9c9cb81d57a8b435e78d950b2e408,2024-11-07,-38900
bni-6b5bb664c0ac4fd8c3840bd749c3a2c2,2024-09-01,-54500
bni-225d0482ac6ccadc2280e6c2a1074738,2024-11-25,60500
bni-9823396f46a3d6c66af5668940ecea3e,2024-09-06,67500
bni-c06c3e4999d26c102e85e37e76b64345,2024-11-02,61000
bni-670928970cb49a79de5cce02797dc29f,2024-08-20,54100
bni-648e00fb7fed605371d10dc24c156ea5,2024-09-25,94600
bni-4879bfa9a24f8ef1ce4ee94f08af0923,2024-08-30,49400
bni-5eccddc81984bd9343d2f954da5d028f,2024-11-04,82700
bni-a264d0a54da0cf13a55ece830bb61f05,2024-10-03,5600
bni-811b55b46fed9bace07989c66a15f793,2024-11-15,80200
bni-8ab4d0c89562fd80e3ada0a3ab0cc59a,2024-11-18,-6900
bni-f9835351b1d81ef0ad19692f17382564,2024-11-11,5000
bni-09af8a4e7b695b11699ca9894db0583a,2024-10-05,13600
bni-0b0112d0ea72e1aef28968bc4895332f,2024-08-30,22100
bni-ffbc9bd8e5466e13e0c6ac8b83a5e66a,2024-10-19,90500
bni-42e4f8e46741bac3faff930ac37ee2ca,2024-10-22,63000
bni-d0dff7739efe402f295db6588a542641,2024-09-21,-86100
bni-fdb68df5a4322c7e7b1794150ad56f8f,2024-11-10,72400
bni-69519fcd19eb3daceb0a033fbeb613fa,2024-09-10,47700
bni-4321b0e23648bc85046800c0c8967d19,2024-10-05,45800
bni-e43fb0ddead2a97b949be9500c7baf9f,2024-08-16,41400
bni-cbcd398171e70027f596fef3fe367b18,2024-10-23,-33000
bni-fc4f077a7fa79ebd6b16a58a91d97ef6,2024-08-28,-74100
bni-245182f53c494406f7a8311b8bf41f82,2024-08-31,97900
bni-0fecbbe54aa4355974bb3533ad0b823b,2024-11-07,44200
bni-9bf29d3381ccdbd0c8d3a894a596d89f,2024-08-27,7900
bni-02d8147601c263cbceb8126858c5f8f8,2024-10-19,73000
bni-42791b1e30b022c6fa7bbf36e322a8e0,2024-11-10,-17600
bni-548319c83bc579f86442e6ccb2297ee7,2024-09-23,55500
bni-7efb5032d4459b26caf16af51e093070,2024-10-11,65900
bni-4978cc245cafc8afc19806d3781b4cf2,2024-09-29,-94300
bni-32540365fe3c9c3638a1c759bb51029a,2024-10-06,-15700
bni-3e6049f409f6689f2c83c52a062683d1,2024-11-29,-62400
bni-0eab54a0d20b03a75d341ed08c13cb16,2024-08-19,50200
bni-57519661b75b052f13e6729d6fb26193,2024-10-02,76000
bni-26550728e438184db49fd99ebd988330,2024-09-09,41900
bni-dd1fdb4e0e224458cb16e97e58c4f755,2024-08-21,45000
bni-4ed9845de6a062c5c2599e2c7b5a3c03,2024-11-05,-95900
bni-b6a9ae4d91193842998aea9c10dbd8fb,2024-11-18,61500
bni-5e2270942b971a616a8926c8c4233fd1,2024-09-19,51000
bni-95c3ee192de04bafaba209dae778477c,2024-08-24,81400
bni-0f1bcc676f310a93785fb1a68da49023,2024-08-16,-72900
bni-8e5d65918d942b538a993fe39d26ea49,2024-10-23,-63700
bni-20586cea1a572d5db23fa4b2c0f3120f,2024-09-04,-32100
bni-729ec58182cfdb7bbe0aaebf0c967421,2024-11-29,59500
bni-290c8c7615b39fe49192d73404c95d71,2024-09-15,38500
bni-892138615805616ff7cde138e40348e3,2024-11-13,14600
bni-e22333cfed7c34edb1b90be75ba42350,2024-10-15,43500
bni-f59902fd15ca03103b8b429f8f7cb5a6,2024-10-28,46400
bni-0ab18070f92f38356ab8c5f21f84e80c,2024-11-27,90400
bni-e2ef5f09009dbe33026240e429f6e41f,2024-10-29,81700
bni-4630d1c1fc720c7acd0b3083e955eca5,2024-09-27,-44400
bni-2f25429894522e1ab069814140bdee72,2024-11-12,15500
bni-7f308ec5d773a0fb0f4620ef0c81661e,2024-08-19,29400
bni-80a75c6b56cdf44026ae32769789e666,2024-09-29,-96500
bni-102c951bd13a7d8252c11df13b393759,2024-11-07,-95400
bni-dbc0e963e45ad36de5b6e9fcba3d7011,2024-09-12,63400
bni-66d45135d447b9e84fe112ec02346362,2024-09-01,28200
bni-7d70addd23b32c579401726290994b88,2024-10-21,10900
bni-9e1aa4bf49b399dded073aef36898a12,2024-12-09,59900
bni-05f8d2a26677a131053a60da950bd8d6,2024-10-20,49800
bni-c43dd78d9cda9b9ef4c9d8e85e78ee8f,2024-11-04,87700
bni-e5d90814eb3af053a40ce8a5aa4a8542,2024-10-19,64000
bni-1fe015fcc6b291b0e115ca04f23fdcae,2024-09-23,66000
bni-24e22524e27a756d3c5b11243fd5e6f3,2024-09-30,52800
bni-ff8cb6e5fc5d2c969def815844bc3a10,2024-10-31,28600
bni-725bf810cffae4759568708e648cce4e,2024-12-02,18300
bni-211269ab655961a27789ba0b02eefcaf,2024-09-06,12800
bni-93ff719adf83dd87ff1b7267101c0ed5,2024-12-12,-82800
bni-c8da2bc3661090d125476471d16cdd2d,2024-09-10,32800
bni-249b2b5f9c609fc10e4aacfd155b5f20,2024-09-07,35000
bni-03d2cefd6b5d6ce484377817368e428e,2024-08-14,7400
bni-6e7fe73f1be4b9e05596ad9059f2252e,2024-12-12,-29200
bni-e5b9697bbb207ae0e129cbc138410180,2024-12-06,17400
bni-3a91c79786a292877df0f69b0b9e6135,2024-09-06,95900
bni-b7955e9d46befef146b3a94806120e80,2024-09-12,97200
bni-9db8355626207dc51877c52718bfd5d5,2024-10-12,-34300
bni-ebbf1b15e862e2d7287c59b64d3c2b9b,2024-08-16,16400
bni-f64c8501503bbd5cca63427fc38a8b19,2024-09-30,29400
bni-4a3a9b4868c9f487e6052052d145552a,2024-11-05,-65900
bni-e9b5782f01a93f995c17e29c73194277,2024-12-02,98300
bni-b103b767682229aa3f7e0621ba8d81af,2024-09-23,57400
bni-881a612e59a450a650162ca239426667,2024-10-07,49700
bni-d41aa2ccc4ed2d4e8d7733475fc05094,2024-09-04,-85000
bni-ac203dd1ca3175b5f3bd0bb0db6745fc,2024-10-12,82000
bni-af4a78bd5648b952a7657bf8ead9c488,2024-10-30,1000
bni-b5340ccc97ae8d034f6c95693e5a8997,2024-10-31,52700
bni-80ed1a8ae8908b040c21c00284ba18ad,2024-10-16,86500
bni-efb1220525c45ab0a0c00fc02f745b60,2024-08-15,-36700
bni-0382a3ab8dfacbff1343cbab7a524e05,2024-08-14,88200
bni-eaa3813fe484fac647c98472e0e61a72,2024-08-19,54400
bni-6bf8960a164d749137c09fc491de1c45,2024-12-08,-52300
bni-c71616a3d13a44820a64fbc836b447aa,2024-11-02,13300
bni-9573da11c7d605c38acf3de5258d2b69,2024-11-05,33300
bni-68825c5076f70034a53ef067035c6a30,2024-09-27,17900
bni-c3bedabf8fda5e74a0c1c2d816af7f7b,2024-11-05,34800
bni-22623f652c0a9de22734247d14c41f77,2024-10-19,38800
bni-ae7703a6ab6788cb175fca8edf2a13a1,2024-11-17,10600
bni-ceb731f5799ce36bb3bed025d00ec0c6,2024-08-30,74700
bni-4075106addc924ddb29aae8247d22ff0,2024-10-28,76200
bni-e6649974c9064f6599451b708bff01a0,2024-12-09,-37700
bni-5fce17248cfbf3aa1a95677e17a6b5d1,2024-08-24,31600
bni-10d291631bfdd848e77ed5d34b7e6b77,2024-11-30,-11100
bni-6b323eb3bff5b33fd4ae1067a8e6bc4b,2024-08-26,-2300
bni-a5cd9a76909fa38209eec7ab697ef71f,2024-09-15,-59900
bni-631d21d43e815e9c48dd7a83cfbfb762,2024-09-18,-70700
bni-ec57af6d78f857c64e2fe3fbb80bff75,2024-08-24,84200
bni-77380c00148fe9657e391b50be5dc717,2024-09-19,26400
bni-568303dfa34b71e2565d0661908b9491,2024-11-27,-57900
bni-22d76d380ddd93d87cc3165fc21f556c,2024-10-16,-50800
bni-b76b6aa78d2ad904f0b94bbc92265299,2024-10-03,35100
bni-5406e4f788c95ba3e3ff2b925b3ea611,2024-08-22,21900
bni-c9655784484562e93d171b182f1d92ad,2024-10-29,49100
bni-5b3d80750485dab103bbb314759a7214,2024-10-28,34200
bni-27080990a168c97242251f1452f05bf1,2024-10-19,90300
bni-be2100a3462e583688738b568efb4a7b,2024-10-24,82800
bni-9c42ac3bccb42523e8aad9b1e7ab14bc,2024-08-21,93400
bni-f1d1e279109f5e863d2b9ff0ac41d676,2024-11-16,77100
bni-7126c570a784c66afefd4b10f6db6b56,2024-10-22,-75900
bni-a13dc73212f5dff23eee8831c0d3b693,2024-11-19,93100
bni-c2991de11559eaff92eafff6c23d6cf2,2024-12-04,9900
bni-6777e264517d34586ee3252feb0caa2a,2024-11-03,96100
bni-6f8d5a3973162d6bf189981bf52bd562,2024-08-19,94200
bni-004356a0a2fe82f94c1c46caea91ac5d,2024-09-20,53000
bni-ffd4d902a0819212bd1cde982eb9d490,2024-09-11,26800
bni-5411268ffbb75cdb9a20ad767a109021,2024-10-26,46200
bni-648a5f48cbba06db3ba64bccada3c112,2024-09-22,-94100
bni-b967c9377a45cc91c6e7e0aa12513c02,2024-09-05,43300
bni-34f6fff22d49cf0011694e4fe983624a,2024-08-30,23500
bni-68821499f3e3b30598f565820a3fbfab,2024-08-31,41500
bni-3fb19c1bc3b83941f05baae5b0072568,2024-09-25,99200
bni-78ee1a9856c610f5710cc34b388a7170,2024-11-16,83400
bni-ad84ac1d283e4e22bca3c4e25e43ce20,2024-08-17,-19200
bni-25719af68880c45e9c8a872b82d7182e,2024-08-21,14000
bni-992c147613e4142755ea6bb04d106253,2024-10-31,46800
bni-9a511f7215614d9e5a55d8d8752acc45,2024-09-11,37900
bni-7e68c8aab8f580af49e11444d80f3fa9,2024-12-02,99000
bni-4af2dd56ac971d6103efb1e19c7d3ba6,2024-10-20,13500
bni-b3540771fbf08855a6d650245987a2e0,2024-12-04,81300
bni-b2d502a6a695b8d552164eaea7cbcefb,2024-10-05,88700
bni-9408ff8b5f35b483dd68138001274960,2024-08-18,-19300
bni-5deb7f668f3fe69b4598affdb2d8f0ed,2024-12-09,-7500
bni-17d75633dd49a584d5b00d2adccd1933,2024-09-12,32700
bni-c144cdbf6d534bd83de3a5b176240050,2024-09-15,-10600
bni-d15e82b56d32948d776a30a4daa2dc6a,2024-12-01,19800
bni-e55e2016d2c486873d1e035aef60e510,2024-11-10,34200
bni-4ff8fc44cec25ea7c95df597092ed03f,2024-09-12,83400
bni-65e049beda048ba43f182b4924184464,2024-08-25,43500
bni-7c0b98d6a993f9856feac9bcfd4b76af,2024-09-29,81200
bni-222ddbaf50b3a3633577c738c61e9d0c,2024-12-12,-28800
bni-07028120746a365836a15a03f2550b14,2024-12-03,21800
bni-835882a647a793c3d1b1a1001894bc41,2024-10-24,57300
bni-73ee12d5f84eca635c778176cc1e9b0f,2024-12-12,24400
bni-ad9e6130a0372a7ad094511a7cded817,2024-12-10,-35100
bni-6de6b5d1f4641d611cfa8ef8d44db61d,2024-11-30,82700
bni-61c3d621bad8f329f8c3992cf1f2ab0b,2024-11-15,97100
bni-8ffb651b6441deb5e2f85e25edb87456,2024-08-24,1900
bni-15a80d53b655ffb905b9c1dc79843203,2024-10-19,28000
bni-210c05965febf2a6b7aeb19e94f06f47,2024-09-05,33900
bni-161534910135527acd08e96fdb1da8ed,2024-10-09,-65400
bni-8bd866211d7af57b6db78dcee1f6456c,2024-09-27,14100
bni-860050ae50a4aa79d2ad28934c6df4b7,2024-11-09,57000
bni-e0ee9dbbc52f35c21e794c7ed27e2dfb,2024-09-11,-98600
bni-c6a8aa0c90e3a7f428b4ee909ec914b9,2024-11-17,46500
bni-3cca0e8da3613645ebe1b0efb39208ba,2024-09-20,-53700
bni-99530dd015f4f713e0fa057f57e1d65e,2024-09-10,71900
bni-13afb48222d0d17f697feade6caff804,2024-10-02,70700
bni-c23e675f3c91790c46097380ce3f8095,2024-11-28,62100
bni-3792408163e9e60ebc2223507485530c,2024-09-12,27300
bni-661d9ff3a060de8ee0e3d67f5709eb54,2024-10-19,44300
bni-07815eedec33c1d95b4a479ba0fafb2c,2024-11-24,14100
bni-c26c4a6f279b40bf43d40bf1890b0a47,2024-08-21,-93500
bni-f900e2fba70d6fc0db6ea7ae0148a6a8,2024-09-18,70800
bni-dff6c5062e23da652dcad9bffe570a86,2024-09-06,28200
bni-108947f84e2f9f919c6d635749c97758,2024-12-10,70600
bni-e3b8cd6dc1ab2f8c316ca769c0d63508,2024-11-04,89400
bni-21ab6c2d71de50df2fe0471575dd47a3,2024-12-10,11500
bni-b4494be947d31d03e08dc727cbd658ce,2024-09-19,58600
bni-fbdc4e85f0fc31b034c480a3ef791481,2024-12-02,55200
bni-cba537cad493493c840e52f403a9efd3,2024-11-27,42000
bni-a386183b62032a160ce174acca4c0f74,2024-11-27,51200
bni-4868cb89c564e590270d889c97cab5bd,2024-08-29,-73500
bni-ee4e391707c2524eb11724ebb54e34fd,2024-12-01,92400
bni-95fd62d4bf808aa1d51ffeee9256bf51,2024-09-24,75100
bni-82e5b5489e534a1b0ee7063eec31503d,2024-09-11,66400
bni-f0e6e58805af96b39eb7ea974774f233,2024-11-29,34700
bni-07fbeda43a9f2e2e43909a66424df1f7,2024-10-21,98400
bni-fb6ec56d488b14b93b80c1e102b8c5cb,2024-11-12,10600
bni-ae73d20bf3b1032ca74147b266000f35,2024-09-30,90500
bni-c6602f6575c8db42ecd6f41e08d95c86,2024-09-17,96300
bni-bb41fbf8f90dc8fd1096cef1e03e44a8,2024-09-06,74000
bni-19812acb9f1648d9f37ee7c1eaf92ebb,2024-10-24,39000
bni-7e7c403d55ae40358cdb2708c0a33a56,2024-11-25,-57800
bni-697553537de5c5f8df5228451bd17028,2024-12-03,85700
bni-b294c29cfd1c632768aec128afa2511e,2024-08-21,52200
bni-54a4f4ca09d21f0389e0bec440dad8b5,2024-12-11,3900
bni-00567da136e37457ab843339b67fb964,2024-09-07,52900
bni-ab313391fd2c17e1e8d47912cf746711,2024-08-23,74200
bni-ee86de52746d21bf6fc92070c7ff97ec,2024-08-21,24600
bni-c0071d5570fcbdfcc9f40bfb47099beb,2024-09-08,58800
bni-eb5babac56bc207dc3eaad0d4e9e667f,2024-09-25,34600
bni-0c135b08cb0198cd8e379e33a50c710f,2024-09-22,88800
bni-df8d9b1b679f28cd6d9e39e076f09d1c,2024-11-16,55800
bni-76fb4970c800edc16d52b0ea8da131c8,2024-11-08,74900
bni-6cb7878d3cc91b746ac3bf8af88b3f6c,2024-11-28,31300
bni-9bdb75ebda2b94dfa683c1b499f39bf7,2024-10-01,36100
bni-8f93747a84b04022789a8d79d3198be8,2024-09-23,22900
bni-d9bc216efd84317b7b2c590908c142cc,2024-10-03,26400
bni-e485928ec02920ae48fc294266ab1ba2,2024-09-12,70100
bni-2d7bed3c42a726ee02c39b371088d7cf,2024-12-01,35000
bni-d31036d074c3520dd4bdb8838331724e,2024-09-01,-5500
bni-99f1832b43f9727101d79641a0a62cd2,2024-09-19,52700
bni-0647f4d11a241de40de0ec13ee3d73af,2024-10-04,45300
bni-ca6feebecbcd811fc76828d184347087,2024-09-13,-86300
bni-cd940d245eca70cbf5f06f92aba1c75a,2024-09-14,-6700
bni-8d330c0bb7a25f2a253c4f95e6e390e2,2024-10-14,-3200
bni-325ad64dbffe2cc990b4f15e873021d6,2024-12-11,68500
bni-cd0180940396124d79a41f667c95bf49,2024-11-10,61300
bni-1a36db3b1397ce54e5c7149faf65f2d6,2024-08-29,-54400
bni-68243434ed5fb112f43cc52941e587e2,2024-09-03,13500
bni-99ba9a065132fe8fe695d79a9bb9efce,2024-12-07,-92900
bni-376d78e9a35779866e301d260692871d,2024-10-02,41100
bni-6a2d12728bf5b432d7fd80de4cf32550,2024-11-28,99600
bni-53758ed4d36d243c1299e65260c883fc,2024-10-26,57600
bni-806b9768c2f1da186ff3f1cfa02f751e,2024-08-31,-95700
bni-5a0bd989ec5854e5cbd20dee33830ce8,2024-09-01,-4100
bni-3ba2191799e32b06cc63502ba362de67,2024-09-18,-5000
bni-81d5b55764712bc8fe24a12ddf396866,2024-08-17,3900
bni-c7e05284087ae64eacfef9a7d2262d4e,2024-09-23,-53800
bni-7d4f5da715bd02e527eb11493184e3c0,2024-12-01,13600
bni-622ad62cafffcf9d65b24553f6747a9a,2024-12-02,-41800
bni-1966611d4716b1516dbb2347d82ed28a,2024-08-31,85700
bni-4137ea22dce3a922a9be4fab8b000ffa,2024-12-05,65600
