BNIUniqueIdentifier,BNIDate,BNIAmount
bni-4100770f92fd23b0735b8522d91b2cee,2024-12-20,-99800
bni-13f1ebac82cfa053f6a082bc008ab3eb,2024-12-14,-90300
bni-816edd58c1b4eaa7edaaad40d42a59b7,2024-12-11,62000
bni-46540ad3c525c5e3e2b6215094fbc093,2024-12-18,57500
bni-d29a9f4e31ee7f509b31076809ef383b,2024-12-07,67700
bni-117d718816d35b1cee73d1017c24fd90,2024-12-07,64500
bni-ccefafd5b520a252fd57d081aa2a10d4,2024-12-20,37000
bni-fda13025f1d7cf9333ea739d593b78d7,2024-12-13,85300
bni-9565849b7d8cc8e32a667d5ac8833b22,2024-12-20,37400
bni-fa46999e0f3f038883f471c2030242f1,2024-12-06,32500
bni-feee47bc85188b2f09183c9d7c962723,2024-12-12,98700
bni-9c7487669d02abe565c756ecfc67392b,2024-12-06,61400
bni-2bd0d8a093a6bcc8a74a61a9e3269430,2024-12-20,21000
bni-cade447b944e1e801b2878f775a9d6aa,2024-12-13,27600
bni-e9f3d7a33e566225c8f2a9d6176a2b58,2024-12-07,61900
bni-53db862588971385c83e654b223aefb9,2024-12-13,74600
bni-e2950046f46efd13132a9071e11e761e,2024-12-20,10100
bni-73f1d28b0011d19906ba0cd931482049,2024-12-10,62200
bni-1a2d5ddb08da759425dc06bafbaf0f13,2024-12-15,-18200
bni-cfd65220c3ab215b4f408a08f1535663,2024-12-11,15000
bni-38eb6dcd9148c865d2a468ee4b4ecf8c,2024-12-17,39100
