BNIUniqueIdentifier,BNIDate,BNIAmount
bni-b0d6e5039e354a873fab5d9385aa897f,2024-12-19,-41500
bni-a7d8de5c34b94c9be8dd7fb1eedc0cc5,2024-12-19,51600
bni-e5057b519ff107314c20f6a7e84ba670,2024-12-15,72700
bni-bc2d3635f21b921371325edbae59c697,2024-12-19,61000
bni-26b1d7578c66b11f3f4aa5e7888b7c7f,2024-12-12,57800
bni-581032d209c3aa754f111ce772bef728,2024-12-14,18400
bni-fbce721d375e2018c4d0ab221420650e,2024-12-12,-34700
bni-6fd23af73e7fb70718274b09207e6098,2024-12-16,78300
bni-ff165af3cfdf55c751cd79b4c23a154d,2024-12-08,4600
bni-cc29809ff8208144422bc9fc217396d4,2024-12-13,70900
bni-33db9d526eaf9c7f69be39f0090c96fa,2024-12-12,49000
bni-55d78fed33c31bd37572e940754b24b4,2024-12-07,27600
bni-00687e78f03f190f9b5ea59b1d20461f,2024-12-16,47800
bni-ce401fda6782f8b33b8fd289265ee0a5,2024-12-19,36400
bni-5edd66460b3546408bc8da8e63029286,2024-12-12,30300
bni-b5df2d89491e899aacc9a8afbaf01547,2024-12-12,47500
bni-f506482924adbf3aef76de030804012b,2024-12-07,34700
bni-f5facbfb589f88320b64dc942f883ac2,2024-12-11,24900
bni-df70c00b1775519fcaf73c279ff84261,2024-12-14,-90600
