BNIUniqueIdentifier,BNIDate,BNIAmount
bni-6f5c3a452eef77d530f49e0dbead3c36,2024-10-12,49500
bni-83697b410542cd5ad7511c761b647155,2024-10-30,-11800
bni-8c75e81e5d6d0cbe8912e4b5914bf838,2024-10-01,-35800
bni-f40eb0d5d4d1bf7fc0992ec2751419ba,2024-10-06,84400
bni-edc4eedcd4bb5f7acc3015bf9268dd91,2024-10-11,22400
bni-200ceda60e37ec56c778569013aa5440,2024-09-13,-79100
bni-5e307b6f29a8c6f85419783853eaac09,2024-12-24,76300
bni-dcfc714deab1d3ce04786cffcaff60a0,2024-08-31,87500
bni-fdbd0f90f3b162dade96b694d7c79129,2024-11-18,89300
bni-25e8c946dad45387d164f6f48b79c5dc,2024-11-10,8100
bni-dd8de39984a663eba66dc601787b0cd0,2024-12-25,-69400
bni-021d16874907aec1743c0670d5dddc14,2024-09-09,51800
bni-0ebe962a1471d35bea4eeba63f26b554,2024-12-10,8700
bni-ca113793a30734512d70c82a974656b7,2024-12-04,74100
bni-f98c04e7382abc863d2afe81450e63ce,2024-09-28,-32200
bni-e95f926921a73c3c56770fdd156b7646,2024-09-08,-84500
bni-9bc1443c6bd5394068339ccc24532e97,2024-12-28,94400
bni-d88557190a77f1cefb127d5584d49973,2024-10-03,20500
bni-98eff8dabc83a53dbf934125ee6ad26a,2024-08-26,76200
bni-d7441937ec73823736e6ecd8e3d038d9,2024-11-16,-15100
bni-a933ca89f356811d6236c54aca6a9a46,2024-11-02,-26600
bni-eb792a98e720e2e7a2c287d0836cdb41,2024-12-18,79400
bni-e8ba8fcdcd336793d1a4a7529a6f605e,2024-11-13,46900
bni-d2acce2bd4a52f156413da1fd760c8ff,2024-12-02,47100
bni-e1e7c4d39f9d1fdd499805f707df3d0c,2024-10-08,80500
bni-cab5ff76fe68bff9e95e68fac6131383,2024-09-28,76400
bni-97d8f6b391deb295da8614c5ba0107c8,2024-09-13,37400
bni-d309bbfb267defa07f0e39a2fa3aecc7,2024-08-29,-92400
bni-b156a02ff44330860262dbff8652ccfd,2024-12-02,27000
bni-9ec17037784c9a9b150587c6b7189183,2024-11-12,56400
bni-cc3b0a53b140128b4b5d11ab9eb00291,2024-12-14,47400
bni-222d1a1b7769827c51f1341792c8e167,2024-10-21,18700
bni-46d45f3d69d1e4a381b88365b653ea1c,2024-10-27,-41200
bni-f1de14d953dc1c87b1d049df8106eadb,2024-12-27,3900
bni-414f0d0d7efee8b72c5e1c91234df134,2024-11-15,86300
bni-834b802a0c653b82a8b3545194626b57,2024-12-08,3100
bni-551cacc7756cda5fbcd6d3138566f6fd,2024-12-20,-13200
bni-ec099df6e547be4e9d47b7fa1d8bfc0d,2024-12-06,95800
bni-846611facaca4c7210a75e9a82af8a56,2024-09-30,-52100
bni-f2be99bb13e58a2db4ccb59184c19597,2024-12-28,-18000
bni-0529f7e2c1af7049cc4b8f2775b2ee2f,2024-10-21,-27500
bni-ce5e216587c79cafc6ab3fea517295be,2024-08-30,2200
bni-1b11c402b5aedf8377a918336566033c,2024-12-23,-25000
bni-d7c9c67a9f878f3a6d0e082a376f1c29,2024-10-10,43000
bni-71085b6f19cada3d388bc987a527983f,2024-12-13,5900
bni-e490a2651ed2c5ef156b3910028e5821,2024-09-17,-58800
bni-841ae44fa88e35ce168e86f5ed1bcb5b,2024-08-28,-87800
bni-0713914975b754d299d857ce0fbca43e,2024-12-28,7100
bni-05da68e655e666c441bd1d03a200d26f,2024-12-03,47300
bni-084d4568bf82c04bd98e5abd2b76398f,2024-09-10,64900
bni-a8d1638ca04721f29e35edd6bbbad7df,2024-11-28,82800
bni-f21ae80998f67b5c1dd63e02c6c1c997,2024-11-06,74100
bni-cada7a404c49838b37e8f9d75e09f391,2024-10-19,-81600
bni-df1a4c30aebb8f19c0e4de90f29e9961,2024-12-26,37600
bni-eaadfeb474b157624f89bbb91d199bfe,2024-11-21,91000
bni-5d7485f6a2149d44dfa71eb2256e6081,2024-10-05,75100
bni-9c422af4260b377165dd7fb57819df4d,2024-10-19,70300
bni-7f3db3b60e7e307d22772cceeaddf694,2024-11-03,8900
bni-36d0a654883db1cf7d6ab68ba837961d,2024-12-27,53800
bni-2c6e4176828ff622792bbfee653ff576,2024-10-07,30200
bni-d27013088b5c28b550b12116d4ad4dd6,2024-09-05,29800
bni-b40b2853eb84b4967c48b68db098b0b0,2024-10-29,83100
bni-69005128c5f2ba7e5eaaa44d700f9bfb,2024-09-17,78200
bni-1ec0185c6f7dde0456696e7a1e067ab8,2024-11-05,6000
bni-e2e0bad85d73d7015ca921c137ca6683,2024-10-08,-23400
bni-b2418eabf4dc68fe5f79dd207bc22694,2024-10-11,-40300
bni-70e63d2bfbd09e958841dfe84df763da,2024-09-15,-87900
bni-ad6bfd3cd2d3baed52f1238bb3ebe3d6,2024-11-18,46600
bni-b99576b9123f87e7031b3234717e694a,2024-12-06,88900
bni-a1d609dc1148ea7f4dc81167bf320dd8,2024-09-28,37600
bni-678844dc5cda0b5abec333bbac1de446,2024-11-06,89400
bni-197a9518ab59a2476013f924b802dcd8,2024-08-29,8400
bni-dba9e578a880b1689ceabbb695c71b97,2024-09-18,36700
bni-7b061cf98b938496a86d295e511a6843,2024-11-05,40800
bni-2da96c60365a4cacc67001c6590adbdf,2024-12-14,-75900
bni-3bfc484393dbbe2db6f6a8caf43a55be,2024-11-08,92000
bni-e7ac60325cce2440e2980b767d7949c7,2024-12-24,-48200
bni-6abf92ded0a675dcb3c9e178258a12ca,2024-09-03,-84500
bni-e640b0d2740f42abc4562f813bf58308,2024-09-04,75800
bni-d8a2048d919f8a3d8d400c8b7ec916aa,2024-11-08,48900
bni-f6603fc25810a8333408b1786db13853,2024-11-17,59700
bni-692ca921477a7dd5b8653018d5c5b861,2024-10-27,98300
bni-41f3824dec504f050f545ca22564c5ea,2024-09-13,47800
bni-7eb4ce6fe54338242425d528eb18e5f1,2024-11-04,-8900
bni-c737b2621e401f4a08205533f5d6673f,2024-11-11,46800
bni-5c66259b9b745897d4209f4684203222,2024-11-02,56300
bni-6b012fdf41e0ae182c93aa2cf4cbc5b1,2024-09-04,64700
bni-63f42677576f994b3869112fa7038c03,2024-10-15,-67100
bni-7efeed903e05e4db158c8d8dee04efd8,2024-09-02,-29800
bni-1572cf239251758659ef5da0fed298af,2024-10-03,84700
bni-f6c50424be56f703c278d0277178559d,2024-09-22,86300
bni-30c69c927fdc6d416923805c565a4b53,2024-10-19,30900
bni-bb52f3c5522212dbfb017d72d0972dfc,2024-11-23,93300
bni-c546c4483b6b029ffe813d1420fe9342,2024-09-13,-22300
bni-99e8e545de145eba19a9f8be14a9fcd7,2024-12-16,73000
bni-867446d53a9ff351d4f250a943140a36,2024-10-20,12900
bni-913c569b65cd02bb363423934350235f,2024-12-05,9100
bni-40ae8adcbcd39a39baa92ce454506fe3,2024-11-04,-75400
bni-d02f9da182b6d7404156f040349a7c0c,2024-12-19,3300
bni-c3711c1396a243db8a721d51855e0fee,2024-10-16,23400
bni-eb9b9d075592f4a67f16a8b9b61e96cd,2024-10-21,-58600
bni-9e90f24395b1e26b67cf2508a599d295,2024-12-25,-71700
bni-2f65b8607dc8d970281693674f368b55,2024-09-24,57600
bni-1a87a7b8402cdd4114ab922607b66a9a,2024-10-25,72700
bni-bd4e37dbc9a31fbf2c5ea2a1c553797e,2024-10-04,18500
bni-ca08d7f3d94c5ef9473f4c3fedc40d1f,2024-09-14,69100
bni-44fc50690c978e67dea8fc37005ee09a,2024-11-24,-34100
bni-87af219ecbcdb13f58cc920508f37d00,2024-11-06,32000
bni-ea6a44900e21f56cb86635ff9fc4051a,2024-11-12,-4700
bni-e08603397333799fb8988b33378ca3a5,2024-12-15,-3300
bni-6ed7fb57b23fb2083b0cae27dad54735,2024-10-09,59200
bni-fd1db2b227853ed6dcbd7c5c9e3c020f,2024-10-15,22800
bni-d1ac2dbd7753019af341a64687f73faf,2024-10-05,84100
bni-12a2b00be2e0e5e4014b9f6d1b2106ed,2024-10-31,6600
bni-2d9e7f3f28dea43b8ec7fe735097cf1b,2024-12-30,54600
bni-f09aaacbefa55445d3e7ee46168cfc0c,2024-12-27,37300
bni-310e79a5128b7a1a4bf0e69049f0c512,2024-10-16,20200
bni-4052de817c8f5943e32441d759fc8245,2024-10-26,1500
bni-db2645f7f08ae5ca1f6740cea2890d33,2024-10-07,19900
bni-72fd41387ffffd27ae082e78dd06e693,2024-10-22,88900
bni-ea428d3df6d8612dfb4c086f983d3922,2024-12-16,-6000
bni-46eb29d8e961519261274dbe3c29bf38,2024-11-29,78300
bni-73b5d7701b0f99d2fccba470ce652d9d,2024-11-07,82800
bni-99ddb089b9d2dabb20e600f4467ad3eb,2024-11-30,79400
bni-2ef382a8fb2a83bd9fa9d17622d4c878,2024-10-11,-34400
bni-7f848273dcd069a109bb90127e19f92c,2024-10-11,89000
bni-6f8b857490cf34a21a43babd496101f0,2024-11-10,46600
bni-a1081d4bed004a702198eac7d7a15200,2024-11-09,62500
bni-760a510f27d31e2e89530a77072dc0c2,2024-10-30,39300
bni-7496324b68eed8604ad8dbba7e8111fc,2024-09-19,18400
bni-efeb7a7fcb6dbec2a9b477ad7724502a,2024-09-28,-16600
bni-4550d8b9b05fc5f1279447520acf875d,2024-10-12,96800
bni-1e2c620e47f65e7cb5dba389287a766b,2024-10-20,74700
bni-c65bb5f723af2332bb28b8be9d704db1,2024-09-01,9600
bni-8f7f11da81a6bd937489ef7c0e1ba5b6,2024-10-31,-43400
bni-ca6519762033be94e79afbb4434090f8,2024-12-08,-68400
bni-5ccc82808d9c9835900581a8874313f2,2024-08-26,23700
bni-0774440d04021423f15bbf93e0b0e85b,2024-12-21,-13600
bni-6b9f911c09aea338e07bbe191911660e,2024-12-22,-81300
bni-30aef648f22a1cdbda66edff9bc02dc1,2024-10-07,39900
bni-9029e7a335e6afabea4282d91bffabfa,2024-10-01,-36300
bni-ce99ebbb33e91a2ba057921173b065c0,2024-10-15,94400
bni-67773ded0190b3369b7ed59498d21314,2024-10-03,-94500
bni-0c3b429a270da8bf097532c98d9cea68,2024-09-18,25200
bni-6fcd64d34fd12dab49fb2ddc4f0b071e,2024-12-08,-96700
bni-554e4bc3835b09c3cf5d24e5328452cf,2024-11-22,82800
bni-bf148102feb7d23cd4ccc7d21e9173bd,2024-08-24,-24200
bni-e24f653a46883e51b66c20efb6f6a6ae,2024-12-24,82000
bni-09f75c61a98cdc4e03a2b5680b0d79cd,2024-11-26,63200
bni-0f041df3847e06de410bbd452fb93b07,2024-11-14,-41300
bni-7e27b0a7c0ead0dae066bbbb3237fb8e,2024-09-12,66600
bni-55a2ee3ecdefbdcfa2b548cbb1e6e6c5,2024-11-07,-26400
bni-25b95fb7dabd672e6575a6b58f077ac3,2024-12-28,98100
bni-27b5d5a3c10188403e194293d4ad128d,2024-12-07,38900
bni-359595f135720430836db05947960b0a,2024-10-20,17900
bni-54a79aa992eeb1f8c41b0b3fa8070227,2024-10-05,-72900
bni-ab9145b0908f9b7e1a2153aec31b9d28,2024-09-20,64000
bni-bdbacbb1568e1f168f434fbb4bfc4992,2024-10-16,68500
bni-20694894002d16efb8ff39624473c17e,2024-09-30,66500
bni-72b0e5adee45c0d57b7ef25cbb2d7efb,2024-12-18,13700
bni-9c5023fb4f2f184e42ae793741828277,2024-10-29,-12900
bni-ca4b6c90110d2dba4870e89c78be65bd,2024-09-03,26200
bni-3dacca1188840a4496ec721615313d40,2024-10-22,40300
bni-da0d468b5a1a4475559831ca99db49c0,2024-09-06,78800
bni-2adc7f7f6cc6fad6b72892356fd23929,2024-12-11,8600
bni-20aa203002486ad16fefd9c94fc2abec,2024-12-05,20700
bni-1fbb5c5069d0ceb8965f8f203ac8727c,2024-08-26,89300
bni-412d1e72cde20997ed0eeceabbd48b45,2024-09-10,46000
bni-5bdb291a4c50614889bcf620df79e01c,2024-12-22,-28900
bni-abec0b14d01eb954975afa1eb9c51946,2024-09-04,44600
bni-5431b550fa4941007c2527beb21fd57e,2024-08-30,-11200
bni-65882cc0a07bba34d4fcd5001997f4cf,2024-11-07,-50000
bni-daf2fbca2707c638f9963d4698eec2a6,2024-10-16,-64000
bni-16ef94be771b819435ef9eeaadada70b,2024-11-04,-3500
bni-1db9f32e415775a47bd39a7f10ce2cff,2024-08-27,22400
bni-d453fa256f4a6047e773fafa8f608ac2,2024-10-26,93000
bni-6218d89b3455972d62dd44786a6b984e,2024-10-07,80100
bni-f7786e6c70df5c699ca69cb6290e82e0,2024-08-27,80700
bni-379a64ddd770559fa3d572484e9f18cb,2024-09-14,-99800
bni-37118b40f83d7dbf73025bfe503a4cdc,2024-09-24,15300
bni-fd248b05879d6700d53f406a2b83a538,2024-12-09,70200
bni-651f08064a08c3d5ab4f40a7565f3ac6,2024-08-24,-89300
bni-0404bd13d19e1966fccc1a9fc928b0dd,2024-09-06,12900
bni-023f9502070b06c10d77cffb00e269f7,2024-11-06,70300
bni-bceac5a5f442dc4ea760451f9d80955d,2024-10-29,-97100
bni-126e44806e45248a802068ce60aba252,2024-11-19,7800
bni-963e7eb0d46f6df4743e3c41c430a3e3,2024-10-15,32100
bni-603c12b81689d182df300ab2d6866222,2024-10-09,84900
bni-b79f0a472fa67444178c3ae0e8322592,2024-11-29,47200
bni-ecb4a3c025cb1793394449a30af9152d,2024-10-21,65100
bni-ee7fe6a417818dca9460451ed3c5951b,2024-11-23,48500
bni-05d0beff9d5623b389634e0c2ef05693,2024-10-02,88600
bni-a3cb7b8633b59b4af72363dd1c4623ca,2024-11-26,16900
bni-781e77083f9471b4f74006f0f213bbee,2024-12-30,27300
bni-739259843bafd32df082c38c205c0bc2,2024-12-27,96800
bni-cd4013adfb4b4b5ba95b896ecd28dbe2,2024-10-09,-11300
bni-00d60b4282d965952570636e8f262731,2024-09-15,67600
bni-3a6307de6b553d59658a82eafd5304ad,2024-12-26,-92400
bni-150a36795c1c51d4cdebf4ac0196c32b,2024-09-26,46900
bni-58b90adcbe79b8a16fc839edf7ff3526,2024-11-17,92700
bni-cbb49566cbfcc7a89fc5c7122a955ee3,2024-11-23,1300
bni-677cba31e6f86e08d85b662b2e90b1ea,2024-12-27,65100
bni-6c12bafbfe3abaa25ae1196ee7db5da6,2024-10-28,-22100
bni-50d771c53811829f9c6f7f357286437f,2024-11-27,-41500
bni-ba535c6b7815e98cc8f6df6752ba6dae,2024-12-21,-54400
bni-8b010e16e3248876483c748fb6fbd3be,2024-10-22,57100
bni-ddadb7fb90ac4ebe07932edb2a93433a,2024-10-13,16000
bni-d544034c2ac3fb2b8d1ea6b477971b94,2024-10-23,8300
bni-ae8b55f8e75edfd96784652bdc7b6a00,2024-12-25,89600
bni-c6d3e0ccfd40a9daa9e634c852a89e3a,2024-08-27,8600
bni-565109b4747e2be5bea888351e97beb1,2024-12-20,99600
bni-463fc8810f3a01ccfb22a907b7f4cce5,2024-10-29,-61400
bni-f36b15e57b4379408d3cbfc9a77fc336,2024-12-08,26700
bni-5c3e7f5255136d144900fdd4bad31934,2024-12-29,1700
bni-e20e2951e35dc014193ba19d276108de,2024-12-10,58000
bni-4cb17c8cea354b159db06323ac7adf1e,2024-11-15,31700
bni-1bef12e4fa552e3a315a5cabb3b51dd2,2024-08-24,27100
bni-365d1f9d7bb29a0e6ee9d4bc356d0b0f,2024-10-20,99300
bni-b82f591ab63c5526befa8f4bfb63ee65,2024-10-25,25300
bni-7afc45a3ab794d489727424862952002,2024-09-11,-77200
bni-f5d8b410b69972ec3034afc30f6cde65,2024-11-18,-25300
bni-9b9b5db5bdb22a17fccf799355549c41,2024-10-17,32200
bni-f28057a518354d597b262f52e09fe894,2024-12-13,23200
bni-709b48f071dacd0c337d891d531039ee,2024-12-22,-64300
bni-971cab5b7a8416445ddbf0e24e5d6f69,2024-12-24,46500
bni-6cb82a94b5d33c635d3ff03f5dcce964,2024-12-19,15000
bni-4875e2aca8d094523753376ba4df8f17,2024-12-04,26900
bni-60c8943c1228f76825f55011a53ce5f8,2024-11-06,66000
bni-833ac3a524742eb82bd1b99ad3ce6c91,2024-11-02,55800
bni-d112787c8476954540082d40db40420b,2024-09-12,-52500
bni-0e03c903f0ef1c47f2da8ea71dabb9a3,2024-12-19,92700
bni-01d51f8d88340f618a1df9104e8947d2,2024-12-12,89900
bni-cf5392a8b7861bc9d847d46f7c4faf8f,2024-10-23,-46200
bni-7dde09fe91900c7abdf675c58b4d4e92,2024-12-19,12400
bni-37f0edea6877c8959359e8e47b226af5,2024-10-24,52200
bni-f9927e61e3b3b97a9f66126f896ff0f7,2024-11-16,71300
bni-df98602fd7d0bac39cc3acd876f9695b,2024-11-03,44900
bni-b999e9a69c0b1d1a32fa5614f02f90c6,2024-12-28,9500
bni-2bef107ca85b90081e1f42e0bd06ee33,2024-11-09,46900
bni-54ee6e47a097634dae5c503a7b3bd21e,2024-10-19,94900
bni-9e9587e7d363d21b592ebbbd41c2f1cb,2024-10-24,-8500
bni-dff56c80ba539e6ec02898bbfc77e1c4,2024-10-16,-94100
bni-02abe58d6cb00873a62a7b12d8d3d6f5,2024-09-16,91700
bni-16f9760c541f21dc8246fa0780562c1a,2024-12-19,-85500
bni-65142d94e33e24a6fe31189421145ee5,2024-12-06,3900
bni-c609f5b337f9c60a1d69c2eca6355428,2024-10-12,22600
bni-06186bb0ba5b5eaad6e5d47bbe40613c,2024-12-12,96200
bni-67aeb92b1f65017d11665285d7263b2e,2024-11-22,15500
bni-b8629d371d4daaa84be4ae7be2b27cba,2024-10-17,-61200
bni-bde6c310df762c2a04578afffaf0ae0e,2024-10-15,59400
bni-8e4fa4e42e3dfbf8f78c1ee8b195469b,2024-10-29,-16900
bni-ece42d79430a986ec07a6409b1e3e849,2024-09-20,34800
bni-5c53f92d9050c5805234ef39479c23ca,2024-11-12,25700
bni-e75f4ee01f4b3f9b98a78f58aa4486ba,2024-11-13,74600
bni-55fdaea136e4d2a1bd299c443b3cedab,2024-09-14,94900
bni-a0ab393e0286ed1d67e9789d558eb490,2024-10-01,64300
bni-175d5bcae5d9ae2260f50a99fecd0989,2024-11-10,16600
bni-b5af8ec21d9b50ea3d082aa92d7bba53,2024-10-04,75200
bni-7a035c53e04eb796faf6b833948390ff,2024-12-11,77100
bni-1d03f6199ef7b1fcb3ecab72b3edd5de,2024-10-11,91100
bni-f3e77db996fc721b512e51ed1291aabe,2024-11-06,72900
bni-2ba3ca237b2cced87a56a8413b403a4c,2024-08-29,-63600
bni-2e2ebf0734738f19cfab476f060959a7,2024-11-30,-46900
bni-776b4394ee2dbba8f4bb96c7dbb3f770,2024-09-19,58800
bni-f5242a19fa5fc65050ebacac6d6d229f,2024-11-27,43100
bni-168cacf5abb5d4f003a49f327ef8611b,2024-11-03,48000
bni-63079874183c26b9b7b9c3ebf0ebd446,2024-10-24,17100
bni-72608a134df567a7689449d18db63c85,2024-10-17,51700
bni-f955a89c257d097cf47fceb21ef4e40f,2024-12-26,30500
bni-d0169a8125a7402d80b1400efc9020f5,2024-11-05,59900
bni-09f1553c41b6d0f63d59ea4cff195b81,2024-08-29,58200
bni-f1271b1815c42eb527f684c0ed41f8e4,2024-12-03,89700
bni-76af322a1ec6658831286f8f3bc98c96,2024-10-27,48800
bni-848bf0bfbf5a416eac3353e74167e8ec,2024-09-29,46100
bni-6e318112f19a6479fe507e7f40f6ee71,2024-09-01,53500
bni-9ff1a65e5796213ad97157e69325cf0c,2024-09-24,88300
bni-7adee36dd16e973a4cb16a0d9927c9d9,2024-09-14,58200
bni-662881b8e437074de2bf14de3b8aac7c,2024-12-29,72000
bni-df87db7a6bbcc63b49479c31174a64c8,2024-09-29,55600
bni-7ed44ee646fcde19e8260f4fc9b9377f,2024-09-02,25600
bni-d742323e89927534bdb08a83d6c3c599,2024-12-09,76500
bni-22a4a924d9f3d74a3dbd6cbdbbb0e14e,2024-11-29,65700
bni-a4b3a12aa463f4600afb27540fa9a076,2024-10-09,10100
bni-0f74889dd98ad9557a6d93a4a2b9b6a9,2024-11-21,-23400
bni-769998f806df6d957af455b068aa48a1,2024-12-28,57300
bni-3f04d73246db0cf02e05dc7c5dce8252,2024-08-25,87400
bni-da7aa25886a3061406c74263b8f919aa,2024-10-01,42000
bni-84d291091eaf27e0aad8903f3804969c,2024-10-09,-48700
bni-b96317dd3ba7b5b32d163e9edd84dc1b,2024-11-12,96000
bni-e5451ab6a5024e54c4432343a316fed7,2024-11-02,43800
bni-a5063613b17f0a19c5a0c5949dbc1a90,2024-12-15,15400
bni-222d8c313a429483859b5f218ec89db7,2024-09-15,71300
bni-708ea9a579d6f6bff61b8aaa4cadc362,2024-12-21,27200
bni-f193ec4264fa57538ff27f02cc7316dd,2024-10-13,3600
bni-838c3424b4d83f95ef13298573e16da1,2024-12-14,58900
bni-948c4a25e5d2a42dc0cd0671a7a03b33,2024-11-14,62200
bni-bf6acc3d06b3e7e9f79d9193d1e8f212,2024-11-01,74600
bni-588fc32aa71d19efe411f7cfc58af01d,2024-10-13,1600
bni-3ce573d47f4da9425200592fdb121803,2024-09-10,92400
bni-b317e90fb02d65d68cc1345d5b1d9b35,2024-09-16,13100
bni-af17cbfbe0be6f6fc39caf3c5682ab5b,2024-09-26,6700
bni-00162cf8e0685ba04bfd95f7b0a5e712,2024-09-18,83000
bni-c875002c8c15d3c8d816c74b146c12d0,2024-09-30,84500
bni-739c8c2c729838a6d5ea37c66b65b2c7,2024-12-03,6000
bni-51c7924375cbadb402696975d514fed9,2024-12-23,92700
bni-1a1c0228abe297e7d7c0f91885862142,2024-12-29,46300
bni-32c564dc681961a88b0c3d15255381e9,2024-10-20,80800
bni-b40e6ffbe1778b440ffeb78b34e28e0a,2024-11-01,48400
bni-55a82f422f42d81af5e63de0067daa56,2024-11-01,-65900
bni-df90ee1fa4ff82f7f4f3751189445cfa,2024-11-08,1200
bni-49485034a3dd3c08628c0c8d42eb90ab,2024-09-12,-57300
bni-85c222f6eace5698b18bf680a14086e3,2024-10-18,-46600
bni-9515a3e5109b1e84643f475e75f243b6,2024-12-16,49900
bni-c28cc626eb057624f5dc6c2987590a28,2024-12-07,92900
bni-32a7271bbb35ce8d27de55f049fa943a,2024-12-05,-34000
bni-3623d9e2ca96d1d88cdcbabcffa1cc97,2024-08-31,1400
bni-ef02a7394cc6666060d70882f34bd810,2024-10-08,42600
bni-08925f8c39bdadcb74a83d88f06cc7d1,2024-09-23,-51700
bni-cdd78c92af3a4fd57497887a409ca581,2024-12-15,43400
bni-4b7bd6f1815827a94be28c3ed7071120,2024-12-17,90300
bni-f8fbf9af8c47e81aa0c9c6f65c59af5c,2024-09-09,85600
bni-334809e9d6cbbfc4cd111c31aca5f600,2024-11-23,-16900
bni-33525e2bf287ab3537b1430d9ac4ada0,2024-11-25,76100
bni-5372a094b69de7ed0f9de9028f94b662,2024-09-07,55900
bni-99af88ba451f498a57411e4e34f2b96c,2024-11-12,50900
bni-c4ca3732a61909ca9541957aad979dd5,2024-12-28,25200
bni-b69bd67f729dbf4271cb0635c7d71ece,2024-08-24,9800
bni-0e5c16e30b09e65ec55ee8f3c7c181b7,2024-11-17,4300
bni-aae9bd4ff6893a48e8c5379dc6aba41a,2024-11-07,34900
bni-f9eaec54cf3f4db8610b22203f4f4a98,2024-10-12,16700
bni-20a2c93722e85e2e5708df979c39cb2a,2024-09-27,78500
bni-fc3ec1a64a41adc2bd37ae2e962a6ac3,2024-11-30,-43300
bni-84877e8c6b5817ac1c541323c01aa98e,2024-10-09,99100
bni-2ac5794497663933905cae1db5d7536f,2024-12-16,-84500
bni-7b5ab0c4f172c46ced26ec5128938492,2024-11-02,-89000
bni-f437f1110ab5aca4e54c8ef2f85290c4,2024-09-08,59400
bni-f3cea46540e4c101741350092b45b539,2024-12-04,-69100
bni-610c16c17fc53b1cdb7875ab7b74dec1,2024-11-04,79000
bni-1518530593aaaadc9e55d0b9b9f3d7c4,2024-12-21,16700
bni-7e9a6a7960bd64c73b76126763966fae,2024-12-15,61400
bni-e9b1380c2755a935c3ecf99cb6b65895,2024-11-11,-88300
bni-e42d5c6ff31a42a105421128aa32e449,2024-09-08,-55000
bni-c03d3b4c58a0492465c31b8172a955da,2024-09-20,22800
bni-69b0c228960f827ca892fee0a1d82ce2,2024-10-08,52700
bni-8169a1252f6227b35a1bdf8f5004a396,2024-11-19,-58800
bni-06c516ed6627a66baf4c6f364f504f6a,2024-09-14,72100
bni-1680d0b99ac50b610230c315c67f6186,2024-11-05,-92100
bni-10e1975540960f783eb842a4a46905ba,2024-11-12,67500
bni-25b3253eab67153a49a0604e6c4a8ef8,2024-10-08,16300
bni-2db43d2f12635d72dfd41d75ee68899c,2024-12-06,5300
bni-70da67eb525c3a1299f14dafcbd412d7,2024-09-04,-94300
bni-bdecb3c7272e7827a2ad569a2d8cb08f,2024-09-09,-59400
bni-489a46c1573a06d7b5984265532b9f60,2024-12-02,60100
bni-7c7a5a99bd3a41424c1f533de45fd968,2024-11-01,-44400
bni-ab8c0fe42fc7f1fe2b1d312fcec3cf11,2024-11-27,72600
bni-2fa9569156c4d067176f2c9aec1e8fc7,2024-09-30,-97700
bni-1bb236a682506af40808c14289d868de,2024-10-07,-9700
bni-e2dd94945d938f00ece35097ef978f66,2024-10-10,95700
bni-216a498ea5ea28b36f898c9f2a69e21f,2024-10-30,40800
bni-b8a22cd68e69828a1b329daf410d6eb1,2024-12-16,67100
bni-8d01ad1e5efe19a0cb1b353fd2427dac,2024-09-10,-25100
bni-2489398bdc84d5a85c03de2a3cf30250,2024-12-27,96800
bni-f93047a518597149096139ca50e8b34e,2024-11-01,-85300
bni-8e29be73d483250038872e047b59e131,2024-09-19,35400
bni-4fc9c658c46751464dd02d2d2eec201c,2024-12-28,58400
bni-7cb197298045576fcbc57b720a39d6bd,2024-11-02,79400
bni-4add733c436d75e17004daa61c117fad,2024-12-07,-67800
bni-58304633af05b70c57b2bc01b2b8369d,2024-11-25,24500
bni-05cd935bf2bd9738f170db4dd4c15621,2024-12-07,77600
bni-1d5a0cae7c6e7bb7810d1ec0ab2b3a37,2024-11-20,7600
bni-642a79c5fe397381d97b00d6979ce33c,2024-09-20,1200
bni-f5cca8fafe2a135f49a34e4d13d82ead,2024-10-14,27000
bni-ee6e16df7f255b076c8714a86564097f,2024-11-23,94900
bni-6037b8533e4c519e9b87a01f80bc0903,2024-09-29,41500
bni-b1efc39cc6e316e8668a6fa9cf83c9c5,2024-10-22,66900
bni-67026f8644b1f5cd3ec760174ac7bd98,2024-12-03,33000
bni-2dd0fc6f43f62c99da9200b769c8423a,2024-09-28,42100
bni-7a2b8ef89561fd7e06825d0b624cffae,2024-12-06,65700
bni-0c05fea74e23f26d36c22915aac395eb,2024-11-17,92100
bni-f5df86ba71208c3e15ca94b0b0e7e442,2024-11-13,79900
bni-aecf75005ee11f98b4f27a8e5ffe909c,2024-09-05,40000
bni-6b27b14095bcfef0c838a0cd7d439788,2024-08-22,44600
bni-53dce4a767dce0bd0180143addbdde69,2024-11-12,16100
bni-83ac9a4534041c1f9fa604953446e9ce,2024-10-30,36800
bni-e708a9410d1f963638fba9bbfe54e31d,2024-12-09,-94900
bni-145079104fc5653689e78747450958e4,2024-11-18,-53900
bni-58ec2dca1748240741a5db9c0f3acdb0,2024-10-16,47000
bni-885f8b52f14399e647daca2c217e4e01,2024-11-11,37600
bni-1137476562229a94f93a5ec2a7692b81,2024-11-05,69700
bni-df8984131d46cda4c0283ab430ae61e1,2024-12-05,90500
bni-621d5c57ba5bf54f94f3cad2c3f57302,2024-09-06,76400
bni-6123236d6b260736a3287f86a73d2b21,2024-10-15,-61400
bni-8d87fa8788eed49697faa14e5fdedc7c,2024-09-17,86900
bni-f145b45731f3330098cdde8d2b02b917,2024-09-04,67800
bni-546221761b0ec18dfed91cb00b6f5020,2024-09-07,-96800
