BNIUniqueIdentifier,BNIDate,BNIAmount
bni-f6554d314b3be0eec89aa271cbc26f7a,2024-12-20,67100
bni-b199927c177f866187a2dffcb99601c8,2024-12-20,-24300
bni-dd268813484c362858b9ffcde2b67566,2024-12-19,6500
bni-4c7768c701f57868ce17140b083dc414,2024-12-19,43700
bni-65007116927a87ca6bfbc1a253d9d5d3,2024-12-19,9000
bni-ecee62377d6fb4491b48ff84eeabbee7,2024-12-20,70700
bni-c68bf6a6e43d2992ae44fa0f35f53dc8,2024-12-19,22400
bni-588f58cf7a6298e81d199b311f5aaba0,2024-12-19,38600
bni-87c0ceaa334a98cdb875d0c601866670,2024-12-20,50700
bni-714424eeab2dfc7ff19e0d51c69c7e77,2024-12-19,38800
bni-b46c6d83a6059b523486bf2b05b15ac9,2024-12-20,62900
bni-1754a0b254f46a3870c43bade559839c,2024-12-19,-58900
bni-7d86e729ece2848d1463ff5eda734c04,2024-12-20,-44000
bni-5a0cadf364afe845fd0ebe660000a0be,2024-12-20,35100
bni-f409191bd8257a8c8f5b628928eed563,2024-12-20,95600
bni-0883fe879085a20fee12f4c5cbd4a67d,2024-12-19,81700
bni-849b87f8b0c10dad7f2ad49a66524b0a,2024-12-20,11800
bni-ac297524a323f553405bc0317578fc2c,2024-12-20,7500
bni-632d454eb820f3d16ecdd2abfe21de3d,2024-12-20,-26400
bni-b04634ead73a7e5cade7f4a1a08c62a3,2024-12-19,52800
bni-7db7eff6d02b88e1ce85ff6da16404b4,2024-12-19,89100
bni-0b8ff0cbbb892766f7d271159c50cc63,2024-12-20,67000
bni-6cb53a8b4d2e0239518ccdb543424e51,2024-12-19,4100
