BCAUniqueIdentifier,BCADate,BCAAmount
bca-46eb3e684c17a1e7d08b59bdf70b7bbc,2024-12-20,77500
bca-785c91694741bf3121806ea59a930cfe,2024-12-20,29300
bca-e5c72b1a581211099eba2af98831a6df,2024-12-19,-44600
bca-9b26b1c7433c902b448465392c4d1edb,2024-12-20,4400
bca-26e8cdd5cfc3a8bcf8cd9addc5725a59,2024-12-20,71500
bca-a43601407c65605666214eec3566c1b8,2024-12-19,-45600
bca-caf92ea9fa967854fded3d792b6c27f7,2024-12-20,16800
bca-c0fb544698539a0c4d9e5c3effb8e2da,2024-12-19,-35200
bca-fc462a1f8e19ec9f78143f406fc03348,2024-12-20,-12300
bca-308f146fb0fecd89068524816c87af6b,2024-12-19,-70300
bca-8aa3b08908f410d2be9fdbb4c6dba054,2024-12-20,99700
bca-e870a7de6327f7a0888f90c9acc938c6,2024-12-20,-87400
bca-d6ac8528836224a6180d863b7c306274,2024-12-20,88400
bca-09227df93f613b39f33a284c506357c7,2024-12-19,64700
bca-a129414a8301409d843b84904dbb4e03,2024-12-19,-20600
bca-25f37deb4db1ee4a8f053e16ec43695f,2024-12-20,20800
bca-6a9e7c86875bd7b805577e080d9472b8,2024-12-20,74700
bca-efe021ea28b6adcdbe4f41891b51105f,2024-12-19,88500
bca-b2f49b92e91b90f496b7c2601518248e,2024-12-19,-73100
bca-a7d87672e89a4f2ca0dab44b6ce417c4,2024-12-19,-41800
bca-ec6fb7e4edc40685d38a5b6f659052ce,2024-12-20,1400
bca-d10e9c9f853db6ba875cc9e2bf132773,2024-12-19,6500
bca-636100be2c7295fb5db55019a3055c57,2024-12-19,86400
bca-f36cc8a68a28cf1593e321fb3a9ca6ae,2024-12-20,24200
bca-8f831d8a8a265c14e087b07b19f315d7,2024-12-19,15400
bca-54af475ab31016480d66e4a7040782de,2024-12-20,4800
bca-95b59e57ebe11247f3c0ba1cead1b438,2024-12-19,9900
bca-3d59b9ec799a936944e5448504031636,2024-12-20,-36200
bca-aa4e1a9ac667ce09a96234876b54cff6,2024-12-20,15700
bca-daa4663adeab4280e338494ac36f4999,2024-12-20,54600
bca-f738077ba6efe3024e6b36ae0bee3c21,2024-12-20,-3800
bca-8aa9a19aa0385a2b9fc797e671e7d1ff,2024-12-19,54400
bca-37ad763d9f0859bd40c47a618b010788,2024-12-19,23100
bca-3f3065032d778f1a862c45d605f27378,2024-12-19,-91000
bca-0c8ba5386a7ca7bd4d0fad0e3cafe26d,2024-12-20,53600
bca-2e52aef90d52077ba693c7cfd684eb16,2024-12-19,60100
bca-9e6a1a7aed35f739203fa68de41b7d93,2024-12-19,-95600
