BCAUniqueIdentifier,BCADate,BCAAmount
bca-495daf2270deb1d0d1e5e7f999a4e12a,2025-02-02,73900
bca-06697d15de02645d2b318f4855bcfe4d,2025-01-15,-97100
bca-c561fb77a36f30eba133f26a1f786eea,2025-01-29,-33600
bca-38f2b7d554af97ad8060e671b0284585,2025-01-15,60700
bca-fd20bd34ad75e9c286a3457b635e7e0e,2025-01-21,81000
bca-f091914c1366ca0b25609aa0f3138f82,2025-02-01,-46700
bca-8c82beec12f93004231f149e611b742a,2025-01-21,-75000
bca-7193b74ea5495c94b76483a6fadd0c7a,2025-01-23,88500
bca-14879deb8b73a1ac217f109511d36019,2025-01-28,76100
bca-3171ce4d09032b1346d7ca6b3ced64af,2025-01-25,49900
bca-80ab50704a2baf7d71f97c71ee3d5f8f,2025-01-31,73900
bca-bd220bf9a83be692407e54ce08f383d7,2025-01-22,10200
bca-1537f241318629dd45dd2fa29682956d,2025-01-28,-39900
bca-2ee8c32bb2029bbf21a6c2435991346e,2025-01-24,14200
bca-5474c9880ba229b208dff2952c9445bf,2025-01-31,63800
bca-80b1c80eb2a67bbe0683c12d7cd2e240,2025-01-26,-28800
bca-5cb6f5bced019e6cab934617c3db2e81,2025-01-15,-14200
bca-b3d4bcd9a8a2ec82874aeae65b39efad,2025-02-02,20900
bca-721de8462d79b76e2ea769c90ccd8673,2025-01-15,11300
bca-b523fe50d062ba80470c80bbc3381f4c,2025-01-30,38200
bca-58c832b490d9ee86f8ffb8ba2b4e34e8,2025-01-16,-43000
bca-ae536415ab58cac77feb602ae48781b2,2025-01-27,33400
bca-3574903dbc2ef044fdcaca625b9b5a16,2025-02-01,69600
bca-e1d51bfe3ed39bfb9bc512726e759135,2025-01-18,3900
bca-e636e27b90073ca4dae44b2ededbff2b,2025-01-29,-98200
bca-148d8b10586a51639bd05f662e0b66c1,2025-02-02,86100
bca-53f5c13cf8755452a5ec510108495fdd,2025-01-14,14600
bca-7581d22e907ee6d263895410e9be3781,2025-01-23,74600
bca-06f5b98cccf6aca96f5b6f62bb04e4af,2025-01-17,34700
bca-c601f37d60b7903e7558614ca53439c4,2025-01-17,-86200
bca-f14787f34e1e9f025a1a1263f5bae388,2025-01-19,89400
bca-d150bf70c90eb033f62285d4049e2135,2025-01-19,-70400
bca-be013787fa21c446625dad3b49926555,2025-02-03,46500
bca-854733bbb965a59abdd96e4e90290724,2025-01-16,51900
bca-39909fe85e848ed52c5887eeb889092d,2025-01-20,83600
bca-fb160baa319566090b6e4c5b4c5eec60,2025-01-25,37000
bca-98742d7649870880989c2cd1f5909590,2025-02-01,60800
bca-4faac6b42c568b5d5f33530b7acb97e5,2025-01-24,-23600
bca-61315371021f369b475148abf0132bc2,2025-01-30,81000
bca-8ae240fdacfc7e71b54db673a69a60a8,2025-01-28,5200
bca-b7fc7f194eef243700811b9f266b660b,2025-01-25,82500
bca-aaafd8f0797abef97181eee503765a80,2025-01-30,81100
bca-7e64b1e37c6d61891d6fe665c78e6efe,2025-01-15,87500
bca-c620915ab0d282d1ff9085766208d2b1,2025-01-25,-19300
bca-ad3d6f30c8ad71347e1af2d9d8144092,2025-01-23,54500
bca-58c65efcf0e8a6523c690b9fa8b8ab7f,2025-01-18,58700
bca-a12e2bc35b728fe4a2ad97b122cc032b,2025-01-15,-81900
bca-17874f6fa4533ed303737d57b9781174,2025-01-22,58800
bca-b73bdfd4f3220769b6a4d590243a2e93,2025-01-18,-68000
bca-3205d3fe930265b245c02d86c8413f4a,2025-01-26,50800
bca-dc2512f891c9e4935267be8e458e1239,2025-01-26,9900
bca-23afa1904a4630ed0da310319a295498,2025-01-17,-2700
bca-054c31b0fef1ac316f55a47cf7127f0b,2025-01-24,90600
bca-f5c9d01f4628d3be89404e1a83a3dfd2,2025-01-16,35400
bca-9ab887f0af777fe100dd20d4f698008b,2025-01-17,67300
bca-dd83ed312d864b213c43a18e0f038036,2025-01-20,82900
bca-80a66e4227928f8d43db0d7816656293,2025-01-27,56500
bca-34dd7da342536549f8276cf4b46e47f4,2025-01-18,-72500
bca-4d2a9847f17c7cede54551975d7279f3,2025-01-17,58600
bca-3ceb2670b1781525ca750172f06b4f91,2025-02-03,35700
bca-17660e598bf0d91b3e869367e6268ba7,2025-01-18,39500
bca-3f759693881d57d93387d323378d2b75,2025-01-26,79500
bca-d191794fc982572babc803a34dcf569e,2025-01-30,6200
bca-1eec69c5fe817efc1892f971e3dc0737,2025-02-01,97000
bca-f2a1d645b9eb0a95fb7408f83e88e5f9,2025-01-30,-83300
bca-30c9ea5f7b9c2950c80ec3d9b9208757,2025-01-22,-63800
bca-db6c87ad0bf2011c111a206f8e6c0d0a,2025-01-18,78900
bca-45ddffe18ebfaf7ec2e0577746d1b8ce,2025-01-30,-43900
bca-dc351fc6de6bd0fd2c46dcd7e4f34d13,2025-01-16,-55800
bca-874ff4d53f78f1078bc1e46e0afd9f17,2025-01-20,77300
bca-f7fc4f7c2da6d5143c36c470b54cacb5,2025-01-21,88300
bca-eb53d4b8ff87d1112c927380aff032c7,2025-01-14,13400
bca-83c35912709fd95f1b9edde7f84dd3d7,2025-01-17,92500
bca-b4a78a05d78b1f8c2142a51424651344,2025-01-21,-91000
bca-5743bb0e8ba7305d5ef1e75d5660f4a4,2025-01-15,9600
bca-6709136625da5dc123aeeadcee11d273,2025-01-22,-82400
bca-7998c543292cec9498b014f0d67013bf,2025-01-14,60400
bca-340c313b0030f0a852b26d0a9e3bcd48,2025-01-19,28200
bca-aa6c92985caaa8cf2918660e169916e0,2025-01-29,21900
bca-03abbe77f24df23c5a8a065507e772af,2025-01-18,11500
bca-6f0e9ab2e7b23491ab6df415481b1664,2025-01-29,59100
bca-87709ae2cba15d4d71918777c4809215,2025-01-24,24700
bca-53b9fb9cd862bdf2c226b496dbc99a8c,2025-01-18,34300
bca-29f011b31337ebecec5a394270b238c2,2025-01-16,66600
bca-f59a6bad0e703e5d93998243ae84ff3a,2025-01-20,72000
bca-78463c67873539292639eba960e978b5,2025-02-01,73100
bca-6cd19dc49df9b3deb73bd747d4579d89,2025-01-15,32600
bca-aa18afab722c753a06b6d424e040f8dd,2025-02-03,-93700
bca-0655f97faf193f960435b589c3463fa0,2025-01-29,60400
bca-2eb8b0cb2cedf50a2d8a5a4780c95371,2025-01-23,65000
bca-dbdc008573539eafee8b4569e5cdaa1b,2025-02-03,98000
bca-2f10783b0e23319a9a03daded5888800,2025-01-18,16900
bca-c1ccdee7cff3d9bafcb3f6c5c3eae01e,2025-01-15,64600
bca-a00484b1e4a4e6d8bf9bf66715d0f747,2025-01-31,34700
bca-fd090a7f604de2f501dbc940dcfeb320,2025-01-20,14500
bca-62576424c3f3c1a87b5d14f1b84fb659,2025-01-31,57800
bca-4438f70b94b0c77360a9cdc703f32f6c,2025-01-31,-68200
bca-431258238a42786d453741d22be86a12,2025-02-01,23000
bca-561df2949415a59b7265f52216f48298,2025-01-15,-79200
bca-c8ab317bc6ca200afe69a274ea7b65e1,2025-01-20,76600
bca-52b305c4bad00fe37f4bfc5bf6d37511,2025-01-25,89500
bca-2ba08eda7ffd66c833b0c94cf6f3601f,2025-01-19,-2500
bca-3f0a9ebb6eb515957d7a2bab81c7d802,2025-01-26,69400
bca-43ee961b03f6b8d60b18d83a5eb4c1bd,2025-01-25,74600
bca-a1893d5fae0aca857ba7fd21bb5410d9,2025-01-24,-1200
bca-b43d10f8962fe1caca7cad0075812929,2025-01-30,73600
bca-0dfb6ef2b4e78b54c43b55771f5d7268,2025-01-21,70800
bca-acfaa484c4cee55cfceadd5401de2560,2025-02-02,-71200
bca-153e112799850266c39da3498ba188b7,2025-02-01,55000
bca-8f8d07becf45bdc236e5946857b7e8d5,2025-01-22,91900
bca-fb6787f08429a559de993b95e82069ff,2025-01-22,-78300
bca-11ca4dbd87ac0035d723d6828b4d6e86,2025-01-27,98100
bca-44b1efc3e4e853ef4b35a778d26d1b9b,2025-02-01,77600
bca-a9f565b38d042cae1f59d736148864af,2025-01-16,51300
bca-84644818c4042584df31484f5dba3867,2025-01-25,33700
bca-5e2b1a24bc5b9b494b96fc7fafe922db,2025-01-23,1700
bca-682111e7466fbc75d44174befee15247,2025-01-26,39600
bca-37b3e51fb810724482c095fdac709063,2025-01-24,73600
bca-4c7fdd7dffe7ab1af3a4f39762343322,2025-02-03,-45800
bca-4e3c8d648ab3964ba1a4d379389208b2,2025-01-21,64400
bca-ac420dadb3e66abe993c5a65c79aae96,2025-02-03,55500
bca-9e7ba4b8dad896721c3a3b6aa7074703,2025-01-31,31600
bca-8d8d774f65321c182faf612db1f3f4c7,2025-01-22,27900
bca-ba9287dba8d23076944b64952dab1db3,2025-01-14,73200
bca-080565e955e47e3e961bd0a7150af255,2025-01-26,57800
bca-f5ef95d019df06bd728bea8c6f26c150,2025-01-21,21200
bca-7bc360ba11134d3f08561a18b27e6bf4,2025-01-20,79100
bca-3cb7444ea7b9373fbd3f995487713bb9,2025-01-29,18900
bca-e0207c61bd9718979c386e5f2825e8b2,2025-01-19,-18500
bca-36edbdc469e3b4b64111051269c840f0,2025-01-15,22400
bca-ffbfe4eb81b4546558d174c6422bc201,2025-01-17,18200
bca-f78d9e19c69b214811ab7bbe1c73e927,2025-01-14,88800
bca-f326960e234828bd1b87407358e218b2,2025-01-28,11500
bca-028c73ab062c85a63a6ad4b1a7008060,2025-01-15,92400
bca-9fb33bca6d7dd655e4b56ac59dce041c,2025-01-18,-38700
bca-67b4b3776c4d8e8d27264ba157fa4ae9,2025-01-29,48700
bca-406087f65b09f96a6223f5cefe909333,2025-01-25,39400
bca-8278826b355d0a8e27a5b72a0e488af8,2025-02-02,30100
bca-76051f324dde0f5ae9f8793e80220fa4,2025-01-24,42400
bca-282437d784020445e95ff0c93c2c6759,2025-01-16,48000
bca-3ef4bd653b39cceb8a353cacb360f614,2025-01-15,5400
bca-18480101bf51f5d2ee7355bd43cfcc34,2025-01-16,-13000
bca-19036ce4e30539ef0537a44d84e1a2d6,2025-01-15,99000
bca-d5a278d3b1ebe9b5afc9f9d2f30ee371,2025-01-31,-14200
bca-41b47bd2332ee9880833dfa5781082ce,2025-01-24,48400
bca-a8a52dfc0e99c8f8956fb75f93f833c1,2025-02-01,-20700
bca-c1615211f9159269a954f0dfb3469b7b,2025-01-27,17400
bca-51dcb62c2ffcdd652f9b5ce9b13d94e3,2025-01-17,48300
bca-4d385ac7552173b881cf33454578021d,2025-01-27,23400
bca-ada23c5bcb32defe4a7ac5afd3f25e7d,2025-01-30,42600
bca-b68cbec8efcabe69df02396c742bccba,2025-01-31,63300
bca-2d88192ce971dd4b1e947d6bd8fefe99,2025-01-24,-75000
bca-ae279f7736804dca27ea4a4094aecb32,2025-01-23,95100
bca-6551cdfbd1f731319c9ac134bedd3940,2025-02-02,28400
bca-f1293c3e8582adfd1d6433c43f37d58b,2025-01-23,-65100
bca-4c2db1754313825f45933e0954eda6ff,2025-01-29,-85500
bca-8b17c64dc0cc04ccd076189d0aa49191,2025-02-01,53000
bca-f75acf6343ecebab8672df311ff8e692,2025-01-26,-88300
bca-c3b5d9b4f57153b97617b90ecc5d8af7,2025-01-22,68800
bca-fb5930fdb93848bde67b24c6e11849be,2025-01-19,35700
bca-b40f36ad23eec7f7ac54cb1b1111994b,2025-01-24,-30500
bca-8963ce6204580400e2614dedaf8428b0,2025-01-17,89300
bca-50a18b6c8d810803af8395f234d27fba,2025-01-26,9900
bca-d9d8abf47f62a1cf5dd8715b140903fd,2025-01-21,65600
bca-e519f4cd129497d0ce858aa5fe7dfd63,2025-01-21,71500
bca-ef46b12d9d991d3ed2c6b9968c6375c2,2025-01-28,2700
bca-822a604021366d9f42f322e964247e58,2025-01-29,-19100
bca-bb8b43d00f51d61223852c6084177c20,2025-02-02,9100
bca-3375e948580033d29cdcc01d80ebda1a,2025-01-28,-43500
bca-de2c15dfa6c22785a6c8b62552d65e9c,2025-01-29,67300
bca-d2f954c1cf981fa8134df7478dbf6e98,2025-01-22,40900
bca-ab7ed67526720696f80ffdfe0e87b68b,2025-01-17,24300
bca-3c91374725d2578d6bea79fd6e8b56a0,2025-02-03,7200
bca-a89b1b1858c84b7d2bd850c97b0f527b,2025-01-16,33900
bca-de2f4ff7cb96fca5de11c687976bef2d,2025-01-16,-49000
bca-7fc2dc9f885f007ecf40d9f88c61098b,2025-01-25,42700
bca-3a17e275408d8c5e1103df6eeb32b44e,2025-01-30,61000
bca-389ff9a41e8c02b69511e48e2380de26,2025-02-02,43100
bca-a9030f24ab845aa76634e7726374ab29,2025-01-19,-8700
bca-1cb2305a1f96a9c346d5ebfedbf368c4,2025-01-14,-71300
bca-028a7927cf65e3ac54a5e1a5b49538a9,2025-01-27,-99100
bca-c5ba368b7a42f31680faf4f3d63ecf29,2025-01-15,33200
bca-59f4985c4976083c471203e4f6564f6d,2025-01-27,-58300
bca-4519ec1af56a969482bdd72ff21d7373,2025-01-17,64700
bca-224da7e18f404f4f084f0aa2b85dbb22,2025-01-21,20100
bca-750e27e0c9f08d98e400c1828e07992e,2025-01-26,52600
bca-6e05e9e0f3174c4076d56e71c5fb28d9,2025-01-25,71900
bca-a1ea68ad47182016dc5553085ea1688c,2025-01-22,-86700
bca-3a6fa6840517fe21d4cfb6b67c465fca,2025-01-25,61800
bca-add098de03bef6880fe5302b6148ac06,2025-01-24,11100
bca-ebc35982253079b91339564bb02f243c,2025-01-27,-90600
bca-a8a7f591565d56ca39cdbfcf2b12fa21,2025-01-16,13800
bca-8167d5188eae612931efe782800fa1f4,2025-01-16,58100
bca-3ef08954ff797408504cec59c941f6ba,2025-01-19,-60700
bca-0d41159d126b553d0ecceb71284017d7,2025-01-28,13000
bca-af34f66e82bb8ab2af1fa167a20089ec,2025-02-01,78600
bca-49c8f8487c98060e460f2b8385b5bff5,2025-01-22,56800
bca-0892af35148421454b8124058a6e4d6d,2025-01-25,5600
bca-91ba11fab75b1f616037acf85e989ca4,2025-01-14,34600
bca-99c558d68c0409d6ea7ba316a794c82c,2025-02-01,-24700
bca-417912db2d38b78b9183a05bdf425f9b,2025-02-01,-66700
bca-b5955aee3c57befbab9600f7e1789af9,2025-01-19,28600
bca-057900c4981a3c3dbc9f1f43ad38f168,2025-01-16,83900
bca-06290fc90af87fc71d586be7c080ee4a,2025-01-27,38800
bca-d7fcc91f16cee4fc725caa6617b0eb37,2025-01-27,-28900
bca-387fb318cd0ed8b92d886bb60846e739,2025-01-21,31600
bca-59828200618d28b72f2ad6f83e029210,2025-02-02,55900
bca-432700a30fd77799491a893810ba246f,2025-01-18,27200
bca-1dce8ec8a674b832d4a92402ed4f55c7,2025-01-27,99200
bca-3fe7a399624379c062e6b4996f521120,2025-01-22,-88100
bca-7d704d27b7ae112acd50160af4cf044c,2025-01-19,83400
bca-5788d19ef13ef89fd742e374bc709c47,2025-01-17,-44000
bca-2f4868a0c9cddb7e96f749d8903b3804,2025-01-14,71100
bca-3a7a4fdf1298b9a8ec7b64529d144290,2025-01-20,-46600
bca-10d3457f1235c1414d28f259dabb1f58,2025-01-27,83200
bca-198ed0cac6df57cfbe4a5b4fe636409e,2025-01-17,92400
bca-0944d511ad2defcb9190b5423ee9c8b5,2025-01-28,75500
bca-3e983546a8cf455237303c7c5ff01dbd,2025-01-23,82200
bca-106a5ed612e39650f88548acf414997f,2025-02-03,-88200
bca-c3ecf61045132efa31b3214b41e17aef,2025-01-22,-85600
bca-b9d75226bc1b83cf2ad50ae8974226e6,2025-01-16,24900
bca-549ea02680ff88826d4ddda32b7db109,2025-01-25,44200
bca-0b528c2bc4c2d60c53a50120fa4833c3,2025-02-02,47100
bca-c9a2da6c92a944cddb88608cbff04e03,2025-01-28,-1800
bca-41873f0344d56fab2f460c1fca736ac3,2025-01-17,47500
bca-9e8ee50de54536cbb884c439f1e0cfd0,2025-01-27,-31400
bca-33502721686301a06b2aadef13d2974f,2025-02-01,-71500
bca-f3f4a112cb5cf982875d1b8e70b87c71,2025-01-14,98000
bca-3ec9cd23ae2689f8da369cbdbf297dc7,2025-01-23,9800
bca-b972089b38d887b1a60d454186df705b,2025-01-28,4000
bca-90f6d96c43c09857d34aefd2416ade65,2025-01-24,50600
bca-28df882f9aedaea6053bac440b517bc5,2025-01-26,74200
bca-ee4fdcfc6269253231d3dd7975790e65,2025-01-28,-59700
bca-bfe9f97f985453b5bcd5b7ee4e32dd5f,2025-01-26,39500
bca-75529fee32fad34faf8af8f746ff7ba3,2025-01-31,-10400
bca-f495854c97b8ea2f01c995a5bf998b1f,2025-01-21,-50100
bca-3054151b3be5748b736b8d8604950399,2025-01-17,68300
bca-0f14349ad13ad073453b86e09c93e27a,2025-01-22,31800
bca-dd5ad2534f499ae1d33f70bf5e40c04c,2025-01-21,41900
bca-a4b76ecd0933cdf750bd282ebd753b7a,2025-01-22,-32300
bca-7aa63b7b7447aa455b6096a80680dd1c,2025-01-22,43000
bca-d5af36ad6521dd6d06d21fd1be0f5f53,2025-01-16,17700
bca-9c87204fad1e6314fb9b21a8c4eac55b,2025-01-27,93900
bca-b0e363c11243241846540478eb6bd87b,2025-01-20,-32800
bca-acfe8fcb3916a8595e4bce15c97780e1,2025-01-14,68300
bca-7b20bf6c2789d00d178e7a1d28b5c7a0,2025-02-02,44500
bca-5b0a8e6498ae60919328bb7f64e033a4,2025-01-19,40600
bca-762a3fac1ca919d4862687f900b18d39,2025-01-28,38300
bca-a628bf4f4cc6f0cb57296e9d9e338740,2025-01-21,58600
bca-e4a0b862eb480823d77cc2f053cacf07,2025-01-27,93600
bca-9d9a57ae05006eccb4a7ae81f27a1883,2025-01-22,7600
bca-a972e02be1dd34e59953fd0997603675,2025-02-01,31800
bca-b4455c3f7e24ff1a12f6f65b0bbc93b8,2025-01-31,31600
bca-28b2e14fe8ed0d738e0aed3ebad25eec,2025-02-01,77900
bca-8027fa166b7394aaea625e1d0f33d9f6,2025-01-20,89400
bca-818251ddac037b3d548fabca3b726c8e,2025-01-29,69100
bca-69a22d5199cf269939e113ed2236d8d6,2025-01-22,-36300
bca-cd379b47bceb05bbf6caf52c8e312314,2025-01-31,42100
bca-dfab0f50ae176f32f02bec56f24f3680,2025-01-21,68000
bca-6859b25e55fd8c7b7f17e311bec0a88c,2025-01-30,45000
bca-b4ee01165f1a04a0459b05fbf0398738,2025-01-30,52800
bca-7f0b1003807a71d6ea8a1591500eec7b,2025-01-16,-3600
bca-86e5ce6e8c9fd1425e0e166faf96f360,2025-01-21,77500
bca-549a1f8efb73fc01bc22d13827abf8f3,2025-01-16,12600
bca-099d0c0c7b054b2e6bd2e870553b89ad,2025-01-29,69300
bca-d9cc0f9315f8ba71dc4e82207b8cccf1,2025-01-20,84200
bca-8c41edef99953f0953770c8ac4aed6d4,2025-02-02,85000
bca-a4acc6f82b3d7cd7e8c79e1e61309774,2025-01-28,76000
bca-a745f5468899ad8a2fd061ef0a640623,2025-01-17,88800
bca-e34688d99807b2a1a26860fde3df6471,2025-01-28,54500
bca-707bf7f46b297b29b84c983b6fb3d4f1,2025-01-26,35200
bca-641c5fa6c6689e5cc6d40c1433b3c5d6,2025-01-15,11200
bca-215eb444f2949df51bf947db23bfffdc,2025-01-19,92100
bca-1cf0c0003b237170c669c3f45d7520ef,2025-01-14,65600
bca-a2b7f5dfdd7842615cf6e0b9cf194d0a,2025-02-01,-61700
bca-db0032d55cfbe80836e144f740d9ac85,2025-01-24,79600
bca-81a8364cf1338817e5059ad5707423af,2025-01-19,35700
bca-396869ac083a454ac2c1474a1b729f1e,2025-01-23,-73200
bca-7b4228b56be5de2980cb6efa340739c1,2025-01-14,4500
bca-bdcdafcf812ab35747c3f3868a07256e,2025-01-24,13400
bca-2ee4cb5f50ae452ceea76657332536fe,2025-01-30,32300
bca-48bb08002f543f3028b8e48fe4751c66,2025-01-24,-94100
bca-057d7e877ab1e273f7605df5e4619c87,2025-02-03,90400
bca-931e57368aa9d5d01c952d2fb40de27e,2025-01-24,9600
bca-51e2b708acd08ca0370deed0181a1406,2025-01-31,4300
bca-f65b278e9e83770704c6f6f3c9951e78,2025-01-24,65900
bca-7b59e433a9af8938b369b5a410121a0b,2025-01-18,61000
bca-47d36b954cc2878087c1efceed7a0366,2025-01-15,69200
bca-6cea6e3cc7f4cb9b70f872b8a7672411,2025-01-23,-86500
bca-59f232ead6e81c7aef7dabb9f275ca0f,2025-01-26,-43200
bca-2feae693d023788bf8ad379f568a9b34,2025-01-26,-39500
bca-d270b7362b8a834279e59652f3dca012,2025-01-24,46300
bca-3b97f196d63095608c0732d252c0c4ec,2025-01-29,81800
bca-74618c27f99d30dda0418dd9061406e5,2025-01-29,47900
bca-33459d75aacbac23505a00a88d9620ee,2025-01-20,9500
bca-7bd5ea4b1d963303bf941bcb39d55c10,2025-02-02,13900
bca-188865446a38e93f901c1cfdd72cf313,2025-01-23,65200
bca-3223a5d5f1f413b8f62051561ac3f156,2025-01-22,-22700
bca-9bf650159faaeacb1491e154d4fd1ef3,2025-02-01,-98000
bca-3ec152c7d37923d3f25c2386a7ab150f,2025-01-29,24700
bca-eee57ec77ae814a0c3d9a2a7bac839c2,2025-01-16,26000
bca-408b42d4b5bba7b1021511bd2f66ff75,2025-01-31,21400
bca-3c5cc9cb9d43b27c26d5599b4decd43e,2025-02-01,-35200
bca-18bd40761970a9d91bbe12cdeda51f38,2025-01-17,85000
bca-c52ea1b56e5c1c3f1633d81dfb3fe28f,2025-01-17,-68400
bca-f0b595272eafe37de1ff86a4d463fa17,2025-02-02,42000
bca-cab97644fcf12b8541f00280bf518f60,2025-02-03,87300
bca-15663e36c33bf9a9cc7bdafa5e85b123,2025-01-26,66500
bca-4ed549ee04d7037d377f4183eaa7cf85,2025-01-31,52100
bca-774f764ad8a000c46019ae46ca37d3a7,2025-01-30,28300
bca-108974248566b1971c7ee37bd0a72013,2025-01-14,68900
bca-7e8e3387e6019d5ba57d61e9c21f3966,2025-01-21,41200
bca-9b52cbfbf1ba8d6eb1aa98e55c656f21,2025-01-28,83000
bca-dd4c3dedc2137c2c40e8d890e321b367,2025-01-26,35100
bca-dd8d0abfc15fcb77a5c277cc6ccaf195,2025-01-14,42300
bca-dddd6dffa7253afe642973387bcbe131,2025-01-28,22100
bca-8828f9e48b2fee73ca2685b460f146ee,2025-01-26,-90300
bca-4e0daf7f626a871511aa0da370975821,2025-01-26,77000
bca-925d3d9dd3ba0f83b0aa1ae0ef66e498,2025-01-15,16300
bca-f34f9f954c75bd43620ce88d6494ea48,2025-01-17,95400
bca-9ff85b2777b4db8418ee51c64d8f70de,2025-01-22,-43600
bca-41fdf4a9b061a743fca56e3a71fdcdb6,2025-01-31,19100
bca-644bafa1db8339ae8bb004b39418b296,2025-01-24,1900
bca-290d825d05f6a07b5ea7bab5c2799526,2025-01-18,68800
bca-7577a8c41a389347e0ddb0e62a242697,2025-01-27,6500
bca-e2f280a0c55100dc9c2546235c44916e,2025-01-29,78800
bca-c55f63241796f8289058a4091ed68fbf,2025-01-26,33600
bca-cf4898147f77a4d010a33ca9020a1c67,2025-02-03,18000
bca-8accab7f5188fa9c2f75bc51626ef388,2025-01-22,41600
bca-755be2269e8ccaaaa3b9705f9f69583a,2025-02-02,18200
bca-efd6e2664172dd4ce735ad6d6f39c045,2025-01-26,8700
bca-5ab8eef2b7281f2ffa092e962d6b5a82,2025-01-29,85600
bca-eb737252ca88e283ce2cad19ef0dcff4,2025-01-21,85700
bca-8b05cfe431e087fb4a1b050e47c96c4b,2025-01-16,40100
bca-28915ef1de05e1d2d180a62d3cbe6d1d,2025-02-02,-54200
bca-a3a94fe51a15dfdbf1952044cffa8650,2025-01-14,9200
bca-9ed394ca6b68220781cb281ba437ee90,2025-01-17,7800
bca-2c083cc05183f667984d425e55962d73,2025-02-02,-85200
bca-832d8a81c4eaaad78dd6445e0fa81a37,2025-01-16,20800
bca-fca790fd71c2dc8ed0ec60a9426bfb96,2025-01-24,93800
bca-63a30f1b2978f2fad6f5815ce76589db,2025-01-19,-97900
bca-1e5d8a0a39b506e6fab84c29ee7fc98a,2025-01-23,32800
bca-4d170255817603fd3b10be4618209bb7,2025-02-02,-77400
bca-8dbc1cd68ab3f1214d3205ac66ce8003,2025-01-25,43600
bca-fba8ca14663aee0d997f28b512a66661,2025-01-22,-78100
bca-43af90c37223d7682434b7195b803c17,2025-01-28,-86300
bca-327a342019c3d0d5761c158f6dee2b75,2025-01-24,85100
bca-3d0a1e49aa4328163585e439ae1d1244,2025-01-31,-50900
bca-e36de59d4b6194ee7e5a12b2321604da,2025-01-19,-22900
bca-d50d634c64a790551c4b3e058c4798fc,2025-01-24,78400
bca-158fc6796f3e2cd23c211258d8a719c7,2025-01-15,37000
bca-c6e6a6f5ef191331d60eeb4d5a83eb4e,2025-01-24,44400
bca-30f6ca1cb16baa2bfc3c828e6df1d614,2025-01-22,61100
bca-5a1f211faee21a0f11256e4545fdcd15,2025-01-22,97800
bca-754e5b0a2b05bf549b6e0b532482b61d,2025-01-14,34800
bca-2c4e76d9d666d80eb52050bbc71ece9e,2025-02-02,5000
bca-4977e65fdce71782cb21f2a295bd1e97,2025-01-20,74400
bca-e88b59d5046ec53a68b9e2670674e149,2025-01-30,61800
bca-7d8532bd1faaf978cca838d6688b6882,2025-01-19,50900
bca-c6df0fed5864189ffc061748af25f3d1,2025-01-25,35700
bca-dd4c4292a59ed07c7f19be8ffae2aa3f,2025-01-26,48600
bca-477463fc39af32acccef8fdb6e7674a0,2025-01-16,-55500
bca-8c260095664c44b7aa78fa3708a6071f,2025-02-03,84800
bca-fbeea5ef0857d0fc55f785f92783da16,2025-01-29,34900
bca-564891703c97baf565b6e43a869e1477,2025-01-17,63700
bca-a1aee418459c7383efc52b7a458f9813,2025-02-01,27100
bca-277dcfdaceeed46bb62c85c08e077b52,2025-01-26,73000
bca-73661445089e26950fd399bb1e2cbd27,2025-01-15,48900
bca-04d582d97bdf2d0d7ee40aa0839b5b04,2025-01-21,25900
bca-b29af265f4ff6f6d638341e7806102ac,2025-02-01,-1700
bca-6bd3a49fc8356547f24554508f71d261,2025-01-26,62100
bca-ca79fd924e14de92a1d3b017d39e759f,2025-01-15,91000
bca-c89b652b8752df0ae0305c1e9bfdfdec,2025-01-21,19100
bca-5e7d34904a44ba2b5a09597863fbc3c7,2025-01-28,9900
bca-00f45cc991b2fdd4d6fac719238597b5,2025-01-29,19300
bca-95c5a3f80b0d723da59e44411461503d,2025-01-31,97000
bca-c571c7eaf83c8cba1297a0fdc6884eb0,2025-01-14,53900
bca-1dc9c33fb4008af0a46c45bb5ce2e2d5,2025-01-18,-47600
bca-fa90efd60a455cefc5297c6ec47e5893,2025-01-30,94600
bca-57251e8985f75a18e9613ea08659813e,2025-01-15,86800
bca-c125304c6ca01b30a20078ddadd6d626,2025-01-19,91700
bca-58160ff60104db8709aee2a16d8f324d,2025-01-28,6100
bca-d6d2aab6d639b820f95b91af1d1fc54c,2025-02-01,58000
bca-d0edb5a4b88368821892156e1dd3abcb,2025-01-22,88100
bca-143f367d2321f054c74d27c751ac7a18,2025-01-18,81100
bca-c1e891d760b3bb1953839e62e3fb6952,2025-01-21,57100
bca-ad8425173f17066502d5391b8fda8aa6,2025-01-30,34300
bca-109abf0a9d73d5b931b8ad0625420b05,2025-02-02,-40400
bca-a2e6f56272ded8a462aeb163f1cd3988,2025-01-27,40500
bca-eff4e316bfbb2fe0aba24e49a7b6d019,2025-01-16,-29100
bca-02d2f8bbce2c6b69d06073da5f672ded,2025-01-16,68400
bca-6d9fa171a6a3ede9896a1d82f2a476ec,2025-01-25,4800
bca-be9aeb434be3b361459abee814573316,2025-01-29,34400
bca-41ebc65a602002df222c6199c428a585,2025-01-17,59400
bca-a74716cdb20b8a654dc2e3c3035dd999,2025-01-26,71300
bca-7daa39610a16828940c50ad0560d22bd,2025-01-18,-6100
