BCAUniqueIdentifier,BCADate,BCAAmount
bca-01fd556d232b23281dba47b57bbed8da,2024-09-29,65100
bca-f6db0a6a29042125539458115fb71e23,2024-10-28,3700
bca-087cfc0d78a6166e047512ceb8a7231e,2024-09-22,-59200
bca-65dce664c01025b82f8dc450c91ca375,2024-11-17,19200
bca-1936f2920f30181fa732d91f0e6ac737,2024-11-06,98900
bca-1791e40e430b87a85f0e7d221a093915,2024-09-21,45400
bca-03b9fe28ea77c35ce8fabf5d1bfe2110,2024-11-05,97000
bca-65f4b2fc2f16c11b845ca20ac5f2e67c,2024-09-30,1500
bca-d6d832616bf46cf88a58bad5276044f8,2024-10-19,19900
bca-c73e855becff6f9948ca11e3b58a435f,2024-09-06,-35600
bca-303de2ee09187911ead0fe04a1a64e0b,2024-09-14,73800
bca-d177d10322f43379bbcc3a2136dd2267,2024-09-13,70600
bca-87ca63ebce7e1c98333e06a5ecc928b5,2024-10-09,33100
bca-53d34e3fce8dd49894ea81390afa04cb,2024-10-19,-53400
bca-f2d8615f8817c184c0eaabf8be3d44e4,2024-09-23,-56500
bca-e5f016f5c761660f0f0814eb07eb224b,2024-09-13,4600
bca-b82616747265dacedebc1402a64ad194,2024-09-21,50200
bca-c4925a45aedccaad0a14d9809e965c56,2024-09-05,92800
bca-3467bfacaa97fcda4d39023873e340d5,2024-10-13,92500
bca-1e264bb94534196b8eaf8d6d4497f277,2024-11-06,39800
bca-53c46ca1aa39dccb793f4fb4cffe9ba3,2024-10-01,37100
bca-44fd3f307f648d713daff0227d5ddc7e,2024-12-07,57800
bca-1559e036f6254dd16102fa081c37fa68,2024-11-25,11500
bca-34c1196d32a505d2c327b1aecf79f56c,2024-10-25,81700
bca-f6ddafc79e0d94a470a93ca3b531e05a,2024-09-24,68400
bca-1f876aaa731feed56c99935e5cee247e,2024-11-16,-50500
bca-cce2ecbd4f8d7c80da40b8bad590431d,2024-10-30,55900
bca-55c0408be89e16cf969e9a003e4b8ce8,2024-11-01,91700
bca-aa6434a1b2c6b08a9f6e3d9d46f91fed,2024-11-10,23700
bca-868728ec5bd1fce0e15461f5707ffd35,2024-11-11,64200
bca-e6bce13be06ba7a0692991ec7e22cd47,2024-08-15,-74000
bca-3878dbfd08be5ddaae0ec41945c23484,2024-08-28,-13000
bca-e6f5bd802e8b27049d5467a1f82a3db6,2024-10-30,8800
bca-9a3244bb7fbd07240956f810c9b2aa1f,2024-12-02,67500
bca-02433c3bcb6fd37e19157ea767a50369,2024-09-16,50400
bca-2917b2f0db1d81f1437b06ec0c9f041d,2024-09-17,36100
bca-a6a1316936fbd26a3f0d18ca1af2a559,2024-09-18,-53200
bca-3924170a9269d928bf691cbc715e0f7b,2024-11-02,50100
bca-e3f58e4f3bfc0eedf2314e09ad73cf79,2024-11-22,10300
bca-6f2f3f19857f28677f91cae5cbaec2d3,2024-11-11,-8600
bca-9a2157e3c0be82eccfa97847feb5f4e1,2024-12-08,4800
bca-b71131d079fb36dee1696a7bc8fa49b2,2024-10-03,-33700
bca-db6d95ed4067513aea5ecfede9cd836c,2024-10-05,-50300
bca-91593da63fc7f21c4100f9d3388dc557,2024-09-05,52100
bca-80eebaf28f043de45c898224dd4ad97d,2024-11-02,1200
bca-9648b47b646c6194279439fb147233db,2024-09-21,52100
bca-b2c0dd1da549507fa7d5b33546f3a9a9,2024-12-08,-60800
bca-00708b882906a691ab3c5eb801e62754,2024-10-19,36500
bca-bffc812057806a3ef073d9e35f048be1,2024-08-26,16400
bca-3975781e2ae646c30480b00a52cdfc6e,2024-10-07,76000
bca-bdb4de29b64f3e5192e8951da97d5e3c,2024-08-23,92400
bca-4b373884db050a6c65f5ef4fb5e00107,2024-10-14,87100
bca-e5918a0f77c74dacdd330fec4e16a2f8,2024-11-15,-11000
bca-64ded41bb2a9336c33e74a5375ea0edc,2024-10-04,-88000
bca-3d465b476cfc7f6a0f60721c065c0c11,2024-10-30,-80700
bca-280f2244ce50bcb8055106e08321c777,2024-08-17,63400
bca-1be46f598578e7da86166daf11619232,2024-11-06,18500
bca-0d6c80d0a4205051d5cb5aded96fdcee,2024-12-03,-17200
bca-60d610e17c517bbc95dc72c9b9ff7efb,2024-09-30,72600
bca-f5e98cae72db10534c4bc0f5b437f55a,2024-10-20,-13700
bca-4c56de2f14fcd2b60d32a8d9f103004a,2024-12-01,23200
bca-f64595aefdc143751df60556026f464b,2024-08-23,93700
bca-969612bdee99164ed5e998d553fa24c9,2024-11-25,48600
bca-a23dfa3215990e78f512bfb8468bfa06,2024-09-07,88400
bca-b4dfaab883395b969272587e61786a4c,2024-09-05,-69600
bca-18da7245d132b9edceea6be004e622a3,2024-10-19,12100
bca-463dc819709432232af51ec329f0457e,2024-10-30,90800
bca-da5bba5113a150e94d8c265c08455024,2024-11-09,50000
bca-20f2e8bf44fb1617c02f0fff93affd28,2024-11-04,6000
bca-bf1b3a64995bcb14836e41533ecd666f,2024-12-11,7000
bca-c1ddfd5c4810b7bdbd883439d367f9bb,2024-09-25,60800
bca-0381079b5803bed162f7148d4e601c1c,2024-12-01,54400
bca-82404b3303fb35777fde6af07304e4df,2024-09-27,-55500
bca-b0988cf6cfccf584772310171a03d061,2024-10-25,85100
bca-c8fbe0216a449d4c4e32b2e3631ec363,2024-09-01,70200
bca-7a9bfcd666e8a44c6947572a712b9751,2024-09-08,58600
bca-ea70cbae4da0f3a89d5c832e90a1de0d,2024-11-09,25500
bca-459ec411108f5432e591115a4eb013f7,2024-10-18,54600
bca-a9f0bd218d1528247b066a4cefc4355d,2024-11-21,55000
bca-76af8c7c3c96728eb3d8716148d16c0e,2024-12-08,11800
bca-6ba68cfe0fcd2268a13d27d28387fb96,2024-09-18,26100
bca-c1f015ce6f9c18e208fc1025f036f337,2024-10-08,76000
bca-3a7fe950f8888761bd7c9810031b46c1,2024-11-26,2200
bca-57fcbf0b1601992f887c3c357d4dbbe2,2024-09-20,-48400
bca-389b80486b5eb092153080322b4c2adc,2024-10-25,43000
bca-335388efff75edbc5e62d72482dc0ee7,2024-08-18,21300
bca-ebf39ed82ee80c68a503a438dfc520a9,2024-08-21,96900
bca-1052e6e42ea7ce18eaa39680e5e946b6,2024-11-06,8600
bca-df220436a3440596a55d43c57316e377,2024-12-05,30400
bca-9c3784277219e1c078193df1b4f52e00,2024-11-09,-92000
bca-b484bfa9e0cfb16cd1d4fe43ab44a5c9,2024-09-23,-66600
bca-3ae1a096af3c51659aaa4459c4408b99,2024-08-29,7900
bca-1df4dd0d83020250e364badf1beb2c64,2024-11-18,24400
bca-789967aad3babc4114f17845ce34a658,2024-12-04,-62700
bca-926b68e564647ffdac0c84432c68ceba,2024-08-22,60200
bca-5dfc72f94df93d1b14318e2823929f78,2024-08-20,96200
bca-9d71169f88446a5857999155f15702e1,2024-11-24,79800
bca-156d023516ab7d6944de6f8b19d0a6d1,2024-10-27,39000
bca-f39b27fba9a6730ca0ab61fb0721a97b,2024-10-01,59200
bca-7d93d8cb8f1dc3d09d1219393e42c749,2024-09-11,51600
bca-6e6760fafbcbca0a118089db038cbca2,2024-09-29,-32000
bca-a2d6cb0fa2f47195ff1da5a10d1e82e2,2024-10-04,2700
bca-8b5175e9e2a5275e5bb8430af45cd77c,2024-11-06,-1600
bca-258b20ca431c669f25b3c239a40929b7,2024-10-11,75400
bca-4fca4f2efdcfde7c8a72f5248f7cfbe9,2024-09-01,94000
bca-5afdc6bb7aa6c257206162ced2cb3efa,2024-11-11,91300
bca-150be51f89b13d7610f791b9177f56f9,2024-09-24,79900
bca-62a4750f3bfbf923344f834ac7eaa380,2024-10-13,-82100
bca-37e9cb794ae2b41e82c44791e4bc74a8,2024-12-04,72800
bca-0729b7718232b4b459a884887c58ac1c,2024-10-21,71100
bca-2a71954834a5b7eb5922667a7fffbc9b,2024-11-05,79200
bca-cf4cfb333e6113ea1442f536ca7ef05f,2024-08-21,95400
bca-36e6322854bf42ff08ff9dced6c47ea3,2024-11-29,65900
bca-1b6783108b724185d6665f12bce797f8,2024-09-19,85900
bca-b05672d166f712d92b626c4df9eb4f27,2024-09-22,76400
bca-a42cd5398d2d328cba3c01d1a2014e23,2024-10-25,97800
bca-cab661a97bb0e9b2826cbded139f0275,2024-10-31,72200
bca-e07b9fa09891a8274e5db67f2c02106c,2024-09-29,-96000
bca-1f31a23952bc9324ac25337c1d4ae74f,2024-11-11,60100
bca-79fff345b8b8937584b7696491e97bd1,2024-09-03,31700
bca-0eb102f45cd2f43ad90a00d90063b83f,2024-08-21,-80800
bca-3afc697b696526beccabc6e9566da145,2024-12-03,77700
bca-8d0c127c2bd2e6970deefc4acd691374,2024-10-14,-61400
bca-6365556824f23a8c85fc2e8504a73111,2024-08-30,30300
bca-9f9a0556772c7aad8921866af2d288e9,2024-09-22,38700
bca-92cf3829bc0e0b2aaff4d2bf8d2f9b3b,2024-12-03,51500
bca-8d7d8bff67479fbd58d1a111830956f7,2024-11-02,43000
bca-a7126d85669a7fd39b710ba0e1e225c2,2024-11-18,65600
bca-ba2dd3075677f336c81d8c4ae4be8c7b,2024-09-21,-42700
bca-1503c527389c042ccc246c24b6573c96,2024-10-09,-28900
bca-863959b0e42dcdf58dec53c108f40eb7,2024-09-04,88800
bca-8e3ff0c4928570b665e2e46f39a89c58,2024-11-14,77800
bca-81e3557d4c9eaa65afc73be70b93d25a,2024-08-29,54100
bca-5bc40c9e4851c3fec2b6d457cd35ca1b,2024-12-12,-54100
bca-e6c8b1282c005e81f0af8ebda1d5c980,2024-12-06,48300
bca-0fa67d66aac96ef4a3f6a03db6dcc196,2024-08-27,-38000
bca-d9d595ed2c25cd06351aa10902cddd7c,2024-11-20,97700
bca-1635e3c769da8d634fd0d334206bb91e,2024-09-20,72900
bca-3884becbcd10022ff91f2602155094a0,2024-09-17,90300
bca-2c929e3ce0093c024249f0e0ef35a8be,2024-08-29,67600
bca-fde06e243cb900b744851bd099ff0715,2024-09-16,69600
bca-93c10eb003eb5cf918d103c8b13f4511,2024-09-27,14100
bca-0254b46b4e3d20d0d8798e409c3a6c4c,2024-12-09,11700
bca-c321bb549d671d3d8dd0f573197bc9cb,2024-10-21,-67800
bca-78b60bd7aec82881bf97313a95ed5dbe,2024-12-05,-99400
bca-2ef30dd1b4f2b7d87721db93764c5d7c,2024-11-22,81300
bca-55133d44b2b81b5f03647805475b7505,2024-11-23,11800
bca-ca27514a78e768e6d1f728e9a81b026f,2024-11-04,26400
bca-1bc832efa58998ceef2b6a341cff6624,2024-10-20,77200
bca-246de1cdf9749d9f66ea3172d83835a9,2024-10-16,-91500
bca-df44641f28335b52e3d7e3933b16be9b,2024-11-21,15500
bca-94e7240afe93bcb1354c733bb4634333,2024-10-15,85200
bca-dd414d912bc5255166f9153fff6327b3,2024-10-01,12200
bca-d2b417fb89060082cde7cb49c4395680,2024-10-03,-76600
bca-1e3d7b9a1f8ef8d99a9068f8dc5241ec,2024-11-12,62100
bca-8490e022e79ef0f0b6c15855b18d7ffa,2024-09-11,93600
bca-fd34d6eb6273c5a94a797df08d5cff3b,2024-08-21,6100
bca-d5c825f3184ac5077298c8ab3d96b620,2024-08-22,26300
bca-aa389ba8bd583c98250d9bb0d5d4aa46,2024-10-10,82400
bca-39c4eabd404a79775767e33d713fb947,2024-09-26,58500
bca-45029690c56c859408646c32c0f411b0,2024-10-23,59000
bca-e729fb3824376dbc910f11424ef50bc8,2024-09-19,95600
bca-c6bf2182c98d073c4762600d36267837,2024-09-26,9700
bca-b1fe8fa8bbe861e3cf3b843400afed01,2024-12-12,82200
bca-e0582a5abcb8b4cdaaba46eea6251351,2024-09-07,5100
bca-5d3274b2038e56b02c7823e31b4bf912,2024-10-03,62400
bca-8d6c55f5b6acedd2e11758decd0891fc,2024-11-05,99300
bca-36c45d9463e61d0d60e208077b3cfc78,2024-09-13,92600
bca-e92215879fca8d88bad336f5cb1abb02,2024-08-21,93600
bca-b4fee97f50866150c1f2697a2a97faaa,2024-09-03,88300
bca-dc3cd8195a4544c3fc784ed2a2ba35ee,2024-09-20,95500
bca-5ec3cd24447d42ff9d7959a473c3be49,2024-08-18,-37600
bca-bc88ef386385f05a4a647a79856bdccc,2024-10-24,39100
bca-bc0262183df6c2c6ff7027ed6a08f38a,2024-08-22,-61000
bca-e05aff47cc50699876fbb1055a657dc0,2024-11-08,75800
bca-207ac2956a13ba7c3ef4e7b19130e7d4,2024-09-25,99200
bca-e55fd429150c338257e0f722b9d41754,2024-10-08,48900
bca-409e5a34326a5120697de17c363b7cd0,2024-09-05,-62100
bca-c1290211840df03f307328ea0656a859,2024-12-10,-80000
bca-a27b48a8b0b754103bbcbf7e98b3226c,2024-08-19,88500
bca-dbd25392259ca099e89475bbfbb0dc19,2024-08-23,23500
bca-3f853d2aaebe6934370ea14d622d5a46,2024-09-29,48300
bca-bff2a9419806c2289b466319327c290e,2024-09-07,81000
bca-5fe80c35bb7b8770a7a6da21f9be502b,2024-12-07,72800
bca-a13e338360f3a2e0f201476c127ea491,2024-09-30,60000
bca-b59cfa5d160b396e2eb18cb9b6d45183,2024-09-30,7000
bca-1784a2b97f0d736ff5d84d4203b78998,2024-11-10,-43400
bca-068df2e3d9c2301f511483e5001980e9,2024-08-18,32500
bca-b7263c23bc72c3b78b643e811f6b276a,2024-09-13,87400
bca-4f9c778d64f4a493cfe55ddb39921132,2024-08-30,22700
bca-c55ab438c0212e3d3b82956184ae2ab7,2024-09-10,8700
bca-c10a275050c79624d6a2c59f3a9dae2b,2024-10-02,-10400
bca-532b111324dc9443e8dc85594308a828,2024-09-14,89600
bca-6f7275fff1ee379b88d896e0e7183b3f,2024-08-29,-95300
bca-d6c7e29ec062e177b3f24eaa386a323f,2024-12-11,-16600
bca-d793d34378a4846ba210252fcfcb1f38,2024-10-15,-87700
bca-e3eea469ac154c821adf3075bacb17a0,2024-11-17,90600
bca-feb719b696132721e9e11ae142367fac,2024-10-24,49100
bca-03a7223c4e8f55fa3dc78740ee110aad,2024-11-18,41200
bca-42039319a6e45ed8e6224a7bf8b5d6f1,2024-09-17,-19400
bca-19c3858107f670a7b4611248df208086,2024-08-22,92700
bca-a4f1db71936d8cea048798906e9734b5,2024-09-30,56700
bca-233040426ef3b2ad6727b8ae421743d0,2024-09-08,18900
bca-818620e1a811fdbbdbcc96c60e96ec93,2024-10-01,70100
bca-71ac1fdc95b0394c87a99670b4cb48e7,2024-08-21,58700
bca-c3ccd5a2dca2090bb59a0fe0c99190a3,2024-10-09,41600
bca-dc77dfb10cc32527dbac7a6c3bcf10d2,2024-11-03,40400
bca-a11cdff281cf9cd8573218323e79a1c9,2024-09-15,54000
bca-ac37e7be5d1c5692f3965e991aa1ec08,2024-11-18,-21800
bca-25501ef3c4362174e113388ba5cd59e2,2024-10-09,14500
bca-4bd58c4c4d578a048e7bd7ed5bfdb41b,2024-09-06,65500
bca-f890120e082fc54e0487ddcac83addae,2024-10-28,71300
bca-06ae29e100b1fabf63c007353981e594,2024-12-01,-22000
bca-9966571a0a7d409a0ed0dbd1cabaeb99,2024-10-22,80100
bca-c0d6f95ae77d0a1ecd946df6c20fe22e,2024-08-21,4900
bca-775ea42926848ff21b3a8fb439e1d487,2024-12-04,-88400
bca-703edaed2e80f6afeb477d9ee80bd7d9,2024-11-24,84300
bca-b30fe7beba12dde6ab8ce032d8b40ca9,2024-10-18,15600
bca-94b10614b5e4f7ee363c0dc924a854e0,2024-10-20,91600
bca-78f397602d87c2d5934ee42a7f6c9e1d,2024-09-12,95300
bca-e0228b4aba1b5bfee1a684c536b251b2,2024-10-04,58800
bca-408770d96057807a2efd5d4af322eabe,2024-09-19,48500
bca-d96857ae6e9eb32922f3aab288106a5a,2024-08-26,13900
bca-7585fceba0630de6ec814b01f4ef07b2,2024-11-11,98500
bca-dbe812b1a820efa6dfb74c1e08fd614f,2024-09-25,76900
bca-22502b7c3621978586be6ac967746ffa,2024-08-15,76400
bca-78c33e147125df68422a2ddd6515e170,2024-08-19,60200
bca-e9256a2e9f3b394a8377747736a77eef,2024-11-25,16300
bca-b9892241d79be993f992fc9667d7b3bc,2024-09-18,17000
bca-34acb435e05067be46c5b389c59e6de8,2024-11-13,96200
bca-88b2d9aad8ddc1979190a6bff96ab3ce,2024-09-06,-34400
bca-b6c8d00b24c820dc822d8c3d0cd9e06e,2024-10-19,74000
bca-ad129c1d712dd1321c3060eda1e27494,2024-09-16,-61300
bca-69601309355c575d5a74a8d7cbe2fd05,2024-10-15,22900
bca-42e1ac783d3bd10909708c9af38023a1,2024-11-03,38500
bca-98ed432e88fbf68233f24ef716a8a77d,2024-12-04,41300
bca-426eab0467c343b3ef5bb4dfeff4e9e8,2024-10-22,29600
bca-e7127d36a0665e05e023db89ddfe7a8b,2024-11-23,11800
bca-e7e2ba53f113933359e93b07af8c6d49,2024-10-23,-91900
bca-9d30ac277661b2b99a8d9ec9155ba0e0,2024-08-15,32100
bca-a909aecb16d71cc684d3bc3cc2cd1ffb,2024-10-06,43300
bca-a4b95e3566b10bc106ea40422486203c,2024-09-28,74900
bca-e8be4226c5d5d5d280f262e69082581d,2024-09-19,-91000
bca-4aa4d8629ef154a898529822a5c9ee6d,2024-10-22,30900
bca-0f737e3b783b21675e6556b5ff6b3cd8,2024-09-30,-72900
bca-0c7f2f9983626aa09fc24a50b6362da4,2024-09-09,41000
bca-69a4586b2aa58c0598cce5af140094e5,2024-11-29,88200
bca-016f4213c53bd99471fab0dd39ba03a4,2024-10-06,-3800
bca-da81f83af04ccf8c58fc69d1239a08fb,2024-10-16,54700
bca-ae7748abe3424529a2bff293ec7e600c,2024-12-09,57200
bca-db41472c3d48375d3c109c65a5f8062f,2024-09-09,-7100
bca-f6298c673bc0159aa9124d553204d3cc,2024-11-25,56600
bca-d321975f7a47a81de049048700c30e5c,2024-12-12,-88600
bca-a52ba396d7def3e3b74e2fe95ca8f889,2024-11-29,72200
bca-656a2d7939ae4d882ad80ebb0704131a,2024-08-18,41400
bca-2e6b543d91cc691a47dd6cdace27af47,2024-12-08,98400
bca-3eb5dec2855d99561bc8cc2e820705ef,2024-08-25,74200
bca-24b87912b96af943c4de2332844c7a3a,2024-12-02,68700
bca-7e18a31c38f3ff8814af3454b72387de,2024-10-10,-99900
bca-db4eacb730cea7dbe81688c8a6a0f8c8,2024-11-12,45800
bca-0a4bed386d886da90d2a80226708003d,2024-09-14,86200
bca-0a4d1affd8e5656b9f15c20f43fb4201,2024-10-22,7800
bca-ee16f5b27e3af9fb760a7669ab2f7d3d,2024-10-08,23800
bca-05f9f6fad0ebe72724ea56448ec4ba07,2024-09-14,81000
bca-5cbd8291e07a027221650bb6e18a85aa,2024-10-01,50300
bca-1782c22157eca04b08043f1fd7b81812,2024-09-29,57400
bca-ee2219f5e29593a5caff64798ad1cf08,2024-09-20,99500
bca-d258d91460628a2b901f04c274523be8,2024-08-25,-97500
bca-c05ab994d6f40c974d854efe4b69dc60,2024-11-30,-76600
bca-186552fdac29a893f9eecd3d6190ad70,2024-10-28,54300
bca-7ef924ef8cdefe8508de2b450571ea09,2024-10-27,-73100
bca-7190e33e131daa5468570b10d18f256c,2024-12-04,-93800
bca-0155808649251fe58b4ac68ec29c28a4,2024-09-15,42700
bca-a877bad27ce65f9dfeec016a05703abb,2024-09-29,43300
bca-eec718f5d1717059e235176fd7b4854d,2024-11-24,-57300
bca-f7273bb75235682f521b5b45c3c0033f,2024-12-01,13300
bca-7ed19011eab7bd9ead3c0ee3165a3dd7,2024-08-30,89600
bca-d59fc554b477a5e067dbf6b47085c51e,2024-10-24,23600
bca-6f448f622d860aa13620b25e8d63619a,2024-08-15,36100
bca-dc52390d5f234de568e9bafb6a10e809,2024-09-22,18900
bca-002d1582df94922c6e30d3b28cb3b2a0,2024-08-24,-23300
bca-b7df08d46fb3ab51d00f9af3a96157bf,2024-08-20,46100
bca-2511dc7191d1073396f7a6e6e2e84336,2024-11-20,32500
bca-25bb35875c69c02e6f292ce37fd811a1,2024-10-26,-46300
bca-bed0d600205b8c93405d78008f4cb311,2024-11-23,90800
bca-62ad4ec540eb7d6229b008f097cff661,2024-10-06,2300
bca-b022181776ee5c70d86a9caca7b999a7,2024-08-20,10500
bca-eac3e363cacf418cf11ad9bd418dd958,2024-09-01,52100
bca-02a8ecda0c630abc14d0dfe690c7ae90,2024-10-18,85200
bca-b84ed7c525d86ad2f1571dd2d05d5872,2024-10-19,-62800
bca-e292f72d84d414ef6ae1521adec00c8b,2024-09-10,-58300
bca-cf4d533aa1f24aa36d5e1af6a2d96580,2024-11-25,25200
bca-ba481015aeeee13ac3621e95d613e378,2024-08-15,72800
bca-5e6893d191d71a1af0827fda7c8f97f7,2024-09-26,91600
bca-b59d71f7b801c85f8930f1816719aba5,2024-12-11,60700
bca-4fa7bbbe3deba2948cfa24eefde01b8d,2024-11-26,77400
bca-1ab9253e2b0d2e8ca1a8ae5c7086f7ad,2024-09-11,17100
bca-82cfcf3cad78dd48d1dc6f8ce1fe3b78,2024-11-08,5800
bca-5f04fe2ee80c9266c525df4392fed07b,2024-09-18,79300
bca-6b82ee16e2078fd7296cd11fd801fdbb,2024-08-23,-92300
bca-22f99274be3141f365f64265c10b927c,2024-11-29,-31500
bca-73a0965ebfc5382cd11f588c1bf2c6ff,2024-10-25,-61100
bca-dece3a72bcbf43e0f24910e7d4f60e7d,2024-12-03,36900
bca-6c5ec23535ee4fd100d7c5fcbb7f0fe5,2024-09-30,-66300
bca-0efb1584ea31a9633d1479f96504dc3f,2024-08-28,-11800
bca-0879e43a41c350991099c21daa2c48f0,2024-10-20,10600
bca-4dc9f4b90d77e23068f2b5f96957c1ef,2024-11-13,60100
bca-b2e4f3ebef3bb7df574da56235eef6a6,2024-08-26,81400
bca-98ee131e1655e633d1ebacbcb21df776,2024-10-29,40700
bca-69a02f29e8c6fb75189bdd2b3a05c57b,2024-09-06,86700
bca-5d0eb5fe51c221edc505399e30295944,2024-12-06,6200
bca-8c0dc18be32c2fb5bdef182251ee6d5a,2024-08-19,39000
bca-061a9408ac65316766c5698ad52d39e5,2024-11-03,36400
bca-ca2536ddae606012b1453646282c79e1,2024-09-17,14500
bca-ab63f83b7b2663d3bb1d439f2e1a7d5b,2024-09-17,-30500
bca-2ee1646fd40dbf13db6cd4334e644567,2024-10-30,-8800
bca-8ca33573239ba5d25cd35ac5b3f9f22a,2024-11-07,33400
bca-a6e0a3ee1e25a36c51b28ee2374770a2,2024-09-24,79500
bca-0e7612c4299e69cdf9f4c74d3a9ee666,2024-08-17,4400
bca-67778b596a188a991938c861fb3b7aac,2024-10-25,-55900
bca-eaa51e713e7b0c1bd29e1b33ac32c8da,2024-11-05,67400
bca-df7fdf2e5c0e84b78175fcd44fa5ab08,2024-11-03,29900
bca-c80ad368dbff767457d2d085fe8d5391,2024-11-17,67500
bca-76db1e9911cc4f9fb97b4efb60fe445f,2024-10-16,27300
bca-62f0739e47e938a89c55ecd434de2400,2024-08-15,30100
bca-ff100696a2f0f2a91e2dabff42a94eef,2024-12-03,84100
bca-fbf7a44a974e8a2652c0b0d12a200031,2024-10-15,42900
bca-614c490a780e5ef8c085cad868d22b70,2024-11-29,-81000
bca-70eaa34b998e2bf18629232ca7a3715c,2024-11-13,36700
bca-dddd142f88b8fd6dafc85bf06e9ec68d,2024-08-28,4700
bca-56c6684ccaa81114f4ac6b5c280c166c,2024-09-27,80600
bca-2aede878bc52937982c43306ed2e8304,2024-09-18,-43700
bca-b6ac3db3e95deaa7dde22bd700c0f92e,2024-11-29,44800
bca-cf371047baf21ac0e8d38a8e6ede569a,2024-11-10,49600
bca-a5e01c79abcea5ace02f8f36cf654410,2024-12-10,62900
bca-11f6422456351aec4ff6ede21ed10dfe,2024-12-04,65500
bca-57237cbe4e963e8968aca8d0aac2f59f,2024-09-24,-94300
bca-f58dbf030fc05ed1da49917a3d249b85,2024-12-07,30300
bca-f881a6302a22c8530f19d65c95ee208e,2024-09-28,64300
bca-e44659fd3fe8373ed2b57311d72d7520,2024-11-20,13900
bca-0f96df1ab6896f90e020706b180cbc4d,2024-11-16,77200
bca-530bbf94c7443e9b2e540021f3276a2a,2024-12-03,70800
bca-32357a2237b6690d859faca3d6a3ccbe,2024-11-21,75800
bca-7e97063ba0b58178ee8bcfd70b9a2f0b,2024-10-10,-15400
bca-814fd89a6fdd6d2cc0e6b7270544d7ed,2024-11-19,41700
bca-eec40614b2246106240ee23343f692e2,2024-11-01,80900
bca-cd5e98e5ca39a7cca8b5dc3651b418f1,2024-08-26,94500
bca-496f654876976d916493c2309760e43e,2024-09-14,10000
bca-5984c06be86689c0d3ce1e9b93b19710,2024-12-05,45200
bca-5674c7c4ac0dcb68d51cd6546e9ef8e9,2024-09-05,85700
bca-6fefaaa2388b32bf33a9ad3678a48c15,2024-10-27,96900
bca-39b1c4986178fa06da3c2ac81911d81f,2024-09-28,53900
bca-80f25cf3c33e053e147be820c548faf2,2024-10-29,25300
bca-ec250486b172b1c43654b852a9f94388,2024-09-20,76600
bca-eb461dfa3b14493f636edf250c653ac4,2024-09-24,83200
bca-c65b96b9dc0957997d2a7aede698697b,2024-11-25,22800
bca-659bbfa5e256dbe8f93d6e8fea8b66e1,2024-08-16,51300
bca-e299318c5b78216c214bf70d4041acf6,2024-10-31,94500
bca-aee1f79e941c24431cd9d75c474e9a48,2024-10-15,-59800
bca-2a51b3883ed0dd9cdaf7d3aa8073b9a9,2024-09-02,31500
bca-42b8ab5e82a558c5f54a1f42a95f48c8,2024-09-02,-57600
bca-d67101a78cb5b2de6f571e605ef3a61d,2024-12-07,79500
bca-167aa58aa1ad75e13679c730812a0e0c,2024-10-31,-5000
bca-52b9574a0dae6d4b9caa749a08587ea4,2024-10-27,70400
