BCAUniqueIdentifier,BCADate,BCAAmount
bca-398217cf474da12347da55860dfb4dda,2024-12-19,27300
bca-a70e573f5a79260aa10df6e2c0f66999,2024-12-20,7900
bca-96a639f659d39791cc029dd7106ae715,2024-12-20,40700
bca-bb233d62e52e09ed44f4b5dbd964f166,2024-12-20,-70200
bca-6d48143933d48f1eb2272398a88b9dff,2024-12-19,1700
bca-0f7367a5b75ebc986c37dd1e3911eca4,2024-12-19,22100
bca-baa7f12c8d159322a4fd5956617c4363,2024-12-19,71100
bca-79a10ceb1534ff1dc91cbb42b9d88843,2024-12-19,23700
bca-5b6820afe39b587497a7c26e35da25c0,2024-12-20,71800
bca-eeb416e001bd6db2a25517145a624d76,2024-12-20,63300
bca-71e8a6aa7cd7fd41f0efbf2bdaea62fb,2024-12-19,46700
bca-188c94d892ce27533263a9f5acca5aae,2024-12-20,38200
bca-d80b4150325321f31ea2731d732f376d,2024-12-19,14600
bca-29dd5f758698b9a8d6f618877096ec31,2024-12-19,87900
bca-d37de6b81cf4b9e114c0df7afde05a85,2024-12-19,13300
bca-2985487c50df5e8fa7fee5e2bc69b65b,2024-12-19,95600
bca-ca5c43b7acf334188ed9b12c34376ca2,2024-12-20,22100
bca-019e3d85fd7922657a5c83c24053d4ec,2024-12-20,85800
bca-9e0991ada2fb25b8a6a02366b94f701a,2024-12-20,71900
