BCAUniqueIdentifier,BCADate,BCAAmount
bca-cc22a76fcc4d8ef6b829a8b39f8c06bb,2024-08-24,68700
bca-44ae82ed91a1a326e29a99a5246944cf,2024-09-23,7900
bca-31d0f6fc632d62b8d1d086e0970f25c1,2024-11-26,-96000
bca-11211d78bc712d329f2065be3609f82e,2024-10-12,46900
bca-8961cb80c060a000b03294e2f76a04ee,2024-10-24,18800
bca-8a6328dd44a5d0153e563538bd8bb113,2024-09-09,95400
bca-a2a74d3a765dbe18e2172180dc6033ec,2024-09-13,-23100
bca-b22cc3daca312449a3e0be08256f4d75,2024-08-31,-30300
bca-b742ebf1506e9058a037b0359fcc4251,2024-12-25,-10700
bca-14dc9c15c991c22a602514030daa0c46,2024-12-15,-97200
bca-5f6a1854dce5cef5528e39cca3f9d2da,2024-11-29,70600
bca-fc38e2dc8d9a33449b337cb4e095501d,2024-10-10,-4300
bca-6b2c628c2ab65d9382ffb11e92d29fe3,2024-10-25,73500
bca-6ee1411772955dca6db2abac38d05b96,2024-09-11,71200
bca-d598b70ad7c3807a5fe70777bb3f45e3,2024-12-05,95000
bca-202b3cbe947bee3758ce4782a14be3a5,2024-12-20,92700
bca-4ce41f7fd962d4bad2b7eb94473661bc,2024-10-13,61900
bca-90090cdbfbe5cf310f6089ddc1afd494,2024-11-08,71500
bca-f83767f07ad6ac1df04f7e5998eb862e,2024-09-05,79400
bca-ac11c16f30df9cb17fd2319172a80537,2024-10-27,98300
bca-a49bfa984bc56c33678925f68b8f9c4c,2024-11-25,-99300
bca-f6829cf18d1f350100921dbf4fa31ac8,2024-10-08,87100
bca-cdf9a8743c72949586bc77e9a0355280,2024-12-09,-41500
bca-f2502a1408a7256cf8c46c6c44dedbfa,2024-11-13,29900
bca-4470b3d338995a6582045d67cd216dc5,2024-09-24,44100
bca-7efb045875805c9c1dd6154c08bb5d96,2024-10-22,-27100
bca-208913565ad930082cb33a869a3013c9,2024-09-07,-33300
bca-8a4044ef43e962b524478823eb7e793f,2024-11-20,92400
bca-8419267f17166e881c24d38e13dd2af0,2024-12-06,-32900
bca-8b6a33648a67eb36c05020af7cc86715,2024-10-29,45200
bca-ea71f2c1fa64e7692e40c61a537c2682,2024-12-24,97200
bca-57378b90ae63bf1b7cc35235aa1304f7,2024-09-16,4000
bca-418cfe6655a28cce4dce59704167cf16,2024-12-15,41200
bca-11d588dd0f3ff4020c1b56977d4329c0,2024-12-28,93300
bca-267f3b1500f25f3550fa323db027e245,2024-09-01,36600
bca-f30e8c7c939e84ab7da3bdac0b71c9a7,2024-11-01,-65200
bca-d88205363b325ea2aa442eddb219d0bb,2024-12-30,36300
bca-ee39a98c6dea3bd3b431d5ecaf5c7b2e,2024-08-26,-18000
bca-1454497e589a39aa4d80f00cb4d24b86,2024-11-21,53000
bca-5b475ae1ceca2f32eb4812bea529aaab,2024-10-31,28900
bca-c531b70d458d69970703ac7fdca0e3e3,2024-12-25,31200
bca-4fa371d207ff03a43aad144e0d4162b0,2024-10-25,97500
bca-a805a6a392f586549ff013cf4b7791d9,2024-09-03,42500
bca-ac4ac5908b6decba214df619a49eabda,2024-09-20,2500
bca-a517c90e774895bf23b3cbad9b4a4396,2024-08-23,-19000
bca-8a19599f0ab76eaef8de9adf963d865c,2024-08-25,-57700
bca-9f0c2854b7be025fc8d5f9a98b8b4f56,2024-12-11,65600
bca-03bb14a6bc7e45bf02bdfe8ff5f3b4eb,2024-11-02,13800
bca-1d5bcce6c83debeafa740419f930e43f,2024-12-01,-24600
bca-8c48d5396cf0d1112e16ebe0daa0cc15,2024-10-06,61800
bca-440893f14173389e25cfef231160077f,2024-11-09,-73000
bca-796b4a6317d804e7ae9e4161488bb27d,2024-12-27,3400
bca-b817e5c9496856d2e0cc2997c4ba34a0,2024-10-17,40500
bca-2f19d86f4afb32ce4bb0f628d8680002,2024-09-08,25900
bca-f98df983708822dfc8e1a2d3b7b3a16f,2024-12-17,-42800
bca-ca6e55c9c8b36e0650890eec55d5540b,2024-10-31,25300
bca-cfc857b5ce08643f1ac82cf2bb86db1a,2024-10-10,40200
bca-0aa2be8a2086a640a984bf0079c762f0,2024-10-17,26200
bca-5a1a50e76e9a36e02708eef182608e8f,2024-12-06,71700
bca-9891b8a258bd3b546aa73d94d9b91dcf,2024-08-23,26600
bca-4a5c432ddde4758e4fc091fc16a2d92d,2024-11-02,20900
bca-df3b012da85e98f6fded278b17debef2,2024-11-11,-54400
bca-4d85081119117420c2f86bfad8e6b3c5,2024-12-06,-62700
bca-9f049b01e188a342006d6093c6a2770a,2024-09-04,71400
bca-6a7443317cc840f4e103c47fc3623f39,2024-11-05,7300
bca-909406f5e23eb4444da2e6ffe7dbfee5,2024-11-26,-72600
bca-0bab501187ad1604209d5bc61d07a1bf,2024-11-28,-27800
bca-fa091497163277d9794faf3b74c92f76,2024-12-06,-41500
bca-6fd5093727b6c85aa0c21f19b0a8ef6d,2024-11-30,48000
bca-3b4a8d166cfa51c30980b29b18e1c495,2024-10-04,72400
bca-58073bb39466859abbe70ef5569d3670,2024-11-06,23900
bca-90b05c8a1e8214ba9906219c1e37dac3,2024-10-28,-57200
bca-cb63679fbecc9931c19c6cbdc9caabee,2024-12-24,69200
bca-4de5f880e5e67bc60bb2ce6d469d3613,2024-12-12,95400
bca-8e43a0140ce0285cf55727be13d3a16a,2024-11-07,-26700
bca-09d4a7e9ab34c2f5f937356b3fc65ec8,2024-12-11,-74600
bca-6cbe44c8cbd2e80efebb59602a719c04,2024-10-23,37900
bca-d6bf64a45fc804aa0770a4da879560c8,2024-09-16,-34100
bca-142a093286b700dcfb8cd923a5fb201d,2024-12-12,19000
bca-52da14d600b92bc1e6c02e7291cc0625,2024-10-29,-33800
bca-cb398c9012b45a61477c8fb3720e02e9,2024-09-30,-84400
bca-5d8357ae47f45cbaee43cf6b3230fd9f,2024-10-12,61400
bca-9d6b01869231fdc0a3aef7456accb3e4,2024-09-15,35100
bca-93b80a6c890c8807d20fd1cf0b580efc,2024-08-26,-82900
bca-a0d5ebf046e2293c8ef63fbb5085ad8d,2024-11-17,96900
bca-22b467e547a8ece442e73708ae270e6d,2024-08-27,16600
bca-6b022d9ab90566561020c5028fd03e75,2024-11-11,19500
bca-1af5598383d8b46c27ab09311babe512,2024-09-10,91700
bca-87c05b6794744efe4e9f952d9cc47034,2024-12-12,-31900
bca-ea7d6d8d0d8d67a5b2616bfaef311da7,2024-11-21,34200
bca-d4222208c9ba25e820f363e1f1f4b70b,2024-10-30,57000
bca-4eea09e9c770c8455630b9f7560a48ca,2024-09-12,37700
bca-cd11bd029d5da1b16123504683f351b2,2024-10-10,68100
bca-222186f2c0152715abd167d5653c5d14,2024-12-03,-56000
bca-d38adb43f7072cb4bc4b3222e3ea8e95,2024-12-26,38600
bca-fd07d7109541239fc2a7f5cbac644159,2024-12-15,-83200
bca-d82a504915b78928311f8cca8908ed7e,2024-10-22,25900
bca-3765fb316e7b2f52bff8a5dd59954c7b,2024-09-08,77800
bca-49eb1ad8926ad504df7958a7b236f8aa,2024-11-26,-1100
bca-cac887181f07e7ada5d5728f99bc9236,2024-11-20,26400
bca-af6bd04be5815ca2873d21dd67d6c624,2024-09-16,33200
bca-776e630ba20e0fb2a8b7513e9c9dcfaa,2024-12-07,18400
bca-ae7e93c12a4fbe283c06b6248fc82c6e,2024-10-08,75600
bca-47f3a0999813e535b7b77455c0d7b69b,2024-10-16,22400
bca-0fb900250c30815533720a95821006c0,2024-10-07,3000
bca-48f40665534306204f25d0fc98ebe224,2024-11-03,83400
bca-e7cb831f9428e784b165b5ae261f2833,2024-09-10,14500
bca-c817c27d013a47963b49a78429a01486,2024-10-27,36500
bca-df87f396682bfbf05d4af210ef2ebb7e,2024-11-09,93800
bca-f0cf84621cc8605e9348636726b3fa68,2024-08-26,-9300
bca-3509188ee4321fd3cea8ae8681bb4b25,2024-12-11,20000
bca-fe5260b0aa9bf712efaf5a81313a2a9b,2024-09-07,14300
bca-3d63d3ce851b6d64d477ae5fbde4513d,2024-10-22,22500
bca-a5573ef5d0923774c7a5dbd30358a577,2024-09-30,-9200
bca-c8cf9ae334a294c5c7cb45b37045aa97,2024-10-07,2200
bca-a1ba1181a45714d32879aabc05b9e148,2024-12-03,42600
bca-dea468673f665d2ef09a6f5c2bbdeafc,2024-10-13,-58600
bca-9afea1d9c21a37480c61670e11c2ea66,2024-10-27,29200
bca-5a3639e58d5a77b88f63040f5ab7cccb,2024-10-30,28700
bca-c93eb39e21254d6bf4f29c3486320e3d,2024-11-14,59400
bca-a9cc654b9fd23a7efda328efa9ff32b6,2024-12-24,43000
bca-9cd44f7115447ef1824816ee0a35aa2f,2024-12-29,59300
bca-107800de1ed9d546501e67e518949a81,2024-12-01,34000
bca-36178b26cc00e84cf8e4b8810e7693f3,2024-10-01,-86600
bca-102e7426e98d6accfafcd3915470c51f,2024-10-31,42600
bca-7962bdca827d675f617ef0cbb444886b,2024-12-25,14000
bca-879f0ad44a85ef1a356b8262b09dad1e,2024-12-12,-29800
bca-0147d043dbec5cebecc4cfacd1e1a97b,2024-11-25,-5900
bca-1ac7175c99fcd695a2b2d52ee00aa5b1,2024-10-10,65400
bca-dba437d391d15c4eb170806c824de16e,2024-12-04,42900
bca-f9648ded022c6a36282fc045cb02c7cb,2024-11-09,11900
bca-c0f36d76bac2e383605ed99963baca89,2024-11-02,86200
bca-4c4572383243723a389a7e81dc509d36,2024-10-08,-9300
bca-95b13ec12e25708e18d108ddc986761c,2024-11-30,4900
bca-8eb20d028ab123f0cd961047d5c676a6,2024-11-13,61900
bca-c3f6a72b10808f6780a8b8672e0b564f,2024-11-04,47000
bca-69bf724ce0857361f56c2d27cd3f55e9,2024-10-31,30200
bca-cf94820be097b9272290c37a01ae7c36,2024-10-16,35900
bca-8f6778825b23f89541623a88619a9606,2024-12-28,-63300
bca-61571107bdf363955490634143d0a6b1,2024-11-27,20800
bca-460384a63af89e2122084366d33482fd,2024-09-16,26000
bca-f86dc07b253cf0a0fc0205a04c1edf1e,2024-08-28,50400
bca-de8ec40bb0fda727be65f442602cb63a,2024-09-22,2700
bca-62c200d12207b971ea660ff4b1fdc729,2024-11-05,63000
bca-67e6d233117dc493d11da49edbef7c13,2024-12-19,40000
bca-72c779e9a00f8673781bbe82e0f7a059,2024-12-27,47100
bca-495063a7b0cc6d07895287c04010f74a,2024-11-08,8900
bca-842ce327828538844f2b1a12547f90f1,2024-09-25,11200
bca-c22aaf191995dc24e37173c8966e5ca9,2024-11-18,5100
bca-43560d6125b522e466db405d47b19f7f,2024-11-14,44700
bca-929c9aa94c49abb37f9565a3a0f019c1,2024-12-28,68600
bca-2b4f5f6465d9d375650ec3c3af3f997d,2024-11-29,96900
bca-f7e2828ae5732725d166582e88175ff7,2024-11-13,24900
bca-ee982cfb9ab6fe6d6d7cb1721e03a087,2024-11-29,93400
bca-94c5b7c1bfe23ac3a9f0e68c87dd7b90,2024-11-20,53400
bca-90fc930718b13680318da673623b6c61,2024-09-13,-37800
bca-f41cbfa79c255d7165a8d8d92efedb24,2024-11-04,-63700
bca-d67eff3afa3f7ffcbd4ec5b46fe681cb,2024-11-02,72400
bca-66e749f85d9562090da264dd464eea47,2024-12-21,94000
bca-3b88db51b2907c5c246b6ca4b1da6c33,2024-08-26,54600
bca-cb2fd38098bca0dfb4702d0af4249580,2024-11-09,1800
bca-debbafa174b5deedff2e47ff3aa09021,2024-10-08,35200
bca-f60e29f3d3eda9acac85728f75c42f12,2024-10-01,51400
bca-c162b6c5c81defac3f68d1c2b9f49694,2024-10-13,62400
bca-ff4626b6dc0dba0a8ceb29b182241f07,2024-11-17,30300
bca-760f0848c250c0e897fc40c0f6dfec8c,2024-09-30,23300
bca-5d209fca21b342f95522c4e9574d82b5,2024-09-30,19000
bca-767030688b6120663ecf30da2256cd98,2024-08-30,16300
bca-1bc8348aaf05522718f1d3c1e174ec9b,2024-08-29,70200
bca-09695f28e954f4679fdde03ed9b50036,2024-11-12,-37400
bca-b29bc93b7268b2a73caa6834f33c4fe5,2024-10-31,-71400
bca-09b00a8d353266f8255b9c65e6bc19cb,2024-10-17,45000
bca-fc45668f95032258a29fb875e71e0a7b,2024-09-15,-17400
bca-deb93cb0cb3c89162bb992c191a22562,2024-12-07,-57800
bca-09449cd6fcbdafab0bb328409ef51382,2024-09-04,-30000
bca-ad8a2f4a8cb1c913c3cc0812ad59a66e,2024-12-23,38400
bca-ad4fcb9bbbdef2b420c6f8d208f3279a,2024-10-23,-99600
bca-94d44bfed97fe55b0516724b77a7802d,2024-08-31,67800
bca-86180fd59961824f0433f1f4f9c198e0,2024-10-15,85200
bca-3a8e712fa07f4e90c3e862fad874de7e,2024-09-04,-20300
bca-e4afd196d3fe1947b0eb5fa8602bc479,2024-09-09,-25300
bca-b07053092c6033fea4138cfdce148b38,2024-12-04,7100
bca-c3013dac5d8843657ce45a1fd6f64f27,2024-12-13,10400
bca-050b8bde5e4a61535a54d2dfbdf7249f,2024-12-05,36200
bca-bd65a16c0d620490f54f2ba91b8141f1,2024-08-29,73800
bca-2c2cdd1a5e6685077b528612cccd083a,2024-11-19,34800
bca-d64e91d21d507d35f0ec390c289dd0b7,2024-10-08,45400
bca-d673e67d805be27bb9d16373d5a014e8,2024-09-10,21300
bca-933b95043afd47b11a8c4e34f061da58,2024-11-19,-81600
bca-0bfeaef0251b9a46bb74e4f25f36f0bb,2024-10-14,-5300
bca-76417769a20eb3e41a436bb2b5b030f9,2024-12-01,51700
bca-7812b4ed923c493616312a9d04cb0413,2024-12-10,78400
bca-87db6a7c7cc4f6b52d7b695932e68886,2024-10-27,-52900
bca-683f4ce3dbb127116aea73f4215cdbfc,2024-11-29,74000
bca-e8499f26d4d15f2c6c1b09f25f46e741,2024-11-12,-75400
bca-e1473a265d758e830b1038db35bcfdd5,2024-10-21,-67600
bca-82e44873734e6873c83fb7bec2b865d8,2024-11-25,73400
bca-c02e90ca6602ba452041d57f141783e4,2024-09-06,6000
bca-bfd6805f9b96f55866d4cff6b84498e2,2024-12-29,41400
bca-47b02d260eaa854202f645dfb63bab27,2024-11-06,66000
bca-e2ddb4ca6dc6af9f988589e414c2a6ac,2024-12-04,60200
bca-fae77c1c6c4ec1fcaf24e0419fb97164,2024-11-06,-77300
bca-8d01e8c02dd4a34b8d5355de38f05035,2024-10-12,-16700
bca-b2c615050965ba652c7f19552f55fa67,2024-11-16,1300
bca-3a9729c6da9f7dc515140b19d620e7e4,2024-12-10,88600
bca-f183b02dedb342164ef28af1f293d927,2024-08-29,55400
bca-c1634b2ba3bbc52ef69a0e2d743dad2a,2024-12-24,42600
bca-3d246692b59d026cefbd9552a4851ac8,2024-11-15,7800
bca-ee2bc35981cecd8ceea8f480730fd8ed,2024-11-02,67800
bca-9da280df11f31a56b8707354df60d64c,2024-08-28,85900
bca-ef7bbd5ce11f98b9a5432aa6b54e5803,2024-11-17,-70200
bca-b9e59501bb11ec2794da1811981093cf,2024-09-17,81700
bca-fe2a0e2232df1516b8c0c0da3eefb481,2024-10-17,-33900
bca-23ed6352bf1cd3a1cf7ecd2f5971f38e,2024-12-30,22200
bca-89312c679356f269dbc973e2eed35e78,2024-12-07,23600
bca-aaa0a83861ab45b7beae69a3562c719b,2024-12-19,-47700
bca-07ae522ed041d683026ad9133b6da10c,2024-09-12,20700
bca-316c9c21b4b92f7822975652bac581ba,2024-12-11,17500
bca-2b97a9e241083e26e05bf19087032348,2024-12-15,99100
bca-69bdd5f2941754a33b6b1cded8367530,2024-09-12,39200
bca-9ac74f012ba6bbd595ed5be862ac3b9a,2024-09-05,-60600
bca-98c1a0be1e9ce031d44c6f9d8d7f39e7,2024-10-18,-51200
bca-3476e06e37e72bad2bb0d445ebd014c3,2024-11-24,-79300
bca-4c0d87e743e7f57873f344d11c3ca173,2024-11-26,-71600
bca-3c14ac46aaf5c14478e04150ff35803f,2024-09-13,40000
bca-4376a5215da28fea12d4899fc8b2f8a8,2024-10-28,74700
bca-64758dd1bfc8b24cbf7c3289912afe14,2024-11-01,-64400
bca-d054bc585ac4f5a0bba8c34c1f2a55db,2024-09-07,22100
bca-aedc7412e2e1414687bc5337211f0d9b,2024-10-11,28500
bca-f71a1072e17392e86c04e110afdea95d,2024-11-04,50200
bca-628d4e0ddf936f8c02aef67159416704,2024-11-19,10900
bca-d064c3fd030b4d650b5c63250fbe42a9,2024-09-29,94800
bca-c42d4da7aa543889dd1055f249fcf508,2024-10-13,90500
bca-43b7b87e66e429261aa57de1eadb9065,2024-10-10,54900
bca-66102a7e78451797c08dc5e576f0ad89,2024-11-05,54200
bca-d19dedaac4c7d2233bd05d6a9ea372ba,2024-09-13,97100
bca-646fc8670231f0e294899a59a45c67d5,2024-11-20,35300
bca-7d97dafd8b707dfa4a60f481c12d6530,2024-10-23,25200
bca-54ba442e9f1ae064b81867d4179eaff3,2024-12-08,58500
bca-b6698727ea8fdc0c6f2d45b698646798,2024-11-07,-17300
bca-83a952a53b82bf2c96247b9669b25845,2024-11-12,77100
bca-21cafa5c36b1173495fabc60dfe1f935,2024-11-18,-24500
bca-dd655788dad698c3fc84877a368e4ceb,2024-09-21,34200
bca-7f0c4e1bc1747b42696f882fc5f8b613,2024-12-16,88300
bca-a151066f86710b276c18d2f2c3c3ae19,2024-10-29,-36800
bca-7f05cc00e15993fa24c7ad944344edb5,2024-11-17,70500
bca-66acfa26318b339c03f4959b2324e630,2024-09-20,32800
bca-2cfc56c3aecbb5f8ebb8e9ddeb5bcddf,2024-12-08,-98100
bca-a692215cb3b1e88114c994aaa3a6aadb,2024-09-03,-14700
bca-8598c0b321d6314969c0572d33289d1a,2024-12-09,27200
bca-baef907caca977a2de059ce3738fc019,2024-12-15,56400
bca-003bfd457d263ebe9cb9f3e68cc27cb5,2024-12-04,21800
bca-6b073c61d1b78f704df66458eebb43e4,2024-11-23,69900
bca-54c50c989832446549675bbd1246874f,2024-09-27,35300
bca-2eb99cae07e73d4c8306cb864f410027,2024-11-05,76400
bca-76d04f8409b83413bccc0a9dd87a7cb0,2024-11-20,-2200
bca-4527146792175469adb150c2fd97f1b1,2024-10-09,-66600
bca-e79a4682dbdf00de96c938cacb3a245a,2024-11-20,88800
bca-a9cb09490759a0ba742bf18d93d1a405,2024-10-24,48500
bca-3186f50f7b70cfdd07f3beabbe842705,2024-08-23,31400
bca-df467516762c314b2bfef144314dbfa2,2024-09-19,21200
bca-e673fda228c2538a21b9e1600d366882,2024-11-18,-31100
bca-d3604f95cde719b6f95b126ca9d5f345,2024-12-03,58500
bca-1a56557441ffbbb2303521fc53d51f86,2024-08-24,-86600
bca-d3c9cde306bd18f37ba887e2801fca9d,2024-09-26,80800
bca-fbfdc166536e97ddcd78ab14a73fda38,2024-08-26,46300
bca-b9ff0efee7f340e86d45257dd583bdbe,2024-12-24,53100
bca-4f6e28d3e07998ded0d3f0ee8b9ec2ae,2024-08-29,31000
bca-f0497b5a9848d4490b9ebe3bbfb9a4f0,2024-09-05,9400
bca-711c024cfdf7cd7f9b800b50f2c5211c,2024-09-20,52200
bca-250745d95b47f9a473dfeab7dcb56b5b,2024-12-10,38200
bca-9a07e497f6ea455bfeaa2ca919a32715,2024-12-07,61300
bca-c4bbc45eb8acf5d1fe302244f6281a1e,2024-12-10,-38500
bca-3a83cbdb04ef3bba9a44ff995454a800,2024-10-18,30500
bca-a924a2a2bc427a42ad7758a46e47c014,2024-09-17,32200
bca-2bcc94af0c9ac49a2697ec4dc9bc697c,2024-09-16,-39600
bca-85e711698242b4522785c1e070fed1f7,2024-10-27,96800
bca-70ead63e929d817cce6f66806b669203,2024-10-03,-97500
bca-b22dacfc06502edb4fc8e057de4b1248,2024-12-03,48200
bca-ca49e018f5130b6caa7a94492d8dc06e,2024-10-30,3500
bca-fc2b19012a520d3ab9d69e2e8ef383db,2024-11-07,-55000
bca-ed600e127609375bd4cb879945e64c3d,2024-11-14,58200
bca-d0a8c2379a1894ab0354fc4ce6ec17a7,2024-10-06,94700
bca-a08f3dfc612a3b776f2eeee4743c15a3,2024-10-26,-98500
bca-a950cd80c6911a6bf34b62a235aaee6c,2024-08-27,58500
bca-3d617cb1478647f7b3c49bd7fa4212c0,2024-11-13,20100
bca-7c1a8cc616f691a0d01fc23b97fd9015,2024-11-23,82500
bca-07452a03015a25ce766f9f1153a4fd68,2024-11-14,-79000
bca-2dbb4bd274732d0b3edf84165b42227e,2024-10-16,41100
bca-10fa8f8a5c6153292fa8941ec2eb91d8,2024-11-26,28600
bca-a8f45d771e9140618f90f8d209650885,2024-11-03,21000
bca-46f6e48ba3dfda687fff388cee7d0086,2024-10-22,58100
bca-4f4d6b1a2f232e127b23a9a210942cd2,2024-12-20,92900
bca-d564a3a4ec6d848c4681e631ef127e23,2024-10-24,-53500
bca-b1c8347ede0fe5d6c621ed9db19bed58,2024-08-24,-56700
bca-132c93c853892369a220105749b3dcec,2024-11-07,81500
bca-2feb188f3678294b8d26a75dd32bbe96,2024-09-24,51300
bca-d4a8d120d36fab451926e4b0f594a502,2024-10-06,64900
bca-32fbefd3aee4396c34782e0219565fce,2024-12-09,19800
bca-911a46deae94cd55e3b7e30fa751b90f,2024-10-19,-94700
bca-febd3dc29c1a90aa2caf20d1ed613e95,2024-09-11,51900
bca-a555f67ce6d3d61bdfb2ca65207a30df,2024-08-24,97800
bca-d933a0e1198cf4aa8055066969f22e11,2024-11-05,-22600
bca-9dbac4824d33713655e7436f852c31ca,2024-09-30,-76400
bca-a1569fb753fe2f09fd36e8aa1e43d09e,2024-12-03,98200
bca-2227c3e11409923abeb5e648c1c852fa,2024-10-03,84700
bca-9e508ff4a45c12b9bb16a142031f870b,2024-11-11,-63100
bca-449528f1520b9fb23054d406d58f9055,2024-11-10,-82200
bca-d115dabd0a79a8641da9eeecaeeb8d32,2024-11-24,9700
bca-12103d4f3f355f70bceae417d355f46f,2024-10-25,11600
bca-087574892c424470f323b7ac6c1f9563,2024-12-11,26700
bca-e010f00a96367df216f78c213e778292,2024-08-28,37500
bca-2c3cf8e8a90bbb63037346c3a63fd08e,2024-11-12,87500
bca-0025c83267bbb83149fc1b8f257a61ba,2024-09-14,69500
bca-13b50076a28e884efcc19324165a5396,2024-11-20,-85700
bca-831195c28ccdf90ca0b43d9c03002c1d,2024-09-27,32700
bca-7abe1fa996cd8fc7bcc1cedd7b3e0890,2024-12-27,18500
bca-6d504d9c6f9eaef6ee2e227d9150f7cd,2024-09-26,34300
bca-8db0af154155815c1b6688a60beb3bcd,2024-09-06,65000
bca-de0223245e003c29507eb4b99dc84d19,2024-10-29,-27400
bca-bf94fc635c8d0d247d9ad7104d9ecf8a,2024-10-11,-17100
bca-50e8d3118ae318e184077b96ce42d865,2024-12-18,-44100
bca-5029aef58d7827a85b4d09442f4c9389,2024-12-05,65000
bca-38243cf09d503fbd2931488b0afa7b4a,2024-09-21,-69300
bca-ea61ab26c8cddae3a6c9b856bdae294e,2024-12-07,62100
bca-f6838600f94488415d9d3efb9c7b5ff6,2024-11-08,35100
bca-a7fc32f651e523ae7559054b67211f29,2024-08-29,65100
bca-f1fff6d759db4830f705b38099423792,2024-10-22,77400
bca-0a028b95cfd74d77577269739a0fef70,2024-11-20,45500
bca-26ebc17c34d48105c15d69e140ec8a7c,2024-10-29,63500
bca-a988b5083921fcba46aaa68c50415fc6,2024-12-04,48000
bca-dc999a5a6f666f2c42daba5d06e07733,2024-11-04,5400
bca-994e67ff5fbf1c27a5944b482b64d487,2024-12-23,39100
bca-d8653b3a604b614c0333e16bc2ebba10,2024-12-14,86500
bca-b2266cb48e3375dcfdaea8074337a180,2024-10-30,87300
bca-f96d843acc80369e437537b31d6eb76c,2024-12-29,12600
bca-11886a3ae92b82f2af9212f76d49b816,2024-11-07,-44200
bca-4377413539fc13853fbd1c10c82dc361,2024-12-12,28100
bca-c317afaf84fb0084b34e52ed8121c396,2024-09-14,-77400
bca-2e012fd487eff9bc31deb08efdef9410,2024-09-06,82700
bca-195308d43dbc7db4d7711bd043f87f07,2024-09-12,91300
bca-74c86df7d2f5c95ba9ea9a640d0a36f8,2024-09-26,69900
bca-d6f6a8f20939980e7febf7a3c36803e4,2024-12-17,81500
bca-bbeded29f2c3ddc547e92f1970c72f01,2024-12-30,85800
bca-aa8bac80ae34c439af99a7af049e210a,2024-10-26,-83000
bca-9b97e3c738c7bd0f554f17ade5a81613,2024-09-23,71700
bca-0b32a48efb03b07deb3abf94b60fea61,2024-12-12,-31200
bca-48476e2a6fab9a55d52b0270712aa1de,2024-09-27,78700
bca-7436f5fce21f519f1e689ea066e755a6,2024-12-03,10600
bca-d30322cb235930e797d2fbeaedfc5a5c,2024-11-04,63500
bca-3826e15d1be518dcadbb6ae6c2aa2e14,2024-08-23,-97900
bca-2bd0c3cca82a37a59f51214ffa24ae7f,2024-09-26,-60000
bca-f6bafaa720a6ff243ed288e6cb6458c4,2024-12-27,29500
bca-0cc36e550f4419e825d3b97f1af3da6e,2024-09-17,54700
bca-70fa9a30096262507c878670b7d3a78d,2024-12-16,62800
bca-61c2a50424285e965d050c14a9291e3c,2024-11-14,-31200
bca-69d319804f040e2ccea70066c40b08a8,2024-12-17,98900
bca-fb8c1ad36231ece075d8335db8eb319e,2024-11-27,-13200
bca-70bceb6b3b2dc2d333d26a7563215023,2024-11-24,50200
bca-ccd81b9d5b29ccc17d43fcd51c7aecb6,2024-11-24,60500
bca-b4be8b460cb99c084e7221588e1faa9e,2024-09-19,8500
bca-aaa184383217f782e7488c4981bdb623,2024-11-13,-45200
bca-662cf53359217a70b5a3917b39224266,2024-11-19,-50100
bca-f897519ebd84838ee5a0fb8e2af0dd7d,2024-10-15,38800
bca-5b84862c0c81b9b93315e0711a984736,2024-12-07,-52900
bca-a5265eb03c59e4b0c63a2fc7f5ea33ec,2024-11-12,15400
bca-40fecf4ff6eb5c1f5c5059eaf0e4c415,2024-11-14,86700
bca-eb8bf60c8f9b74c2d5840ebbf38592d1,2024-10-07,62900
bca-858bf501c0970b1ae22ebc694cf248bc,2024-12-04,12800
bca-18fe184e45969953468f516fc71d5cdd,2024-11-05,78900
bca-65178b33e0a5b988fd126dd56606e7ae,2024-10-13,93100
bca-9d6d034dd38433cce8ca7711712cab0c,2024-11-12,95000
bca-7005f454ef6d6dfe77d6f8689689f277,2024-12-08,-93000
bca-70241a94ce8ca4b15e5e52d8b8ec9dd0,2024-09-09,68100
bca-888c5f47cae49c9584b5696ae32d373f,2024-11-17,60200
bca-681bbfae4654ec8547bf58991afb331a,2024-10-05,13700
bca-2e12fbb4c439dced39de9e64a86ef893,2024-10-19,29100
bca-608f3fe5be8d331207a537c94fcb08be,2024-12-22,22900
bca-5d6c269a2b85db8af42a585ff4dc410e,2024-09-11,20000
bca-20156fbc8d1a8a8db120966d77ad0d97,2024-11-15,88700
bca-89939ab2b972128fa9dc548417804758,2024-08-29,54700
bca-1ef3686abe6e2c92f96e2088e071d741,2024-08-29,-67700
bca-c92f215e36a9d613588bff5afcf9e2bb,2024-12-20,16700
bca-a0e3957725fa232dba89ed42379e8106,2024-09-12,57400
bca-f5269d878c023eb514cb21048ed85d18,2024-08-25,43200
bca-b8dc5fbf2bdccdc437e068f7b6144f4f,2024-11-01,48100
bca-d50db289dc094189ff85bd6eb5c1f443,2024-09-02,74000
bca-b9f6fcd9fb868f4130e47638501d05f9,2024-12-11,-37100
bca-ebdee6f0835f5caf64eb7dfdb5c8bdb8,2024-11-29,99200
bca-1577e35ea7213984cb3bdd75fe0ed0c8,2024-08-29,81800
bca-b8e4779b798d68e9302df7d9077a92b4,2024-09-18,12800
bca-71f3e05534ab6632be6a198f86a85351,2024-09-25,-17800
bca-9f08c84f08940419e50a5b9c60f01023,2024-11-30,-58800
bca-06a795f148bdca4dd1304ebec42e1a15,2024-11-12,11400
