BCAUniqueIdentifier,BCADate,BCAAmount
bca-edeb3c577cdbdc0ee64418c51fa205f9,2024-10-10,50600
bca-3c76aeae21e50f150a7021648abbadf2,2024-09-05,51100
bca-46efd1a3aad7ed30718f1f7b87a6176a,2024-11-08,92600
bca-49fdaa6a707bc297d158b06d67f9ea3e,2024-10-04,-99800
bca-546b8f1018ae3f47c04ba70e83e0cef7,2024-10-19,-12800
bca-b0cfabdf9c8baf49650cf7da44b707c4,2024-10-06,-34900
bca-dca660920955ef87e582eb448de1bb53,2024-11-28,73100
bca-35a73e7e06673bc122f07a4006b74754,2024-09-26,57700
bca-2302631cec0df81920a253868070e384,2024-09-26,33000
bca-1437c2e00e6443102d68afa15521b43a,2024-10-19,66000
bca-6dfa8b6084f756250d2941dddc254865,2024-10-18,27100
bca-0dbf54aabc4c266dc4244546487453ce,2024-09-27,86500
bca-d3909816b729550dc5c51e470b7a284a,2024-09-18,7900
bca-b0485c8f9f88210b25dedf8940e5ff48,2024-12-08,53200
bca-198c5ede17fe00724567ff88406a54f0,2024-11-21,24700
bca-4034e007d0977c3990f010e80f529deb,2024-08-23,59600
bca-875609d5b2610369a51e56085586c85b,2024-10-28,26900
bca-65fa565920d9c3a57b46688c6425fead,2024-10-02,19800
bca-81885e50f54cd647cae9d346482e71cf,2024-10-14,75400
bca-3da2dc25083501ede887299fd786269a,2024-10-10,55800
bca-03a891f88029e40fe340a990f55bf84d,2024-08-21,-54700
bca-bbeb9c1cc5d02b64455ebe4374b8ca29,2024-09-28,42700
bca-086fb58987a2eb4ce2f2518ce00decc3,2024-09-27,-82400
bca-42d0b07bc77505cff5559ce4546422f4,2024-08-14,-69700
bca-49dc6c1929a7f9c81f847692a1448c3a,2024-08-14,-59400
bca-64515ff1309e7f8bdd5b6964b7d59cd3,2024-10-07,40700
bca-b95003df60db122978f27fc9472af414,2024-11-16,23600
bca-21558e124708c475285d9afae1f25bb2,2024-10-21,64100
bca-d2e861e127ade97f7d183a38a7df0604,2024-08-19,46300
bca-f50efd7ae51c31cdbcd38cecf5fbafd9,2024-11-30,-42400
bca-85e917e25cbb4d3fa24488173eed08be,2024-08-20,25200
bca-3500fb639f7b283b0e47e7b81c0c1a60,2024-09-28,31000
bca-e6af65b79bcc94846154d3c5f8adefe7,2024-10-22,8100
bca-3cdb14d2d565651d3936bf88f6d5a9df,2024-09-16,68100
bca-6605696d5a03c0f8de8b49724a3c93f1,2024-11-15,20700
bca-85d04db138ef2d501ea3e7b5af444ef6,2024-12-01,8200
bca-d9ad165ceb49d63ceb60f7f0c5643cc1,2024-10-13,16900
bca-ea134ba16c6521766bc8e7a75e706bb6,2024-11-10,78600
bca-69a780dd6ce720778661dc5806002048,2024-08-25,84000
bca-7a6e375f4683bcbba541b62e131e246e,2024-11-23,-27600
bca-be4255fc0655d283e74216ed35aaab4d,2024-12-08,14200
bca-0cb785f1564d89cba5946770bd4e766f,2024-09-08,10500
bca-7652195612d11f134a5a3524aaf0495f,2024-11-17,36900
bca-39c3d7571d4372ac1ffebb76212e50b7,2024-10-04,93500
bca-ca44e369a99f86dc3cf282167ef12e0f,2024-08-14,99700
bca-95a5e50482d3fd7180a6f2a929e59177,2024-10-09,-91500
bca-48cecbab854ae89e537a5808763be912,2024-11-10,-39000
bca-68139e6cdaa62f9a403ea00748904f63,2024-11-27,2300
bca-c75428a0cb0043a19a904d2ace448170,2024-10-03,72600
bca-aeb4993c0152aaf5d614f9951ca06911,2024-09-19,64800
bca-3f3c00c815f0c8977c12778fb344f43d,2024-10-31,74800
bca-7936dc78f7eb4305cc7850671e150e84,2024-08-26,-26900
bca-8359839dab82e79b6fc52e7e40600c0a,2024-11-02,42100
bca-fcf36e68d98d2b31090b425dff7d5f49,2024-11-04,61700
bca-4b1f0c73f6bc7de4967111edee318181,2024-10-30,-84800
bca-3601536a7bc6cbeb9e0f6727cc50c6e2,2024-09-22,-57100
bca-4969851c331aeb8345cdeb0c8388b608,2024-09-22,-26300
bca-54aa72303d401350e96bcc0bfc81fced,2024-12-01,51100
bca-6cfc52243e6eec92a21380b40ccdad46,2024-11-02,77300
bca-089512c7996515d5780b70539225f002,2024-09-28,91700
bca-c3780d11a9f601f662a3ce3bc61a6a65,2024-11-28,13100
bca-dc8abd36b69e0380ad46d9532304813d,2024-09-05,79000
bca-0000ae845b5b5815ef9454a7798c529f,2024-10-20,89600
bca-bdc436dd84f56dd8f2f57993102ec34c,2024-11-27,37900
bca-f83813c27e4d6707d50bb9e491744de0,2024-08-22,-33800
bca-d8ba4468492e9aa523f77d947a8075a2,2024-10-20,62700
bca-f6f13aa5567f0faa661cf4283676c9e0,2024-11-11,42200
bca-894d6ba01481b8a7d2a9f5792bda4b44,2024-09-27,85200
bca-dde366b54e5262ef1af3cce1f757088f,2024-08-15,66600
bca-c5d1d685968b30ba07d4dd4656414c48,2024-08-18,-89700
bca-dec3a0c5b75ed490bf9caf476e31740e,2024-10-17,82400
bca-c839c4b773872841a3790aa2ba5d1200,2024-12-05,28700
bca-bdf419442aec428b433c2934ed72b7d5,2024-08-29,60300
bca-2ee52dec2c443428b7807418bf0967b0,2024-08-21,41100
bca-876d181d6f70f704185f61033bd9dbd3,2024-09-08,78900
bca-cc303e77ce1de0aa8c4b3598f4e85a14,2024-10-12,78700
bca-2a9ac9ed595525dba352aeb4a9f4e90f,2024-09-24,31300
bca-0dc11b6a6da842373448190bfafd4796,2024-09-27,-88500
bca-c48a17424d4219b807db0ab832d8caa9,2024-08-26,42300
bca-e4d478a2c5b35939164d8f636486b583,2024-11-15,84800
bca-ddf6ebc22a08a6a59505b29b6328a35f,2024-09-20,74100
bca-ae15ed5db4eba8715bd084e106c95d84,2024-09-27,-53000
bca-cb7c2f8f5bbd46819ade8abb6818b3fa,2024-09-26,-5900
bca-beae7fd1e891049f70b5f079439aecc8,2024-10-30,16000
bca-5980ba690570a670ff5621044fd8727f,2024-12-03,56800
bca-f00bdc328a11ff0ea0cf59a88d0fcf17,2024-09-29,16800
bca-da1dbbc084a1fabef83c681a58be2a04,2024-12-09,89500
bca-a526aaaccd6146a5a3c92e1b56be38f6,2024-09-16,16500
bca-81d13f07a0a2bc48d74160f33e4f07d5,2024-09-16,10200
bca-493652850e14e7f460aebebbecbcd7d5,2024-10-16,-65900
bca-e8ebf87968d49232a42253689ba4b6a8,2024-08-27,32300
bca-51cd459ada65a29ffb1a0f25930fd1a6,2024-10-05,-7000
bca-2f47c953b6a3a957857230ba4df2120f,2024-08-24,11900
bca-9458a3dcca29c448700a5e9db64a900a,2024-12-03,9500
bca-76dfa0ec644ba08262741f4739c74074,2024-09-01,63100
bca-61ade894fbfd9c2ef8aa1c6fad4e62ee,2024-11-02,53500
bca-7692102e54440af21680edde0a0cd8f0,2024-10-04,61000
bca-cfe433cbadf498ef83101db9f55b8a45,2024-09-02,89400
bca-eae56b5e941b120a00851930fef13ed1,2024-11-06,28100
bca-de70255240ffbe0fb6df5bb90d0ff9f3,2024-08-17,-85600
bca-4685fe81c2f6d9491b3d8e28b4ea5665,2024-10-20,93300
bca-1efeb8668e0409e0c362bda28631d149,2024-10-28,22400
bca-1faa78cb758041c2c490499612849d98,2024-11-15,-83700
bca-9ad5a0aa9745a02056ca528eedda92d7,2024-12-03,60900
bca-e2d9143340cd1f41ce0ed01e88bd24e3,2024-08-28,36900
bca-72ed252046bd74b7d3f9b6fe0b92e118,2024-12-10,72500
bca-99a43a68b97ad09675202bee2fe10007,2024-10-30,-11700
bca-c2087d97cd5a1986532c1d49cfc305af,2024-10-02,-14300
bca-b3887360e02f143fd2ff031893ee6833,2024-11-10,-90400
bca-098a76a6fe04a089f078a5b86a4b3d88,2024-11-05,55900
bca-2b79b5ddb2afb603f826b71d2914410d,2024-10-09,19300
bca-1e6bbc7bf4ae939d330a74459961b864,2024-10-20,83100
bca-407b5fc8a08b20c7c966da2a1c6a0847,2024-09-13,7400
bca-7e0d3512eab6534d526c99cbcc9115a0,2024-09-09,56500
bca-37d4387318613e3e2d6cbdd93d3881a7,2024-10-06,-77300
bca-2caa7b9cd85b447b73f1e6682992a343,2024-09-06,47800
bca-ac03f5b66fa30651edf619202f4e4e44,2024-10-11,58800
bca-eddae2757d77965935791ef332b8959a,2024-12-10,-17400
bca-099ef8d4962b3f99bfcb08de9ec66913,2024-10-25,83400
bca-398bc93ac2237052ebab6f0553a44dfe,2024-10-27,65700
bca-22f9c9c0614a54199bd8b8ed9079bdba,2024-10-19,-6400
bca-1d113a9bccf6b30360f313a8e6107afa,2024-09-08,83300
bca-794f076b1382f2d7daa74697799b2f64,2024-11-28,-35400
bca-26fc9aa0ab74cca3998b3b8963bd09a3,2024-08-29,16900
bca-8d17fbad4b01d1507b8f24453b8fd1eb,2024-08-31,-31600
bca-cfa65918729f5abd9ee32cf940a35b9b,2024-10-20,19500
bca-4a6e9736c199955924415039dd1651ae,2024-10-08,67500
bca-b3dc4c3516275e45d6bbafdb6d77487b,2024-11-28,-85600
bca-fdef8e1eb380588fb284eb440af6bd9f,2024-08-28,31100
bca-8350879eea98cb939afaa1f55933b114,2024-09-03,52200
bca-05b3f8fb7afea6dfe415836d03102d58,2024-10-08,2400
bca-bc7c64c0dd0538cd8822a15209350b79,2024-09-06,85200
bca-eaede035ed7142d89329eb0f26dfadc3,2024-11-12,-29100
bca-62ddaa78402607bf175ec0508d00676d,2024-12-09,-40400
bca-bf5f93d29caf6e2d04737ae9d9b08eec,2024-10-09,94200
bca-1da993d908bfea9b6cda62498cb25079,2024-11-16,59400
bca-f3dfe559bbc97d43cdcec272f4e374a3,2024-11-20,-10200
bca-5a70bf062a545e41b2b45e919a8046a1,2024-10-03,97300
bca-97c1475fe18a889e8862c958a4f226e8,2024-10-13,51800
bca-4ceda14eb02ff10f285d31a715e9cfd7,2024-12-07,84900
bca-5d115dd5a1d1d9c46c2a4c262e8f69ab,2024-09-20,-62300
bca-b660b985845d5e4fd5c3e0644d45edea,2024-11-05,87800
bca-f6382f0db16342e18f25819984d47fb9,2024-10-04,59900
bca-786ffa264451a63223f7926af76ec079,2024-12-10,-71000
bca-ad5f136f348188aa2fa391b23ddf9ab5,2024-11-05,94400
bca-40ef92b27ae0242d70ca3bc863107a2e,2024-09-26,83400
bca-fd11a8980f6f5f7a00f7c91ef96d1535,2024-10-07,98800
bca-cb29be0c78a7d48548ec66e92f3df38a,2024-09-18,-45500
bca-ea2e257726b21741b3ebc7918b20bd72,2024-10-07,-58400
bca-25a3f1293ee955f843a2974d3604aa42,2024-12-10,-30100
bca-e3f77c1dcd50bf89cb35e05b6cc1cb16,2024-08-20,64600
bca-9e78ceb379cdd678ccd39b6d29a5a6e6,2024-08-22,22600
bca-488ad94da962db8601ea77b115c5aa88,2024-09-18,54100
bca-10c3e7c1e1787349f19007a4c33ef108,2024-10-22,70400
bca-e113d31550c01843e9be4c47131bd2cd,2024-09-21,93800
bca-f86a023059870cb0cd9131745bb428c9,2024-09-09,98200
bca-dd9ed3346e3437c9089892bc9874f337,2024-08-31,-16400
bca-5c33170f60cc2acc1228af6ed15198d3,2024-09-20,-39000
bca-310d80429b970223e0973aba7c2d7c31,2024-11-20,67100
bca-c9d2b4304f3f851ad074525f4ae2c503,2024-09-16,8200
bca-d8674d58fc2fb06e2419d1192bcb35d4,2024-10-30,-10100
bca-fe2f4f007347ba2daa83433af1ba31bd,2024-08-24,53900
bca-785898457bc4e997f58259635cb05a2f,2024-11-29,-7600
bca-e3017d99411cb9a5be8af842af33c89c,2024-11-13,-16000
bca-5ff4299080c2e2acd843412d8ca023aa,2024-10-16,-21100
bca-e47516571d15d9ebbb7b34f2b83385d8,2024-08-17,99100
bca-7a20bf79c4dc198dc3d499841246a69f,2024-11-12,95200
bca-dd632bcecdb6ff3b97f067f4e799689e,2024-10-23,-2700
bca-f6e4ec989f3b8e044852c4ac1642b40f,2024-08-28,94200
bca-a0f0086bc350fde2012978be6938b6cb,2024-10-13,-46000
bca-42e14fcd98e285e6b28e436e75c254e5,2024-08-23,56200
bca-49b3fb1473f816e8bb076f2b9b174885,2024-11-09,-60100
bca-46aec0d21d08496cb4d3dfec37e39f5b,2024-08-25,5800
bca-484236f8f04506a4b7129e742d5fd1c6,2024-09-20,14300
bca-74b8cb1a049a67350b9dc770214fcdd4,2024-10-16,80100
bca-b43c85eccdb337495d5fd58d2278bb22,2024-12-04,73400
bca-1fbcd063dbbf0978cf6cc08a12701d15,2024-08-15,50000
bca-64dcc2fd22cd94003bf34a2c4eed552d,2024-09-16,81000
bca-071b4a937dc1094ac2d11e5d68ca7f85,2024-10-18,6300
bca-443814d70c6467b8732e6a184f8ab0ef,2024-10-07,-69400
bca-92940e407da972c085271e8c27c4bd6d,2024-08-24,45000
bca-099d5fbfc4d0b76687d39dbfdfc3e65a,2024-11-08,2600
bca-bf7ebb359ec23c5cf2ea0e5bbbd08748,2024-11-07,3500
bca-7db198b1f34c8397ce270baf1c4deb38,2024-11-25,-20100
bca-7fbad5571c16eea3e8b37fa5eabe70e6,2024-10-26,33600
bca-078eb9124d590791cecc42743165f484,2024-11-19,-37500
bca-2413f86b48340dd89e477cde19b720b8,2024-11-28,39200
bca-942786a6dcd5c473edea3239527ae207,2024-10-02,1000
bca-23a23de49f9dbc32deb7e1f0d020bbb5,2024-10-07,46600
bca-703d702e0a8c2885ced719c9517f9346,2024-11-11,5300
bca-6a1b7f7bebec28fc2879dcca35ea1067,2024-09-16,86900
bca-499eef41d7a0683af1873caa1dce1790,2024-11-19,74900
bca-2162ace0f2ce95a66c9337a16068503b,2024-09-15,27200
bca-8d2e6cc18f1e7baf3238e809a70e7a49,2024-11-11,-51400
bca-889701ef892ea378ed3af1ec089c60a1,2024-09-18,62400
bca-355ee433091a779d5d856c6f58c9f86b,2024-08-25,14000
bca-c0b4d3b8538245dfe699d382a9b96e38,2024-10-18,-37400
bca-427cdd3f99b39b2ba560f7890e76c5fe,2024-10-05,20000
bca-f23181c3317fe0c5a4247940d9573b07,2024-11-09,-17500
bca-d8b598fec31a59e5f8f76568c08f11da,2024-12-10,51000
bca-5322f35429b1d0e728c9cd03b9325708,2024-10-20,88400
bca-dc818b068915483cad83bb9a271a9a3a,2024-11-21,-13800
bca-bae9e60d7d359467b27481c48d64cfb5,2024-08-27,-1300
bca-3a3e916445b536cbad6bf9b4a6df1b4f,2024-09-22,61400
bca-ec0faf18a2f398cc5f6e570092e48a27,2024-11-26,23000
bca-723a85553288ab62d88027ac14382c1e,2024-09-18,54700
bca-bcd502064d4a87909c3c713a7cb5978d,2024-11-11,75200
bca-d351f22ed8fba90b5d13a9e489d8b67a,2024-08-21,-82700
bca-900d7075d2a227ff0f1b0b63f8dc9005,2024-10-29,3200
bca-9b2a525bfbd38dad757deaad684ace7a,2024-08-21,49400
bca-003f2a691989be101c63cc0f8be20e3c,2024-08-19,10700
bca-b3173c961ea41430cfb4b083f0b3d636,2024-08-23,-17400
bca-2ea7b81b350a386daf444ab603f98d01,2024-09-20,67600
bca-10855eb983c4d9f357a2e7311b1178f0,2024-08-17,99700
bca-134c52c29ecfa5625672a01fef316866,2024-10-08,-60300
bca-2d77325a52bf5114808ef7a7d759f615,2024-09-11,91100
bca-dfd5817d1f54e8b0766156e702cb4bf7,2024-08-14,84400
bca-7f8f5cf41821ae6380c46498dec5f66f,2024-09-28,-27400
bca-fac5f19fdba16e0d34ee0dada49d6072,2024-11-07,41300
bca-1ee8bb51c0e6c80a0a16afe52969be73,2024-10-14,-58100
bca-e05745da27b1357589b686c96058f597,2024-08-28,99900
bca-7210284c4beeb8555ee5417e2ae72730,2024-12-09,90900
bca-7651d14a71f837600da6f239e8605be3,2024-11-17,30400
bca-f67689ec7bb73a0c4d5c666c1b25a799,2024-11-13,-6700
bca-09f9575fad7fd06251d9af12c4062764,2024-11-02,80800
bca-e303b106f58b3931e83ad55ba1c8a137,2024-10-04,-68600
bca-6d5c911290f9784c61384eaeaf39bb2a,2024-08-27,23700
bca-261b9d0ef5125f111b3225f5a056a13f,2024-09-12,39800
bca-d3d9b2c50c65cc40645d28930fd9f254,2024-12-04,-60300
bca-859413e3e8997f893442a5ed4575204e,2024-09-01,23300
bca-bc8a3eb15dcbf64404d35117726e5f42,2024-09-17,78300
bca-1171c7c219b3b26bd85e40ff053fe2f8,2024-11-21,81500
bca-322c60a281389f9387570f6e550bdf2a,2024-11-15,49500
bca-70b01befc3cda3bbb19e368f7cd40e0c,2024-11-19,57100
bca-6f841b4dd29284b07357f2814ed96103,2024-08-18,98800
bca-188b70fa7e0d35b96e9340be08bfff88,2024-10-07,36000
bca-4ee31c4ddcfbd716730604a5679f7eca,2024-09-19,71600
bca-381e0f35c66971fae6af710ff825bff0,2024-09-20,-82000
bca-66872567e934fc7e666ed545abfae3f3,2024-09-27,76100
bca-1430364f91968fd8904afe21ada3b5fd,2024-09-07,-13400
bca-4baad0bf000bc6b97baa930a4931d673,2024-11-27,70900
bca-c94a4416799129493a8f08a46c33de0c,2024-10-09,-65400
bca-1f48191d8e9b1a690ca38f21f9d9bae5,2024-12-12,60700
bca-8687c9e475b1f2c1d357c7c5cfb4a76a,2024-10-04,54300
bca-d36d0447f5c1625fce8729d67d06b5dd,2024-10-18,-38300
bca-234d35791d1355dd39106dc26259292a,2024-10-16,4400
bca-0c18ca67f222cb904693ed73ad688f81,2024-11-22,93600
bca-ade7df04f5fc9a2bc3609f1ced2b6d65,2024-10-23,43800
bca-144292d1641cd69cf703770425d697b5,2024-11-28,11200
bca-ab6eb86df6b9b807bb80d1fe21a8aec4,2024-08-27,73800
bca-72bf6fb65a84f88341223273886f7aae,2024-09-28,-51300
bca-334f324f68fafa4900c48cd92fdcbc79,2024-10-20,12100
bca-b0a8fb7595d13547bbe5c6da306f9f60,2024-12-08,-97500
bca-3782cb2a3c3ff66a6a4fd851d242a870,2024-10-21,43400
bca-d869bdc3bfac50a3605d442e733537da,2024-09-04,-97300
bca-92f91ff757b5dfbb33587d9ade5c9af6,2024-11-03,92100
bca-b3521a3eaed311894af947cabc089179,2024-11-28,21200
bca-33c4cd1851fb48de8a964e31167fd735,2024-08-15,45700
bca-6e1d91bfd3f998efdec97f4eda3d8961,2024-10-02,84400
bca-677740c15aa10cfe35ec0b416de7bc96,2024-10-24,94100
bca-643d2ac194713b1f35556752d978a8cc,2024-09-28,29200
bca-5a7484fbbdafaffbc11138aa574d5943,2024-08-26,39300
bca-dec9b6ae7b92836e5be1f195de3dbb68,2024-10-28,98400
bca-6c2b2f409f9553ffa9b5ad80deaaa871,2024-09-25,59400
bca-b230859caca04992926a738fd048a246,2024-08-24,77700
bca-e697023d670eb37e1dbc219e22674d22,2024-08-25,41900
bca-0ed77b427408c18acfb174d669cd00fe,2024-11-09,69100
bca-f9c0a03d3e26ba8132429accc33f1e37,2024-09-10,40700
bca-03934632b04dd7acd8082858f53c93f3,2024-11-15,99700
bca-e1e83d3806fef7bc4b4adebf1c066404,2024-09-30,76000
bca-655a91aa8d91af31307a23df5940f4cf,2024-09-13,6300
bca-bb1b5e3a4e6da9ce26ab9da21a542d9c,2024-11-04,-74200
bca-606047a54dd326aa2744d84944413f88,2024-09-22,28200
bca-8e8e9fb1bea850e8a0da195e7b2f3b9f,2024-08-28,54400
bca-6bcee6697915c99c433b3d312192be66,2024-09-03,12100
bca-4698aa14c5c44b19422acb37cc640524,2024-08-25,93700
bca-c5e88d36abd4bd9c63308b60ce2158d8,2024-08-19,76500
bca-200aca520faf61e34ea23dbba5cbd0fa,2024-11-20,-27300
bca-99f7042841667a859426a2ab40d1fa97,2024-10-17,7000
bca-df68621cf58b9f33f3d85c9f6920e72d,2024-09-01,45400
bca-7aca4ec10d5ae892cd7f230ca7b4ca8b,2024-10-08,-86700
bca-b229bf4316e5be4e79afe30e9f6a6c15,2024-09-07,84700
bca-c56057fe2195cbfe7e3c18da7fb04a81,2024-08-27,56300
bca-562cb86708650fbb0daf080dcf70cd13,2024-08-26,94100
bca-03ed9488cb934482392d99f42ee5a526,2024-10-01,26300
bca-69a17c27a0440e64a45c96e134b265c8,2024-11-28,13900
bca-1a7fc19ca96d90de2299ed86dbe97465,2024-10-27,36800
bca-5766e7e4f13de44c77b5d2bd010daa75,2024-09-27,-91200
bca-c6eefaa7296bdbfceec944b98da1823c,2024-09-05,49900
bca-573f1991de87608a1f57742567e04cfb,2024-10-01,43000
bca-c83f4784cdac25a030166b273aa5beb4,2024-10-10,7700
bca-d1181861b4782c84e554bf4da0c25d27,2024-11-14,86700
bca-d880c36597526af0aac313c88ef2a1f8,2024-10-19,33600
bca-92463c4e69f7b823ff145a08e2cecd5a,2024-09-27,20500
bca-87ac345aa7009311983026d7c4fbc6fb,2024-11-01,60400
bca-3b8aedd85dd9cb71925c4bdadf916d44,2024-09-20,45500
bca-9419bf3529ae22a3a6cc34f0d9400770,2024-11-12,90600
bca-bd193077a0d1ea37e12454d5a9a0873b,2024-10-06,19900
bca-1314c1d0f26c20cd9357d0e7f04ee3a1,2024-09-19,70000
bca-bee2e67580eba5fabbdf0ea06a9198f0,2024-10-27,78700
bca-a960238c666d0f1e0e18c8dadc16f68d,2024-11-03,74100
bca-b6b15e41ddb81b768de70f7c0113c626,2024-09-25,75200
bca-4219804c54495898307e39a43f87e470,2024-12-11,78200
bca-804161cb86c1b1cf24d7ef0b3d39e234,2024-09-17,66100
bca-c93d8aeba2870bd19c6c2695fda9e8de,2024-09-09,-89900
bca-07bd70b90a8659ce3d5a4ce7ba9f4d60,2024-11-14,97900
bca-47eb6c4c287cb17b5530368b3b4aedc0,2024-11-27,13400
bca-de213f335d25347455945080ec63450f,2024-08-27,60600
bca-531b0aaf09fcdb5cf15f07a6149a43a3,2024-11-08,50600
bca-a65ae87f3b14230ad00bd54131755f12,2024-10-14,83600
bca-6314f82011094b34b9d91083d6557660,2024-11-17,94000
bca-86b6ce7e8dda5aefe6f099cd5f980c54,2024-08-29,-14900
bca-25c76cbb78b16b0858d5dae87db32044,2024-11-26,-39500
bca-cbf9ef47861a60288b72c09d57500e37,2024-11-16,69800
bca-c4509e74fefdf5a51b906dbf8fc3bafe,2024-08-25,54300
bca-4f8d87fa88e1aec06f4fa53b6d8db009,2024-11-29,44200
bca-cc476be970e819e3fd27c2b9fa189987,2024-10-06,92900
bca-1ef8fb24e30c470429c5352d7eff3f1d,2024-11-05,-47700
bca-311d33a9d8138c7c8095258c2a1ae73a,2024-11-21,76800
bca-9ece28bf27729e068898bc5257877009,2024-10-06,16200
bca-a67c4b9160192505bcef0661cc604909,2024-11-24,-80400
bca-05ab62d439fea07fc1bcbe08850fff56,2024-09-19,78100
bca-ad951a0a4078586285b1c4bea78320de,2024-08-15,5000
bca-5ddfc99da84655f75fea60940a051a92,2024-11-17,19800
bca-2a0884f830630d226ec6628e986cb41f,2024-11-03,85500
bca-c5021168ac47fdd04e3f82ad379eb911,2024-09-07,79500
bca-e3a1a64e390b10ad4e407f0c01608ff9,2024-12-12,5000
bca-43a2c7cc07676c63a89daab3f804fbd3,2024-09-23,85000
bca-896b01430299ceecf0ddd74c8be0672a,2024-08-16,58100
bca-bd108b1f880fe1da56a6873f016b748b,2024-08-26,-56800
bca-2119b004ac8b870275f4323d27f8462c,2024-10-26,3000
bca-71e3f5d37595b61a56370694e49c5302,2024-11-16,91500
bca-245f501bc748c7d5018176f784e856be,2024-09-06,-9600
bca-4350787865c7e40b1f36003b982d5175,2024-08-17,62400
bca-4144708990720486e417522ad8627787,2024-09-27,-80600
bca-1cfe66e2f873a1c9527ea75135bb193b,2024-09-03,1700
bca-432734ffeeb63ba9131e34b3dc193d06,2024-09-05,84300
bca-7862d02219ef9e841837da9c54ae1b2b,2024-11-14,-63700
bca-4c7449c69ef6a73dfcefda86c144021a,2024-09-19,-73900
bca-4fbefe20a303715bee5b254085164e62,2024-08-17,-70000
bca-3943a31ad92786a2fafe0dc3cf384e6b,2024-09-22,-26300
bca-d800e1f8be42ffcc12c71cb5f4abe291,2024-10-06,71600
bca-2e10edd745e0f00eb3e5f4756efde05e,2024-09-28,-91400
bca-00d06f830d6d371e78f8781a95ccad79,2024-09-25,18200
bca-c92491fd0c18c44832c9e560c920ff01,2024-11-08,84900
bca-777dbc92d72a65dd97293a69171bacca,2024-11-25,18200
bca-184f45e64dbeebdf906b448b3bf3ee77,2024-09-11,36100
bca-1d346dc35aa50a0eeb305174ac3b32fa,2024-09-27,77800
bca-b1e1f221300b98dd6452d2a84735d07b,2024-11-17,-17300
bca-a31fafe802f686bd1a01474a83272746,2024-10-14,45600
bca-bbfa60f24d83d9b7e6d3fac3e94fbe97,2024-11-16,81400
bca-f454a4739965d2d8f54ae188520a5023,2024-11-24,89900
bca-54cf0b5ff9624a9e05d04e2f1f0e0394,2024-11-03,52800
bca-c790828a3eb697811fff6dbdbd9314dd,2024-09-23,27600
bca-93e2ef0b8f9d3a3e6266e69990cb118e,2024-10-11,94000
bca-b58db96afeb63bfa52215f9cd9f56075,2024-08-31,77700
bca-664b7542cebc5237db432ad880732cd5,2024-12-12,-89500
bca-54c7953cd514475cbde02cbf58e705d8,2024-08-27,-81800
bca-4d016bfa66099bda331b9290a6c06bcd,2024-09-10,77500
bca-44240e84f33ed21d61d9e0370ecd8a33,2024-11-12,41100
bca-c567dfb222f253836ac96d955bb40d1a,2024-11-06,18000
bca-c48a7528d30d1625ade1bfe985811835,2024-09-24,-3500
bca-51889ba76e116c7f49561350c54d4564,2024-11-04,57200
bca-281f4a162a2677d4e350e5286f0c6164,2024-08-29,90300
bca-b4a329dabbaa1292b652daa6585b880d,2024-09-28,-4700
bca-16b931bf264cc51ee7b403c9d5a4e86c,2024-11-26,78000
bca-e6c088149611a811c8173cd13bcdb87b,2024-11-20,25700
bca-87bf31544f2e9cf7df51e92675cd4ddf,2024-10-07,-44200
bca-bc7aa4bdb9ea6dff6a5c55953f38708e,2024-08-14,-74700
bca-7467f79f4dd5f20badd9aac640f9b3fd,2024-09-19,-86900
bca-fd207b5f625d2fe139152585c3d42518,2024-12-03,-27100
bca-51b5a66dedf275901a0c0366af184e32,2024-11-05,57700
bca-4ed886099a7cecffd6b870cc89e42297,2024-09-10,49900
bca-64be95d7ae45980815cb0a95d0052bc3,2024-10-23,-30100
bca-49df08a94628f61f80189ff5a607f150,2024-11-19,41300
bca-fb5ace9a65f08694c35aa9ea6dbd77ed,2024-09-14,55400
bca-8659fc715317bb3c067cbec89a063f7a,2024-10-27,86600
bca-150b80f91f933c14d70d47c8b2e482c6,2024-11-11,76000
bca-8046d7ec651eb31d57bfd3fce08bec2f,2024-09-27,87800
bca-c4bfe832a2732486ae8b9fbc4283c46f,2024-09-02,16400
bca-b2656e2762061c523144b7e94a8a5126,2024-09-21,56800
bca-56cfb9b24d93b6c65e3f4f1b0bf5e805,2024-10-01,98900
bca-f4d54b215b65e871dacd6177e48753d2,2024-09-24,35600
bca-fdc38487c1062f61d6bbcafe1c170fc4,2024-09-15,1400
bca-bf6ded0becc6fd3aebc2fb8f9d146735,2024-08-25,23500
bca-cfd7f1556a0c48f462f31ffe21199b47,2024-09-25,32900
bca-4279dec53ad5b4ff370e38aaddc05040,2024-11-19,64100
bca-e2ab6e9e3f657a0b4d20fed5bd29ed5c,2024-11-11,47400
bca-e1db04b1fb02db685225524e84c0c7e0,2024-09-30,55800
bca-5358449a21effa9fe55018188ebc1433,2024-09-10,49700
bca-60d67aa9aa659e3f6f6fdcef819d6726,2024-11-10,34600
bca-b02e5f39467bd68c73ee461c7bd27ca2,2024-10-10,-45300
bca-31a92aaebdfadfac08e5f1c9b0c59c2d,2024-11-17,84800
bca-406f87c4d9ae14d1c0235fe099274bfd,2024-10-14,46200
bca-73638e88ee119d6ab0be045174b72882,2024-09-11,36200
bca-1452adf28771ed598c8266f96487cf44,2024-08-26,31000
